uops_issued.any
1939297
1994772
2090031
1962472
2012494
1917388
2028518
1968020
1997046
1933821
2009181
2085800
2010045
2018805
1999574
2039679
2055159
2015198
1996964
1941741
2041416
1975183
2038657
1980829
2030799
2035522
2058865
1949552
2016085
1983861
1985750
1957620
2025711
1932811
1976678
1937030
1918784
2090169
2108385
2099652
2080813
2099519
2094189
2090094
2111116
1937353
2040490
2095861
2097906
2112473
2083438
2093786
2041229
2094195
2080702
2103628
2090386
2079907
2088152
2104921
2085814
2091604
2019312
2085239
2095398
2062594
2088928
2112947
2110078
2073647
2015405
2077675
2035691
2035910
2109597
2070102
2070414
2085903
2090925
2071894
2094362
2110866
2110791
2102374
2097914
2105216
2090587
2028787
2109279
2091583
2110340
2080649
2080097
2092747
2095011
2102916
2112378
2109234
2108003
2086360
2110409
2057829
1940434
2107530
2085313
2067181
2013849
2075472
2023339
2022163
2037113
2069709
2061078
2053600
2111710
2086901
2112848
2098708
2105971
2074684
2111373
2109428
1975829
2098169
2023563
2095579
2087037
2069382
2098802
2108201
2069624
2099588
2089075
2109159
2058950
2091897
2018381
2075944
2082360
2091379
2106306
2087339
2087566
2051665
2055753
2063905
2065126
2076886
2098858
2108485
2105657
2101060
2095084
2046519
2091950
2107575
2098738
2013144
2073660
2083761
2093647
2011131
2039412
2087253
2062122
2048437
2092424
2048049
2071017
2068087
2090281
2109881
2074889
2061837
2042175
2060058
2021705
2022786
2059482
1961077
2100054
2053994
2016990
1981879
1989316
1995608
1995799
2020370
2025519
1992829
2000044
1926718
1940900
2007172
1969804
1979860
1963528
2001039
1963414
1964667
1967909
1979558
1969188
1968902
1987608
1967786
1983521
2015596
1949555
1980750
2027576
2027301
2032200
1991845
2008956
2077937
2080601
2087522
2100779
2097735
2099046
2081806
2111253
2090322
2057788
2076728
2085317
2074049
2099060
2097832
2062549
2107327
1938756
2108281
2055241
2090807
2089113
2024461
2109715
2091146
2069308
2037032
2081671
2088814
2111220
2110851
2089374
2092502
2096927
2111165
2077489
2099893
2055612
2082532
2101521
2091874
2090769
2041179
2064223
2092371
2065507
2079697
2079595
2059066
2030442
2090985
2094629
2084863
2070673
2103554
2111628
2067222
1912443
2108639
2103550
2096675
2061442
2068281
2111844
2062446
2102469
2108386
2079710
2089336
2066816
2051846
2024324
2112361
2078266
2044298
2068534
2057978
2109526
2077090
2110740
2076154
2089329
2070272
2054587
2103016
2068236
2056959
2101476
2110885
2109081
2077962
2104651
2112358
2095099
2068332
2063008
2035219
2049677
2021539
2065396
2081389
2081726
2042954
2037797
2068950
2055407
2055453
2070691
2100468
2066036
2087096
2003406
2075319
2059969
1952425
2060606
2097035
2043153
2056756
2068410
2062787
2075415
2011534
2064614
2047417
2043999
1990016
2087740
2033721
2051093
2096285
2095670
2091762
2091722
2089444
2064249
2081605
2084799
2087369
2015727
1969123
2006094
1965905
1922251
1941150
2012984
1915676
1939150
1961459
1932236
1924325
1932219
1924009
1992889
1990880
1937751
1970945
1996560
1924896
1953808
1968550
1927756
1956793
1961997
1967197
1949339
1953826
1974741
1945063
1962021
2010789
2012462
2043046
2072288
2074866
2078627
2063342
2082100
2048943
2056099
2085340
2069133
2105994
2086783
2111979
2090194
2009385
2043702
2110933
2030270
2031520
2058705
2054645
2108618
2081304
2057694
2066535
2108886
2075193
2060447
2025208
2059050
2085490
2063758
2070906
2057129
2109991
2081586
2085640
2091156
2015415
2077042
2088800
2064028
2073426
2066806
2074943
2077393
2079843
2091630
2080843
2064871
2079904
2090578
2095968
2094439
2079180
2093304
2067168
2076933
2014189
2066714
2098608
2089016
2103953
2106345
2061100
2093069
2072352
2073157
2098526
2093786
2069512
2077198
2081757
2084370
2094578
2061637
2059946
2075105
2108249
2021069
2051186
2026469
2072448
2083362
2061848
2099023
2047183
2066831
2071071
2082232
2085666
2083126
2075868
2075917
2092669
2095362
2063205
2095592
2102247
2084568
2097705
2101466
2096395
2099975
2043384
2102325
2095691
2109852
2098136
2110840
2104327
2074334
2089906
2076650
2084368
1969712
2053362
2022983
2041109
2069549
2001184
2022213
2018452
2102057
1967816
2009986
2093907
2106879
2107531
2001943
2091435
2081782
2076146
2087628
2110621
2097141
2091982
2088951
2101716
2089059
2069822
2072068
2098104
2098871
2111185
2111472
2086770
2086263
2100443
2100282
2098603
2111980
2081419
1979371
2097994
2089344
2096489
2089500
2111843
2086370
2082735
2110219
2082808
2101428
1926310
2071195
2095552
2081951
1999278
2109225
2084768
2104734
2092110
2024754
2032672
2065725
2097310
2043060
2106914
1997267
2093414
2025847
2045928
2024960
2024747
2025456
2049822
2050129
2005253
2027123
1998379
2088197
2025254
2042930
2035546
2099644
2092288
2110343
2088103
2102754
1958280
2079792
2068505
2056701
2088940
1937475
2097501
1938136
1923736
2094698
2107859
1924508
1976718
2100416
2105606
2081218
2030941
2092307
2045661
2049045
2071896
2023506
1961939
2072630
2104403
2067129
2022768
2050444
2065506
2032873
2106897
2097165
2110048
2076695
1929218
2110958
2106085
2110753
2112200
2099633
2099513
2111895
1953912
1912803
2106954
2092514
2100177
2101149
2077756
2105637
2091883
2095164
2063773
2070120
2072512
2104148
2112514
2079683
2110697
2111543
2110473
2110848
2103164
2081295
2095968
2032747
2060814
2071598
1970283
2029950
2042542
2023541
2053823
2034724
2006287
2004527
2008575
2037045
2053685
2035068
2058809
2064204
2016430
2080009
2037139
2053290
2011346
2093119
1964715
1951398
2025408
2017313
1961129
1997079
2085844
1986535
2042556
2029688
2000511
2011682
2053988
2030317
2031704
2067572
1981895
2039084
2098096
2110598
2101637
2041037
2101361
2102102
2068716
2089518
2013754
2072056
2018386
2025365
2052431
2049376
1973305
2020536
2024550
2057413
2054959
2110483
2104318
2109957
2089269
2094320
2112380
2076858
2095047
2097216
2105031
2110706
2095763
2086209
2097586
2106825
2097189
2091739
2107630
2097075
2071313
2076073
2109151
2104910
2087164
1952071
2075315
2097476
2110618
2055306
2111292
2084162
2082175
2109550
2112038
2099712
2017107
2079763
2078835
1947356
2035412
2096960
2080598
2112838
2103943
2093021
2109254
2065354
2093822
2064713
2051559
2104310
1932255
2065353
2028807
2098851
2111244
1989223
2089564
2110492
2096290
2031141
2084817
2109558
2094198
2096079
2109251
2107198
2107345
2100333
2094627
2050358
2091840
2087369
1982733
2086823
2112520
2076357
2112737
2109747
2098859
2101391
2058630
2103271
2085415
2105578
2035991
1934242
2082754
2106715
