cycle_activity.cycles_mem_any
1125358
1071735
1128622
1086073
1092167
1075292
1079421
1155394
1101515
1068110
1115177
1097257
1070995
1073239
1078674
1113262
1090140
1097082
1090404
1108829
1160287
1121285
1123827
1132036
1150966
1151248
1134812
1139639
1164587
1113943
1126589
1110545
1148387
1147610
1156793
1114840
1140281
1133708
1103707
1141342
1100355
1117573
1099925
1113214
1120347
1110176
1129174
1112102
1107021
1119604
1134455
1144827
1114062
1114949
1121647
1130746
1117855
1128078
1115227
1096693
1122437
1137542
1128323
1129926
1092342
1131254
1104997
1104261
1060502
1112875
1106869
1097526
1131296
1091167
1113390
1079808
1119909
1123940
1130762
1104462
1145446
1099471
1106742
1091690
1076674
1147335
1105924
1092278
1147316
1089355
1121579
1122227
1086526
1085979
1067374
1106966
1059075
1124118
1103324
1088897
1092097
1099157
1099668
1128786
1118157
1092509
1085800
1118081
1069132
1084532
1112228
1100111
1096575
1159705
1088103
1083415
1116185
1132150
1080941
1081538
1129969
1091295
1089770
1072526
1147001
1100628
1099622
1116997
1115990
1059266
1108402
1161529
1100174
1139382
1077944
1099563
1110875
1106793
1075696
1076652
1078294
1089488
1084338
1098666
1132913
1128423
1094318
1092319
1116105
1110218
1108272
1130954
1135372
1080154
1057353
1155880
1080872
1102200
1082314
1098599
1064226
1097981
1109430
1114240
1096388
1135839
1126255
1083008
1102125
1110591
1063610
1085848
1098661
1146570
1087669
1066136
1114828
1095504
1086211
1107465
1152619
1135194
1113600
1083325
1081770
1085285
1161241
1078715
1119234
1073286
1091325
1091254
1099678
1120793
1084899
1084513
1142004
1096238
1115916
1156899
1136604
1105904
1100661
1081323
1113837
1090940
1082264
1123751
1079387
1071328
1109398
1104685
1103250
1090366
1103978
1095724
1094155
1088421
1085316
1128071
1123875
1158540
1153777
1121323
1163722
1098010
1091388
1165585
1084596
1110709
1115479
1088909
1086945
1092168
1079384
1103531
1094969
1081208
1063714
1081110
1057035
1110028
1100376
1108325
1110660
1122249
1138835
1107502
1090167
1080110
1089855
1098733
1083966
1078301
1092188
1083779
1131375
1088197
1096989
1103488
1088765
1090512
1110314
1107596
1091257
1110981
1123668
1108026
1137589
1070125
1113173
1065354
1104149
1072640
1145297
1135513
1092804
1116786
1109726
1090540
1126485
1088989
1102429
1162143
1102506
1087331
1064415
1094450
1119147
1149004
1065808
1112062
1102919
1104907
1121135
1106697
1119184
1106225
1099773
1092208
1113242
1111879
1098392
1084501
1117647
1105467
1069087
1091731
1097178
1124104
1114549
1072229
1110307
1098853
1111846
1084273
1065029
1086179
1091025
1085106
1091032
1083362
1075955
1077200
1110054
1109897
1108031
1105813
1113335
1132509
1065909
1107522
1070267
1093176
1077605
1120182
1108260
1114837
1091552
1097342
1088712
1095121
1108779
1097567
1108736
1117550
1116299
1097839
1083118
1102907
1095848
1110274
1108095
1104123
1099216
1087880
1109464
1114084
1105777
1146703
1099862
1120279
1058263
1097583
1109660
1107219
1109278
1109858
1102688
1125338
1096367
1122332
1143087
1112421
1166749
1115552
1097776
1107315
1114641
1090643
1111977
1127238
1107588
1061040
1087706
1119238
1108037
1093984
1113960
1112555
1161302
1117118
1133018
1146161
1113311
1115865
1137844
1111645
1062397
1104193
