cpu_clk_unhalted.thread_p
1506956
1507734
1460148
1489694
1528765
1444736
1487346
1499268
1495138
1416791
1544878
1551824
1548623
1558016
1546748
1542340
1547621
1530201
1515374
1549965
1523348
1448371
1442025
1431489
1442139
1471928
1491250
1500411
1486423
1501420
1486347
1505783
1509512
1483271
1544878
1477646
1485685
1516067
1501100
1463449
1468171
1494831
1463067
1470521
1467803
1455999
1494357
1481960
1452994
1483163
1495319
1448157
1461104
1465249
1552330
1513073
1459415
1503373
1458791
1441777
1500547
1497692
1525459
1477869
1450837
1514650
1481520
1458915
1549864
1488978
1495702
1489502
1415672
1482177
1479137
1468437
1516231
1440205
1431487
1460063
1437739
1529273
1497441
1559680
1527212
1504425
1453637
1450727
1530265
1449675
1469098
1472655
1465039
1463954
1472449
1464618
1499353
1531061
1449427
1512977
1452091
1516911
1519206
1483268
1483206
1456206
1446791
1543013
1467352
1519246
1503638
1461121
1466717
1475655
1439489
1519468
1516799
1465876
1429236
1510781
1497887
1452658
1459360
1465842
1556169
1450265
1466758
1457888
1446271
1502105
1469235
1455775
1486287
1448147
1428660
1473104
1469722
1483241
1449375
1485123
1434278
1483986
1456062
1424109
1466527
1536772
1455999
1462154
1523000
1441154
1423071
1462786
1425636
1417559
1467431
1481034
1448095
1503657
1446350
1480629
1444610
1477470
1441363
1520959
1517578
1456181
1464740
1416569
1437503
1465277
1440150
1492619
1462932
1459751
1484424
1463048
1436223
1490311
1446620
1468520
1487235
1431505
1464454
1424955
1426762
1485495
1440412
1506635
1559010
1548809
1516036
1541823
1490685
1556194
1511926
1528377
1534398
1475339
1471525
1458604
1467696
1460679
1542330
1418607
1520118
1472474
1422681
1432534
1486068
1435374
1460491
1486730
1463962
1434089
1513120
1476926
1443638
1433088
1517671
1439092
1493634
1442949
1449260
1469204
1465336
1482272
1485909
1481381
1471987
1466843
1483392
1515481
1443695
1457827
1435470
1434753
1455448
1437618
1440796
1466581
1448781
1447131
1454173
1456351
1475359
1442796
1487670
1476366
1469364
1478319
1451314
1472179
1468659
1471853
1511504
1466151
1436793
1418903
1443554
1422336
1457349
1436617
1509096
1435767
1437249
1447468
1465176
1454342
1467340
1447830
1480658
1452329
1479177
1438454
1457582
1442247
1441100
1476116
1426585
1459125
1469723
1531432
1461094
1446480
1438129
1455515
1452708
1509609
1456233
1471596
1481394
1473650
1486143
1427736
1456683
1458121
1444940
1440503
1436150
1422691
1443398
1462678
1438743
1453685
1456927
1483631
1490159
1445900
1465825
1452550
1415853
1502344
1419089
1426504
1437037
1431309
1455791
1412239
1445923
1447537
1510018
1474918
1546558
1437921
1479962
1437545
1426272
1465182
1456045
1484317
1465252
1474483
1486793
1477316
1449600
1478937
1423310
1453702
1493639
1451400
1465394
1457578
1509275
1456116
1459727
1438371
1453087
1439546
1430272
1463188
1491908
1445851
1466362
1457183
1440693
1428925
1443473
1447234
1449200
1437330
1489556
1440071
1463644
1538374
1483245
1440878
1523996
1509326
1467776
1424368
1436249
1506226
1486934
1485173
1469759
1473307
1465847
1423418
1483584
1488444
1491581
1428810
1459100
1456903
1487457
1432687
1548018
1490886
1448718
1459189
1511599
1550036
1531282
1522454
1495807
1477489
1548553
1465813
1465987
1461844
1430642
1497463
1463462
1475445
1480763
1445792
1453110
1476034
1476193
1456895
1411979
1432722
1480114
1477377
1496105
1469852
1500243
1459515
1464402
1492064
1482056
1492504
1463894
1465528
1463258
1499463
1431513
1428321
1465444
1446472
1431115
1458975
1429860
1495495
1461068
1488613
1449831
1474615
1489792
1466650
1455324
1458648
1514331
1458900
1480832
1491577
1452258
1492744
1453623
1463270
1511776
1500008
1446637
1505550
1453709
1469650
1451416
1466218
1486791
1458923
1486248
1473451
1449533
1444358
1468769
1541286
1505272
1491922
1550891
1530747
1521008
1539791
1554666
1511992
1455337
1469739
1475803
1454160
1461963
1515641
1495064
1518272
1442517
1448287
1499918
1472045
1425817
1465646
1452919
1447687
1476441
1442983
1466862
1482961
1463603
1476774
1471557
1444524
1438203
1461090
1479310
1469565
1474907
1440943
1430298
1530699
1481535
1454572
1472820
1480633
1426682
1462435
1461941
1424562
1496275
1481362
1473728
1487687
1497364
1447692
1500225
1456373
1438088
1457819
1463955
1481391
1439560
1472898
1451267
1503431
1492439
1443648
1500382
1552757
1459855
1417731
1459307
1474959
1473090
1446256
1448024
1465968
1438993
1451702
1455513
1481655
1488020
1444496
1452667
1467199
1453516
1476200
1438450
1444620
1456489
1461413
1418805
1472016
1503932
1469102
1451468
1470763
1418869
1460512
1436815
1438913
1428699
1469677
1493002
1448823
1467646
1449388
1459853
1465917
1463188
1462513
1454074
1466758
1440692
1522274
1501152
1491703
1509801
1484326
1463004
1501432
1481059
1483750
1454282
1474359
1482546
1464436
1447602
1492573
1454593
1443985
1491903
1491500
1470546
1454457
1483672
1438748
1490213
1499801
1461622
1466598
1485552
1471777
1488662
1458752
1496274
1454932
1457414
1465599
1530278
1489622
1509686
1493661
1427050
1455343
1474477
1491746
1476456
1432380
1483400
1511899
1544734
1515054
1477646
1532303
1442320
1472529
1493024
1470025
1506232
1461569
1458730
1432373
1452728
1458470
1434957
1475083
1422977
1487047
1475201
1467123
1452559
1541714
1467121
1459933
1536048
1499089
1517607
1509820
1475805
1486311
1451800
1485285
1479290
1457206
1500804
1519078
1510467
1504349
1506873
1469866
1478989
1447850
1469776
1459377
1519332
1480972
1534511
1525197
1472017
1482006
1538637
1464370
1463965
1449815
1494193
1504125
1442820
1457217
1446048
1449613
1463494
1470540
1470495
1499178
1466145
1449281
1442461
1467463
1442087
1453129
1464502
1489359
1445301
1467453
1514833
1454214
1441842
1429829
1450425
1461265
1496878
1465608
1445008
1493140
1483256
1472725
1494178
1483601
1526345
1498529
1544976
1559044
1470618
1456558
1476628
1477581
1427033
1491785
1472629
1448728
1465438
1468901
1495464
1467221
1496891
1470261
1473216
1462424
1432613
1442214
1457295
1449499
1476786
1426378
1416928
1448780
1459689
1488068
1500002
1460054
1428718
1485127
1476935
1505733
1461127
1481355
1477874
1442034
1472425
1462012
1469061
1461279
1496639
1461527
1474764
1495671
1461891
1458649
1497336
1460392
1496061
1466187
1534244
1476429
1442841
1491815
1487590
1501280
1544463
1426223
1453835
1466731
1466725
1507867
1488512
1529759
1492381
1516489
1500082
1472041
1436842
1460502
1480138
1496585
1487787
1493956
1478759
1451279
1439994
1473495
1450534
1458607
1490956
1485148
1441804
1470381
1459056
1452009
1483230
1430731
1487668
1507294
1442584
1522507
1462591
1546977
1501669
1478943
1450686
1505223
1482082
1470899
1493341
1470010
1542001
1470991
1473791
1515317
1478195
1456907
1477358
1498650
1539234
1484930
1471384
1439811
1509157
1453781
1470435
1475971
1467295
1443011
1551075
1459571
1479027
1505537
1477685
1477120
1459969
1467457
1488520
1497764
1464050
1453737
1470655
1500104
1484555
1422954
1498446
1454481
1507692
1444699
1465213
1513218
1470540
1438576
1488276
1495233
1437164
1497931
1477338
1520904
1439638
1456814
1456362
1458101
1484896
1461490
1488932
1496849
1509158
1493277
1465340
1506475
1456772
1466298
1487314
1439598
1496971
1489923
1436224
1459917
1459263
1462291
1486659
1479844
1483942
1518161
1502826
1544992
1507609
1483133
1463506
1494333
1462187
1471001
1478262
1471638
1440528
1466632
1432513
1477209
1505096
1470768
1460252
1459721
1450511
1485624
1469456
1486085
1453779
1443948
1468074
1494905
1509266
1501534
1498523
1514466
1550756
1484562
1559863
1538999
1474421
1512657
1466861
1422843
1485957
1506346
1430846
1531628
1509978
1468504
1487560
1488063
1469876
1424715
1440296
1468104
1472348
1498671
1461184
1446070
1474495
1472349
1487738
1430334
1497081
1450995
1533640
1458404
1515160
1480249
1474612
1551452
1471493
1490927
1496560
1489492
1490954
1512288
1420304
1445528
1431150
1519227
1470496
1548118
1483285
1442485
1486412
1465712
1468745
1453575
1488642
1469618
1474705
1455107
1503916
1464465
1463919
1443633
1544300
1502651
1423653
1465365
1456469
1513744
1529004
1454848
1494381
1505380
1505283
1456908
1509518
1531995
1501759
1489155
1515637
1493898
1469511
1501548
1472787
1547383
1463884
1474350
1493825
1487372
1558385
1507751
1528926
1507541
1475737
1452858
1480117
1486479
1451744
1523798
1477991
1533371
1475616
1466067
1452473
1519989
1502918
1487136
1513084
1479626
1482578
1527390
1529636
1487146
1538154
1478240
1445955
1542489
1475789
1524955
1510727
1551843
1531314
1449560
1467971
1518998
1508325
1466698
1500625
1443343
1498900
1510026
1504995
1456249
1462191
1527185
1487954
1484155
1492942
1491439
1533152
1432822
1475293
1498254
1457272
1435988
1483823
1455883
1492381
1473304
1460700
1470241
1490208
1511470
