uops_retired.stalls
1545178
1492020
1492771
1501052
1497090
1542098
1468101
1514983
1503164
1518943
1461694
1538973
1473750
1541570
1469120
1493334
1524758
1528857
1516419
1493482
1528210
1499422
1459472
1539675
1517029
1549489
1536006
1507661
1461184
1496486
1472646
1509697
1544214
1496043
1537686
1542719
1450762
1514866
1533904
1495844
1517890
1549321
1488110
1517785
1405389
1440501
1528176
1518409
1528151
1514690
1476275
1539381
1520907
1497020
1545743
1541434
1519926
1520770
1482576
1438207
1537330
1524200
1485787
1533906
1490349
1425152
1522809
1430535
1514062
1478551
1538337
1467907
1460197
1521329
1494550
1481354
1525368
1521595
1498613
1518900
1549631
1479800
1455521
1482326
1478704
1416424
1486697
1544365
1513096
1411330
1427962
1519334
1482533
1510321
1527984
1520257
1482660
1536377
1541352
1535734
1479884
1445583
1476708
1482433
1464502
1519490
1542979
1428401
1480883
1502814
1528612
1527565
1464436
1475610
1427624
1540426
1547408
1465162
1447523
1446668
1545387
1485772
1426749
1464902
1476444
1484354
1473689
1460040
1465429
1444220
1532331
1525133
1475394
1519191
1456530
1493651
1435122
1542696
1507557
1470553
1405881
1532109
1504627
1484172
1499518
1487980
1479001
1497101
1498009
1536357
1462456
1486285
1503887
1476071
1458692
1407714
1503685
1418612
1495789
1496425
1498070
1542570
1537718
1527921
1483502
1479309
1528179
1513721
1498384
1468066
1481300
1535774
1538766
1516939
1454438
1460790
1478109
1415927
1507822
1550079
1463705
1521016
1485737
1465864
1448384
1488158
1474923
1542823
1508419
1474835
1457757
1451779
1425186
1540335
1528383
1458716
1548856
1535781
1464681
1518508
1457613
1479522
1490927
1495796
1522579
1543475
1489958
1471707
1517430
1444526
1519757
1529266
1456498
1524114
1447850
1545723
1416537
1474734
1493582
1495628
1532726
1431065
1530377
1456068
1501103
1546183
1460184
1416298
1543196
1455711
1491957
1472682
1522476
1533283
1542574
1453104
1495667
1502573
1513859
1423721
1533510
1528587
1463612
1538529
1476013
1548604
1492401
1462121
1417165
1432566
1495644
1515716
1541816
1512539
1463116
1448522
1489800
1529096
1481346
1450703
1453681
1487468
1462635
1543081
1443955
1506527
1508243
1518376
1486850
1473863
1527885
1451633
1527815
1546731
1453642
1460030
1441523
1497066
1515411
1458805
1409702
1503785
1447641
1422327
1509494
1514122
1520252
1540775
1421845
1456525
1464184
1531033
1532954
1437966
1543391
1440302
1470544
1521188
1464349
1533872
1506105
1415266
1453183
1540619
