cpu_clk_unhalted.thread_p
2096929
1973278
2065579
1954473
1999000
1994531
1955537
2019118
2026150
1992121
1955372
1949573
1968213
2000680
1988583
1979916
1946769
1975788
2034109
2006201
1988391
2031539
2021877
1939747
2012733
1974895
1964442
1945609
2035638
2037515
1995385
1988993
2016327
1980818
1995890
1957222
1999797
1941853
2031176
1971972
1989490
1960339
2006160
2013082
1940949
2050918
1986334
1950445
2006391
1957325
2036173
1988054
2047672
2000198
1990731
1981113
2014625
2060116
2065438
2029426
2120206
2096817
1981153
2080407
2003040
1970866
2027900
2023997
2025833
1953610
2031609
2070419
1967692
2006584
2051679
1995354
1998388
2022707
1997474
2042793
1948549
1949543
1949434
1957903
2047526
2084014
2105617
1951110
1994501
2105854
2072682
1954842
1967871
2002068
2068867
1995539
1991050
1968446
1985576
1991880
2020728
1999144
1956737
2016332
1986678
1997573
1992175
1959742
2089312
2071165
2025081
2039001
2079708
1991187
1992750
2000610
2024840
2025340
2103185
1984390
2016538
2031663
2070709
2025419
1990470
1984089
2009442
1963718
1966650
2068016
2006474
2004039
1991796
2014100
2005855
1994369
2002834
1986392
2051657
2007792
1950801
1989012
1956594
1985020
2027926
2015034
1969391
2063652
1943682
1952534
2052578
2003407
1999842
2031903
2035352
2048250
2012852
1991151
2001791
2004398
1975629
1988238
1986743
2035225
1995470
2006812
2005446
1951657
1948270
2034770
2019199
1956937
1985856
1990305
2049238
1981233
1980822
2012156
2086695
2085927
2139326
2107621
2080450
2036294
2036185
1980436
2042447
1973068
1973914
1999219
2007109
1972438
2068457
2003657
2053693
1972439
1999391
2008726
2026893
1957104
1962677
1974603
1990110
2075073
1993032
2005335
2028256
2002303
1940078
1964549
1981263
1987810
1952703
2077537
1951413
2080271
2021122
2085146
1960216
2078274
1998622
1982786
1961885
2053017
1997905
1970699
2021922
1979541
2062945
2034604
2023879
1963831
2036230
2046573
2026201
2021059
1982306
2002108
1992254
2002090
1962426
1968259
2016000
2028457
1975314
2006372
2035598
2001791
1962220
2004007
1980793
1989033
2010875
1996916
2095410
2037044
2078577
1998360
2039700
2094609
2002019
2008741
2028663
1989925
1995478
1945618
1979971
1943150
1966389
1940109
2012281
1982784
2003651
1962288
1979555
1962355
1987301
1974529
1943555
1993486
1947668
1964245
1959356
1950494
1992575
2004258
1983787
2063780
1976020
1970818
2035207
2005154
2063439
2057197
2001145
2093888
2061431
2050608
2042818
2106769
2024268
2066086
2005573
2054441
2029805
1988075
2003361
2025454
1947588
2047533
1991986
2043027
2111228
2044326
2050226
2036449
2088269
2000419
2038300
1984488
2054825
2034644
1990500
1984129
2009925
2059066
2054294
2029146
2050478
1966328
2046297
1978428
2013590
2098149
2120161
2018650
2003981
2016416
2094866
2060552
2079804
2036613
2021112
2019037
2028414
2131081
2072108
1989604
2055169
2062277
1951799
2032907
2134379
1963406
1964993
1962481
2089193
2045186
1950279
2033501
2025076
2005672
2010192
2040805
2044243
2048903
2024819
2006164
2004828
2021953
2069587
1974866
1970145
1970420
2007396
2044447
1989589
1990292
2102586
1979854
2009166
2052033
2009013
2038496
2043432
2009528
2027562
2016300
2025735
2026361
2001729
2055765
2049058
2056178
2037534
2026418
2067979
2047978
2026623
2000518
2085789
2036177
1956415
2050565
2102753
2009340
2070926
2015107
1964060
2027451
2041702
2011225
2030299
2019425
2041361
1982508
2072477
2056755
2087096
2060137
2019585
2026456
2081390
2044948
2058281
1963553
2013858
2051231
1980153
2056521
2012403
2052399
1994987
2011028
2017289
2054136
2028093
1963947
1955657
2078192
2040184
1994789
2040845
2044108
2076037
1991739
2039567
2055039
2039955
2039098
2029699
2012188
2022722
2053788
2047100
2032200
2106951
2028088
2035136
2044212
2060860
2086400
2023675
2001258
1988769
2015218
2058145
2033023
2066991
2096902
2036551
1942283
1958884
2021340
2104967
2016541
2023094
2031886
2063166
2111485
2082443
2074884
2021265
2025294
2021419
2086867
2032286
2026312
2001911
2039048
2041427
1969264
2013187
1974018
2067431
2111786
2036130
2068875
2050750
2097117
2099951
2004434
2083604
2112557
2043354
2053249
2052253
1996040
2116885
1997629
2057345
2005850
2005728
1977372
1942428
1993921
1979709
2065924
1993837
2075469
1987535
2053284
2139724
2055684
1986629
2076682
1990127
2027169
1980305
2066465
1978816
2082092
2012836
2040256
2049517
2081097
2074788
1938901
2007590
1996765
2017106
2055918
1992466
2045895
1996069
2098658
2030152
2108300
2031907
2036121
2014304
1991607
1981844
1990526
2046511
2017674
1981580
2018843
2034586
1994451
2066760
1997305
2068222
2043398
2009672
1982826
2096745
1963998
2027230
2019488
1984411
2015370
2030536
2009763
2057868
2058938
2016726
1995515
2074114
2048629
1999379
2026912
1953230
2010862
2018119
2014777
1986415
2030229
2026066
2048243
1991750
2106631
2080877
1952983
2034039
1977926
2023473
2055290
2025321
2038105
1998967
2038967
2001506
1981958
2010480
2079866
1979298
2071915
1964441
2082141
2024773
2072412
2022403
1999649
2015157
2050393
1988837
2094023
2026844
2038623
1987322
2020206
1991402
2056436
2036676
2045727
1982992
2097172
1978828
2078248
1993354
2021144
2051230
1982352
2034536
2054051
2004558
2057061
2046512
2051027
2032769
2091011
1974303
2046068
2015601
1962786
2035691
2039983
2005823
2009680
2006732
2054990
2051022
2013051
2037419
1968753
2045650
2055976
2027101
1961757
2044649
2024017
2018071
2042139
1978738
2077137
2034534
2053075
2029660
1988944
1992326
2060275
2042589
2054071
1992456
2058164
2081107
2086955
2049792
2042378
2111990
1975202
2004304
2046218
2031387
2066482
1976529
2064181
2037626
2022496
2074722
2015208
2011381
2040239
2033633
2053559
2025706
2022240
2007298
2073792
1960950
1983573
2048444
1957588
2025571
2042978
2046207
2049831
1947979
2057038
2011406
1990854
2018560
2061904
1971863
2018353
1961054
2021792
2038333
1994320
1952418
2012012
2031923
1984103
2015477
2000086
1988786
2008751
2028003
1973923
2040155
1983874
2005552
1947011
2017686
1978704
2020410
2014779
1963584
2003301
2033078
1956555
1979028
1980266
2050455
2027505
2027210
1981379
1992333
2014485
2039738
2065971
1992640
2011582
2008798
2016585
2045793
2015368
2080680
2035471
1978779
1996880
2002949
2032432
2072048
2066871
2079472
2040732
1973319
1970434
2015939
2139604
2067126
2030742
2022995
2094224
2072066
2084629
2017076
1995801
2023562
2065228
2054762
1955844
2010552
1991021
2077110
1969251
2088098
2041874
2062578
2017087
1996959
2041831
2042576
1966175
1972942
2100048
2037564
1994434
2046509
2048717
2054874
1991364
2051132
2046867
2024147
2019186
1990390
2034429
2063066
2031635
1984654
2042227
2076354
2046366
2004164
2070618
1940213
2047803
1974439
1988319
2023857
2070995
1971606
2036147
2006309
2039909
1979607
2039907
2021153
2026911
2076037
1969843
2024841
2015787
