idq.mite_cycles_ok
58036
56650
55890
56835
58217
60867
57582
59836
61413
59670
59398
60719
60207
58079
56208
58578
59050
58310
57444
61354
60705
58651
59797
56737
56501
58107
57088
61378
60855
57762
56548
58962
58557
60043
58262
59641
60389
57465
57540
58175
57132
60123
58075
59834
58284
57380
59106
57512
56185
56393
57542
56593
58537
60523
56354
56222
60918
59255
56928
57988
60832
57404
60389
60699
57123
57212
57077
60246
55880
57751
60220
59141
58910
56839
59560
56861
57336
59584
60814
60291
57770
55695
57591
61042
58047
58884
58977
56976
60858
56262
57185
56963
59960
57994
60834
59140
60240
61461
57172
58018
56233
57752
57168
56773
56702
56533
57189
57623
56479
56522
58606
56818
56953
56034
59112
56762
58240
56151
56733
59360
56371
59934
56110
57965
58937
58076
57797
58592
57365
60993
59912
56223
58766
60556
55740
60228
58797
55797
60740
57878
56731
57024
57721
58320
59136
57804
57969
60616
60362
57791
58709
57492
57861
57097
56515
56718
58603
56784
58207
60300
57600
57972
57606
55940
57209
59802
57505
56901
57440
59338
59860
58247
56218
60074
57891
56206
60550
59263
56596
57180
59962
56549
56735
58400
57730
57143
56547
58189
58053
59978
57761
58437
58113
61506
56278
57870
61303
58530
57872
59865
58059
58178
58120
57943
56494
61160
56803
58021
61344
59104
58977
55980
57668
59162
60454
60922
61169
59264
58082
56856
57638
56962
61356
58836
57689
58021
58595
57946
57758
56822
55981
58992
56651
55857
56552
56603
56940
59370
58033
58622
58713
57959
58471
58137
56392
58044
56097
60329
58768
57119
57644
56519
58088
58113
58545
60601
56838
59071
57886
57706
58514
57621
56892
56254
56209
61370
60976
56560
58550
57224
57304
56434
56802
56075
60266
57845
57320
56843
56625
59115
56895
58457
58694
57607
56071
55934
58958
57923
56349
57373
59119
58567
57198
59361
57858
59892
57082
58454
56960
57330
58998
57489
61348
60905
59045
57850
58423
57095
59515
60858
58422
60461
57618
57641
57122
58314
59884
56605
58405
59674
61396
58787
57548
60527
58800
56334
60387
58101
59194
56876
60159
59462
56516
60965
60406
57170
57025
60586
56942
57902
58405
57844
60131
55715
57420
57878
56280
60720
60966
56420
57355
56654
55704
57271
59006
58493
57371
57665
56488
57332
57080
59743
56610
58657
57432
57221
57591
57249
56893
60138
61489
56771
59499
57643
55808
58126
57218
56353
56553
60273
58714
56465
56593
56939
59476
58072
57955
56194
59084
55868
56649
58306
57354
57549
57786
56381
61323
58646
56957
58160
58489
57085
57158
55964
55994
57356
57052
59454
58880
58709
57394
59357
59125
57483
55832
57993
59576
57920
56219
57717
57163
57369
59033
57240
59956
58410
56820
56730
60629
58336
57093
58929
57361
58855
56611
56182
58433
60081
61030
57888
61348
60480
56782
58519
58091
59522
58661
58956
58739
59256
59647
60676
57513
59179
56279
57468
57128
58212
57304
56585
57536
57314
59002
57084
59046
58544
59147
56828
56991
60661
58792
57361
59382
57610
58788
60737
56455
55673
61237
59644
57003
58240
59443
56639
60679
61079
59783
56530
55850
59827
56801
57661
57803
57743
57852
58423
58620
61443
57671
58352
59057
60093
56412
56767
59089
58466
57412
58186
56715
59278
58471
57494
57479
61506
58984
58155
56322
55888
59457
60417
59630
59175
59120
60558
56039
61342
58467
57672
58087
