idq_uops_not_delivered.cycles_fe_was_ok
444139
426633
441686
448218
462127
430529
444113
463139
458041
430024
454397
463772
469984
430904
464564
438868
431558
446594
431196
456019
460979
445460
450982
431070
447692
438046
430189
435153
452800
433240
433442
459757
456443
435159
442698
434748
452896
427022
430669
443074
448849
449355
437429
427207
442322
448386
431614
435681
435725
428841
443013
443688
427050
429511
456209
437827
428195
445083
462086
449696
433665
441570
434386
454049
427358
435139
437137
448832
427807
463948
433707
435087
452241
467713
426888
453478
437739
426304
437085
427733
463365
432766
450576
440072
428577
442704
447359
439865
444855
446334
442793
452127
447856
431513
433219
437269
468037
426886
454848
453638
443842
449821
426010
428852
453648
444153
438656
446418
427176
445944
450024
427451
431987
439079
429122
442833
435621
436461
432003
464656
439139
430895
427858
442449
438471
450791
437968
439347
440634
449858
467006
428894
440097
435835
446028
428842
464817
446025
441493
462788
432144
448757
456519
464980
436086
426065
430353
434098
450799
434060
430642
432098
440678
445669
427282
444676
439376
441415
432916
459732
437028
452499
441912
443924
438385
437262
441421
428569
441199
462734
442248
434215
426882
455990
431317
442947
469436
436290
432015
455464
446336
450964
437639
438903
449737
428135
457218
437031
440586
450322
430169
449458
440891
438495
435003
456499
436994
426529
444881
444534
447360
440247
452671
463029
442282
427043
444080
433959
434279
440408
433939
468592
447311
461186
461051
441218
439225
440077
428042
429683
449295
437774
426366
428210
448905
431216
465059
439510
432784
443254
439734
429220
427520
433843
428531
431337
433246
437413
455137
439664
425895
450748
465513
436886
448685
427478
429809
436099
438573
445641
438642
432821
449617
428473
446632
451771
438102
453574
452624
440050
437077
452660
448220
461714
427265
448025
434961
444964
447087
466344
447799
461100
439897
429469
430861
442515
447868
450227
446329
429429
427531
459005
449247
458867
466279
442512
447059
445478
444939
441346
431002
462694
450242
441567
429693
440688
438192
428142
432120
443625
454249
442682
441076
440361
426138
426414
452863
429607
458229
437341
460012
450500
468589
434122
449158
439837
450700
434955
449180
432042
438004
446337
426959
469076
430931
455640
438475
452878
445270
445053
443927
450748
446484
426798
455240
464416
428546
434064
448870
432447
450445
435571
441165
432787
429585
452238
433605
427796
434157
445608
454984
437559
453079
439465
432304
456972
435195
446257
453484
458875
428692
459426
428983
451639
464037
435866
437958
463138
444284
458714
430994
437149
460533
435354
450995
454179
453608
439622
427497
453290
461960
462590
460728
456143
458020
438724
431640
463694
440780
446778
451130
430637
433864
455179
443622
432455
426331
428678
441466
428325
460422
464152
444854
455151
427203
428000
435765
427743
433332
463657
457017
428673
426763
440379
427857
452684
440224
434777
438574
451550
429728
446715
429707
436235
439372
437857
429700
449069
430298
457378
437422
438496
433956
438588
450114
446157
438656
425898
438100
464424
437425
441655
463765
433527
427298
427208
427719
437879
431890
432070
432378
431525
450435
435020
431063
430256
426822
453618
432784
464453
440149
454011
449016
427773
438811
430479
453107
431199
426248
431815
456420
431686
432766
437476
427028
429045
446582
453939
444475
448220
439356
450635
452752
433691
431763
437684
438974
451435
435333
427413
432319
440415
454691
436701
448926
431926
440919
460886
449088
462580
434006
439421
434928
430969
427476
453168
461451
437869
449951
439789
437310
451456
434991
434714
438742
441250
433587
435584
436995
439746
453596
456240
445523
439054
430451
432300
452104
429382
467095
431322
435916
442367
441984
461929
434386
435977
426410
435626
466761
430588
442632
450317
448018
458127
430420
464987
453511
458296
457500
429944
433159
459857
455348
446881
452118
425919
441243
440259
462640
434216
428831
462757
455248
434527
440636
436225
437065
442463
457693
463584
440934
435171
433522
453480
441252
439020
438413
433742
430011
470250
443812
439332
434011
439445
441971
466886
436680
442014
427333
454830
435412
441055
463753
445322
435320
429189
459053
427903
438837
445623
427153
436121
439098
443545
440537
435830
426455
432659
459918
436541
465830
468188
441200
427178
427326
445011
438963
446872
427572
467556
431677
446545
462318
429453
445082
443193
450840
437840
431190
433503
439948
443185
436553
451913
460082
455520
431811
438529
450379
449481
455745
445769
427774
468303
450700
459849
450735
433908
433440
460711
453230
429370
460257
447668
435774
435914
456942
440947
431908
461684
454718
458175
461369
440013
439681
466657
440815
441009
441823
446112
442331
459390
462561
463347
436743
457662
436525
454837
455918
446618
451001
433508
463290
440802
430677
434328
451121
446084
438239
429295
427614
454343
428567
441157
441831
428158
426489
426392
428483
441219
431548
442166
441506
435271
433865
442340
466509
426677
432124
454026
434656
451985
466588
440928
444512
465200
428592
436560
459603
445410
438039
469072
447928
449294
464575
427372
447066
427371
463339
443536
449998
450246
431040
432239
437218
466272
442292
466804
451920
440112
436766
433023
434013
437893
430016
433796
455678
461759
457325
451990
426833
427152
435416
452219
429127
443363
430690
440282
433266
441236
443313
457265
426548
443223
438216
441792
430640
429062
443104
434701
444910
437458
432029
439532
453368
457734
436253
439336
457282
449815
443301
434243
430568
456334
466647
446648
434329
446260
445345
428901
441215
448315
429690
426794
434709
430146
463504
433418
447598
426369
436665
449137
426324
448265
433522
437116
427173
445804
465373
430620
427328
463757
435910
437543
455028
428278
445136
432285
430325
433214
426808
469520
439747
425885
436401
441655
433050
443559
437503
443678
469651
426780
463689
450222
441092
463798
425782
459222
451673
428831
426294
456083
446705
436966
462555
429119
427008
445353
426190
432082
453368
436660
426936
458292
431274
429345
463712
444520
439404
450006
428449
451136
432318
457196
428300
435625
433408
426337
464755
426602
432307
450125
438852
448599
429564
432606
451980
459664
446236
454895
429673
446159
440915
441675
448025
453653
435598
462619
446948
431754
443996
455547
442596
469715
429287
443554
437834
443326
436987
463139
433461
431992
433915
438728
429964
442362
436698
462665
449532
441430
447558
429578
438840
438364
455692
442706
438936
436548
436314
441578
430701
438716
430290
458969
443005
456657
435307
435770
442704
425768
453505
441231
427382
429607
453099
452754
426121
440472
454422
435140
443854
432975
447514
436646
439652
441508
443101
466145
465535
433794
453712
448131
430690
447627
436894
432787
444038
435125
433006
462507
459804
437159
442103
433116
437269
460415
432074
465196
464879
430554
426386
436016
434412
443028
434959
442893
446753
432691
426868
433468
429449
451335
439449
436523
454903
446982
426465
431359
427803
443329
461248
465003
443336
440103
456743
434333
440270
434071
450302
426728
429586
441974
445598
456825
438210
458250
444130
428002
470244
454967
437638
443015
439803
470262
433302
463351
439354
464716
445692
