idq.mite_cycles_any
435888
465112
429496
444447
441189
451351
446594
459217
454185
445041
458467
432031
444099
434638
445375
453071
443374
449679
429754
452775
460658
446892
447402
441339
444217
442008
446049
463286
449382
472460
436007
451426
454331
447809
456116
460558
449494
439285
453841
456867
436363
465359
442933
447646
438684
455231
440880
435989
428955
441683
449917
435466
440466
464649
439371
465305
451758
436807
450642
451961
436322
438553
465680
436944
463038
437800
446994
433807
438722
458675
441199
436623
454575
442997
444383
450491
440665
446632
447191
457850
452482
435432
448605
467769
456181
455328
446398
440160
447551
470603
429442
454423
428622
458971
448946
442285
440383
445765
455382
470396
451737
429917
461681
438636
429271
439880
462167
440761
436204
433298
442009
438791
471325
432963
452635
460248
432959
439207
444531
434734
449498
443904
460709
442200
429806
443612
433303
436125
457720
446431
461525
448277
446817
455839
446262
472806
443091
462579
435560
455938
446854
450892
439437
471248
430886
450484
455823
444196
437413
452558
444564
446864
443639
436967
451588
444334
443341
447835
460955
449610
449600
445716
449826
428454
438713
453555
440626
450818
444923
448897
429125
441341
430867
454757
437200
437856
456023
445315
447645
433937
448350
459232
446004
447528
460192
460954
439316
440201
455071
432564
431346
439654
445164
450710
434820
447998
454861
462800
442099
456150
441830
431708
444860
444998
449764
451592
468318
459983
456370
446877
434399
467068
454691
465623
433939
435182
441029
462880
455423
461515
458918
456190
460360
458430
472272
465639
448225
449713
443576
452672
450087
448425
467036
449338
465768
445825
438799
466332
429513
444030
447965
436063
443551
436317
449850
440038
449144
458301
450694
435518
450486
433771
446772
450336
453577
445844
440423
436706
434251
450733
434398
448319
465972
438893
430956
442205
444546
470468
435088
442500
430856
436103
471475
439320
451835
443802
439498
439284
430215
430503
456580
446491
444239
447907
445311
450429
432853
448022
447684
447491
430477
438435
449905
446676
463109
433179
442808
442891
440799
441641
468855
449326
458749
436528
460308
440151
453717
439496
442246
442619
447239
466753
445746
434195
458928
455261
468562
439384
443754
458512
454462
437540
449664
449569
436498
450718
448468
457905
439221
436669
457860
452232
449544
459930
438278
460669
458050
440150
470163
446844
433213
460506
444992
455525
441187
450331
456163
460488
449903
448094
460383
458163
431998
470691
465954
433335
470948
439357
436708
439212
457067
450868
442891
468700
441429
436938
455430
456360
438933
462015
437514
451522
443928
437588
467693
456075
470013
435655
439674
448449
454474
450193
436911
438103
439338
446716
437325
464182
456605
432132
443537
467537
446452
429837
429883
470955
445366
446527
443267
430823
471392
463764
433789
447727
455332
451210
434836
448547
446318
452914
444384
455512
439427
442449
457109
448977
439883
436203
445252
460077
430837
447165
443328
458539
447928
454189
435220
430511
458355
451856
440529
434460
436133
439223
452044
458286
433646
449008
447386
456027
441479
473037
445523
448577
446451
461572
443078
451451
430140
456687
465628
452714
447923
433189
459648
466800
449285
451970
458878
441396
433245
435600
462107
456848
454243
458904
462258
456981
468668
437379
431290
446346
451714
444691
444130
448573
441675
461083
446759
449749
445947
443581
430584
436347
456094
440440
461534
460676
433407
448856
450085
453399
457179
470763
436217
472032
449863
436740
442119
439519
456353
435138
457698
443830
464986
446911
434632
440428
451188
428860
437315
449219
445871
440523
444000
445641
444610
465439
437830
464382
442107
430127
439503
459595
437947
446883
433768
442019
460939
445743
451895
451758
454303
447361
431431
432305
462028
448917
452039
439480
454633
459154
460042
430371
438921
449975
436842
448583
449727
452420
447294
436944
462939
443379
445577
448603
447054
441467
460963
444528
428311
443210
436024
430677
446448
447363
451872
465118
446765
438507
437577
468053
438152
440236
434564
436516
446154
458719
437216
462829
444337
441100
452319
454012
436307
438723
431309
438645
465401
442402
460785
454531
429123
451559
439691
443665
435729
461238
434034
458139
443199
445700
446350
441085
437338
450599
439233
431829
464246
465228
461072
450191
441170
437767
453731
441389
438818
458161
451688
442676
441047
436066
437826
445304
468853
452387
438108
440442
443179
448666
445365
456771
453954
455865
436795
444228
432310
452509
429104
435072
453686
452170
462629
446767
465603
436298
451331
437808
465541
457517
446959
449049
446284
454585
449801
447213
443870
437501
438194
470589
437573
442915
461105
433714
439993
455918
454036
465474
453644
430518
444843
453654
444929
455593
453090
445047
442688
439247
443258
461023
467682
445702
436499
454536
457099
441122
444864
433269
456860
471130
439773
435675
448988
440299
442372
466821
447677
454172
462564
439975
454317
453414
461404
456877
443848
449874
451143
461969
440808
435937
438704
430073
472887
464298
441738
437067
433913
437002
453273
453113
464312
432769
444451
446374
449490
465797
437955
439066
442246
444484
443782
441423
461341
455383
445556
471915
428727
453994
461623
441741
464059
436512
437376
447086
442721
435280
465361
442473
431226
458970
462328
442525
445293
439947
450814
453527
428497
445456
450267
450128
469907
435614
432584
441411
442700
429448
463983
436865
434680
435892
432613
434585
431913
468343
466225
431221
440035
455353
451305
436523
435886
467446
458718
429318
462518
456783
451427
446479
428676
452714
437530
440437
432120
472629
439679
443250
431709
430023
439689
444503
439569
440976
441664
443622
435286
442300
471876
442386
432358
448200
449569
438079
439403
432941
446278
435807
446522
441840
436583
433084
438093
439919
435962
445092
446320
457472
436970
440083
456202
445014
453619
440566
453409
445137
435459
439660
441005
443087
437640
441331
457016
446579
443421
440136
462992
429414
441970
431310
438238
462838
439795
444995
436523
438435
431198
455061
459646
442651
442697
438294
436313
452862
447913
459824
444219
456509
457689
467592
431055
446008
436638
434478
443711
438437
440728
452362
471083
456669
442383
446269
431101
432833
454543
439196
436069
440592
447448
468086
467140
444981
458700
440911
457982
472415
448512
443090
468965
432716
462882
447839
464131
436874
448962
448941
450737
441661
436100
442647
435214
465744
449019
446892
442389
458704
462313
436102
430733
448134
466837
448642
442353
436337
463547
452024
438096
437125
430733
464363
438647
443929
444030
443882
459592
432468
449657
434163
440443
444532
443100
432708
465672
430863
442240
468940
454109
445094
451254
465542
443408
434315
447884
440320
470559
446074
429888
473099
447747
472343
447160
452245
468570
444819
455226
435279
447563
441087
448523
436224
456277
446289
449200
430238
447150
440131
447385
459988
439775
443974
457458
450785
435016
442434
448157
441996
446586
445023
455432
446507
440917
444738
440080
442168
446085
443152
444315
472033
455017
438007
442830
457699
457747
453635
437039
435508
443083
457096
443709
456796
459193
452895
464517
444890
429272
428792
461960
431627
460990
429104
433789
454491
443151
456163
469811
444320
441624
428907
452496
439533
433697
451721
451383
452869
433943
446496
432617
444515
431659
437530
449449
436915
446796
442624
431049
452117
469907
450538
436349
430496
440085
463310
444935
433025
433513
445284
437323
444679
470445
466114
442774
437020
432993
452229
439307
428740
438783
429361
437308
439135
437615
452699
453890
441304
432445
465459
464009
465560
431579
442944
467035
444038
465005
436869
446783
473000
451992
444787
442138
441740
454289
433709
446373
431114
436658
441028
447664
450166
443494
434358
434205
439347
448041
459891
441903
440552
447620
434976
433722
448273
453204
431605
446884
448248
446347
454554
432507
438334
428945
434545
454371
449531
437696
432079
454813
445659
440212
448402
453322
439765
443931
434764
443786
433184
472194
449496
466083
445288
458710
458825
443280
465397
442647
467445
431631
442969
457290
443461
446981
447896
462714
440675
450146
435649
434844
435945
437559
435519
463849
447230
439545
441501
444381
445083
447170
456355
436910
465586
446808
465427
449483
437696
452475
446480
445671
451123
442229
433284
472482
437987
470599
453555
456624
432069
434974
446313
453884
453755
452627
432801
434725
465806
437295
440206
463542
446637
456117
449294
435356
440924
457395
438098
448097
434445
446861
456095
446315
442914
429735
451960
445632
433114
459228
444817
429430
449075
459237
451994
440365
445264
457262
459413
444487
429974
460754
439550
446089
463932
434126
442275
434457
466101
446138
455311
432505
453093
452040
439119
448322
438674
462335
451466
449427
451345
444427
453883
435720
452991
435798
449138
453980
434475
442516
453127
446732
446520
441980
440692
462129
433681
440254
466555
432882
468853
440273
450134
470306
433119
467495
444070
471916
461983
428546
453557
434592
451022
434764
449783
464357
451197
465364
467861
454157
454980
455514
467068
445620
470739
460953
454772
444516
453012
452396
459123
461962
438948
454098
434026
429702
436347
437675
457098
465667
471430
461946
430661
448903
468549
439267
450240
441710
448868
446828
453853
438582
458477
440795
431026
460044
439182
442248
441675
451067
441771
429649
429657
438691
450137
444843
453821
433467
437788
447632
451678
462369
440441
438248
465306
441403
465136
451233
433628
434087
445346
443137
456429
459856
442787
436976
448474
435881
459563
449512
442125
441709
440547
442565
449260
430563
445192
448806
436852
438604
451014
448207
453236
442185
452146
431072
444156
442537
457986
461512
440653
458709
448958
447847
428561
448791
437206
455388
440445
455595
437384
452284
436160
435441
428300
456669
445154
444440
458659
441328
430679
443313
430014
445819
436755
435567
455841
441012
433884
460961
449539
443527
449485
447617
454611
451745
444694
437777
441003
456286
433405
437849
443047
429717
462083
431750
443398
461693
455818
450093
460335
436804
440543
447786
450282
463227
444077
443467
454944
452491
446747
438234
454775
446765
450679
451843
434438
440261
443466
466216
439150
446262
448268
444082
429854
445970
438701
447263
447459
464429
433259
443561
454300
443460
447802
450490
432972
438987
436264
465743
434778
434787
441717
450031
443255
467205
447897
469119
469754
437406
460643
448306
453701
431608
441586
433230
439971
451786
451067
440531
430965
439963
461077
433977
451456
455084
444946
444170
433913
447610
441033
436583
442047
448701
466153
449543
467569
434482
457491
456971
441907
443804
447773
459392
447597
443311
436469
428823
443333
455148
442195
445574
444562
438530
454722
430757
439304
460023
441518
445418
459035
446844
450353
465129
464175
455959
443257
442794
471022
432758
444382
447829
431062
444368
447073
458646
454309
446825
456299
436403
442988
446878
462047
436766
434169
454703
464593
456336
438494
448194
452342
445336
461741
452732
458479
433915
439178
449284
470614
463430
436831
447284
454148
445702
451271
443133
454939
438218
462388
438893
446146
448023
448999
451107
460268
452792
444349
448327
442416
449203
465467
468013
452601
435944
445111
449207
437958
449016
440536
457234
437799
455708
445464
454670
448124
453478
453842
446665
445981
461146
437495
432371
442748
438441
433834
445641
456539
453905
446028
446448
452961
453866
442609
441374
457977
448812
437596
451169
461017
441960
439425
433811
445155
439062
446092
436368
438994
439192
472935
441802
450214
438132
453649
436966
446388
428414
450071
457109
440742
444132
432148
441064
433108
440078
452291
458092
435218
431746
454677
464287
445212
428396
451174
444239
439353
459852
431395
441717
437544
441295
441996
462546
440314
473275
468520
469078
447984
455064
441925
444108
469225
437194
452854
451869
433610
437475
438974
462442
439847
452915
436188
436015
428370
450054
452489
468765
454844
440062
453511
438383
448824
447718
455612
443950
440734
446319
457912
442564
454838
466987
437839
456113
437852
451331
435790
431852
465883
455267
447838
431865
440271
439311
438342
455906
449471
434560
434889
436138
451324
438359
438070
456002
448944
433542
438459
448877
435921
447868
436929
440379
445559
452758
442053
447868
456359
457008
437442
434382
454013
465630
473236
445204
441601
445538
445025
435705
442278
441911
441780
442011
439674
456815
444538
442728
440650
442116
436603
441890
433323
443253
446989
434889
433369
445913
430164
436229
439991
435726
464218
449358
448210
433456
448021
444349
448383
441655
440654
441946
437832
447568
467591
458467
471853
473351
435963
434397
449050
449798
429988
437257
466693
445621
442000
463690
445166
442018
453280
449135
437012
467790
428840
459258
434163
447874
457175
450376
448530
449173
467688
440806
457577
441965
443736
447841
429201
452431
456337
438705
442215
441896
439519
462409
460319
468700
452765
449349
442227
447472
434641
451923
453143
439549
445730
451122
432057
469020
431530
450190
447515
449652
467055
463397
440875
460339
438063
450925
460454
437606
467956
441809
457898
443410
432946
442744
457611
443676
444505
463294
454017
431463
438737
451215
439214
430728
450883
441167
432913
452799
466452
452924
459227
441483
437688
473304
449310
441060
449777
439649
439001
453349
471063
470304
450300
451913
440428
443865
452231
450720
466206
447255
466379
449947
452114
464112
464165
454570
463610
444532
462198
439645
431667
468154
452597
448844
462029
441161
445383
445193
461605
441945
437590
433779
451413
451277
447642
451441
464187
442529
450819
432214
434789
450220
459210
437365
438316
442343
443074
431528
437880
447193
450351
458830
433126
463800
439813
442658
445896
440765
441066
440690
467604
452330
457054
444325
438214
438334
452544
438774
445654
431410
459079
448838
439412
444337
452689
469730
439812
446774
449152
430450
431398
440697
431688
453405
438083
431483
443263
436637
453361
434987
455988
470855
438324
463923
431508
443693
449254
460256
443714
454638
438219
433793
436585
445333
440866
455809
455698
446465
467519
438292
436273
435707
439903
444210
436047
453219
456680
450090
461778
457176
435789
456093
455714
470967
435499
452931
448202
440341
458820
455601
431940
443736
431296
453208
444679
438805
434772
460357
445381
465080
442169
436798
448914
436772
453557
456195
436355
443898
457601
437414
463628
466112
443438
458218
441905
442015
446975
435575
438539
439733
450903
467176
458139
437001
443197
449081
455056
441023
429681
444882
428739
442360
436177
443200
439788
444304
461833
465640
438406
456624
463685
463051
443410
453776
442934
445911
437728
449254
458106
441461
457918
447173
464682
461026
447468
445739
444746
460146
430029
453619
444364
436129
465463
455810
443809
446516
447536
453884
431290
456479
437534
445435
455314
436646
451177
458468
433663
439932
438116
471842
447190
437220
446541
467551
437391
454142
446665
449336
440233
455757
432692
451385
444028
439897
458565
454148
430462
453791
440879
466521
434758
457258
434854
445753
449113
472232
437465
461277
434683
429338
450187
443403
431145
440605
439975
463873
435598
452813
448944
446514
459538
447675
447853
453609
449049
438263
443819
449216
444588
448725
454740
455734
445257
442426
449547
446029
450540
458754
453363
434983
447240
436857
443688
456495
441058
457851
469105
449478
449227
469761
458429
444077
454323
463145
448814
441409
448314
449735
468989
462776
434999
442892
446175
458519
437412
438174
453318
439399
452372
434416
438907
446162
448342
461757
433496
469585
452002
436586
456949
437018
438818
429151
467622
453664
449143
452630
440378
443622
442461
452337
443027
460376
465469
449889
441502
433950
457998
436505
465913
449068
458879
439215
471310
436609
437220
438415
441930
446516
443063
449863
454455
458416
434547
453287
468177
454623
458300
436799
435621
449080
434158
436607
462196
430898
446643
451131
454662
464476
451328
434717
437087
459720
451518
435004
452914
437036
439964
435568
464953
456036
459488
456199
434351
463757
461053
440615
439410
442273
441594
461329
460560
445374
449535
452592
451132
473224
440991
435245
430632
466419
452821
432321
457397
430738
456964
449469
459421
446784
442419
451712
447827
439456
440805
433353
440683
455584
433591
441434
435272
441451
431100
455028
456413
446942
440487
439632
451898
431512
463015
441736
444067
436270
452758
445335
448883
434903
434686
466659
445272
438329
440665
444033
436634
441487
452226
444977
430017
456758
431588
452767
457188
455805
454174
437943
437425
464698
450350
460451
432772
451219
450978
444515
461053
438625
438241
447535
436015
447258
429381
456900
462612
449960
461631
439048
452669
435712
447596
468008
464370
455870
448535
470119
451408
438306
447613
460305
433903
470935
469053
450850
