icache_tag.stalls
335038
352753
358460
346718
345087
342625
351321
343637
363298
336178
358501
341121
336041
336695
352259
355028
341764
345357
350543
363084
338544
343517
359445
351043
332566
364295
346308
348607
350798
333368
358709
347601
353262
358019
335650
353483
336390
347026
341101
339241
340462
336816
345564
355459
345510
333236
348011
350838
342873
341010
350449
357635
340749
346649
341955
341399
335771
355257
347026
346610
357826
348156
333062
332869
333636
344235
346009
358531
351454
338668
345075
341540
361190
346676
354619
344936
354443
342407
339322
333189
344041
359448
343934
353886
361337
354355
345601
344041
348324
338329
337796
348005
331364
334373
362975
353263
350138
357663
357226
352402
332002
338418
338398
340682
344942
348271
351765
349572
347196
332180
363815
349375
340690
350787
350109
343660
347763
339742
341828
339907
349358
351075
331874
351125
354753
363430
357217
342488
346463
348405
347435
339315
343814
347430
349005
361224
353639
346747
352734
362588
340607
353461
346886
330986
342223
348336
362755
333098
357622
350975
347007
351486
348132
353380
344975
352371
341298
337422
361278
339191
358318
354061
331511
354629
344584
355291
349308
350915
363622
349843
336817
338515
347737
334149
333030
339460
358145
337197
350489
362261
348231
339748
340191
341033
356446
348202
348700
341370
338478
347838
338274
347256
353869
363085
349244
349395
360608
335162
343258
339834
349924
353080
342481
336410
351224
337457
331582
332969
334562
357702
341706
350281
351215
363731
354515
350349
346389
351919
331569
350638
346864
348414
337629
360901
351076
343892
336904
332910
345814
337263
333465
345293
349982
333737
349963
358367
346307
355197
358836
334816
364081
346318
348855
349333
359021
346149
364710
351301
337680
344761
345954
347137
336533
362939
352059
357792
346582
354377
337945
349486
363431
346520
345862
361197
330247
346591
339348
352180
349112
344826
353109
344711
352827
335623
358489
339095
348354
351279
336601
335059
349773
334469
341824
348835
347797
343424
358249
363483
340811
345268
357857
340962
345967
356708
364705
331746
346017
352880
334525
352383
341013
342687
346415
353710
350555
342952
357486
355739
353757
337678
348120
354783
345217
342140
339838
338854
346174
343088
341697
345618
330461
334141
349782
357110
363449
353549
345390
332351
360328
336856
356493
344248
360380
354610
337527
336774
357162
351526
330777
345029
333877
335714
342887
358289
350970
340832
336647
345243
357390
338796
336861
339840
331257
339189
361757
340164
339745
332418
349380
350156
333002
334961
361266
354815
362467
363121
355963
363180
362448
357071
357419
357216
363289
337953
348791
358168
337855
348876
359659
350932
345959
342823
358551
343570
342292
358782
332773
330201
359919
362453
361347
345236
333667
357301
333153
352417
338035
346707
341987
346487
347944
345065
342664
360873
344155
334897
334858
332139
349904
348529
347495
334485
357432
346906
337913
357455
351925
351952
350922
363846
339982
346033
349786
