Value
20253
19667
19913
19072
19417
20402
19933
19766
19958
18717
19673
19900
19815
19957
19697
19174
20449
19739
19696
18707
18629
20177
19381
19458
19206
18645
19952
18617
20128
19256
20174
19471
20371
20017
19940
19180
18799
19597
20096
19193
18886
18729
20193
18839
19120
19585
19671
19320
19073
19163
19641
18943
19516
19709
19958
20299
18959
19579
19970
19925
19833
19549
19442
20523
19106
19688
