br_inst_retired.near_return
44075
44897
43546
47005
46965
47343
44689
47641
43872
43722
46434
46394
47484
47938
47165
47467
47641
47445
47366
46797
44301
46504
46960
46154
44236
47495
47829
45493
47920
45529
47408
47929
45700
46518
46021
44632
47362
46888
46701
46700
47563
46939
44220
47541
46330
46598
46612
46042
46821
46313
46342
46769
46532
45831
47208
45289
47350
46512
46205
44092
45844
47801
47259
47002
47759
45403
47687
47924
46372
47750
47213
46365
46030
46615
47877
46570
46497
46308
46633
47643
45944
46472
47321
46908
46690
46653
47288
46861
46523
44140
46502
44339
43984
44806
44913
46865
46801
46247
46663
46375
46591
46887
46710
47492
44884
46052
46893
47192
46610
46355
46394
47320
45243
46780
46927
46688
46247
46099
46563
46166
46578
47495
45990
47297
47578
46640
46467
46975
46352
47937
46217
47881
46131
47597
43609
47603
46017
46496
47751
46930
47071
46727
47679
46474
45654
43489
43602
46853
45041
45289
43772
44830
44086
44714
45947
44507
46771
45357
45730
47216
46627
47854
46538
47913
46888
47935
46642
46374
47919
47001
46477
45138
47073
44347
47346
46463
46199
46779
46504
46397
46917
46557
46595
47083
46153
46076
46474
45754
45406
47577
46536
46392
45689
45957
47033
43875
45409
45890
44986
47798
46989
44187
46603
47936
45821
45509
45208
43811
45428
45359
47185
46449
46910
46385
45112
46948
47804
45847
46771
46257
46175
46112
46227
46244
46903
45796
45990
46222
45617
47807
44898
46048
47228
46220
46073
47722
45769
46105
46105
47498
46375
46674
46695
46234
46625
47130
46434
46480
45897
47821
45834
45817
46578
46611
46412
45775
46209
47041
45244
46150
47173
47612
46127
47481
46174
45767
46686
46362
46375
43521
45096
44053
46896
46402
45476
46707
47768
47640
46251
47866
45616
44837
45692
47927
47676
46823
47772
46200
47625
47134
45600
45402
45922
44880
44471
46013
45588
45356
47666
47917
46878
46405
44586
45089
45940
45665
46329
46904
47828
47102
47189
43475
47835
47685
47286
47311
47018
44944
47574
46462
46664
47084
46990
47315
46820
46857
47520
47713
46911
47394
45611
47598
45795
47085
46876
45466
47408
43584
47924
46988
46360
46491
44853
45959
43669
46007
46387
47266
47241
46791
43415
46846
47321
47215
47812
45091
45542
47088
45698
47932
47570
47782
46043
47168
46119
47084
46402
46142
47532
43590
45525
47397
46937
47250
46396
47276
44712
46940
43437
47009
47817
46844
46770
46824
47183
45652
46455
46880
45796
45794
47723
46198
46499
46846
47746
43874
47900
47303
45637
44069
44601
45991
47846
46899
47553
45191
47482
44624
45522
44237
43585
46786
