br_inst_retired.cond_taken
71343
68821
74582
68872
74565
70688
74329
74471
67708
74633
74683
74262
70451
71167
74325
68434
74662
74701
74282
74583
71046
74284
74485
74212
74473
74362
74300
74184
74764
73860
73686
73986
74402
74445
74305
72778
74713
72118
69253
74494
72140
74470
71888
70690
74256
74383
73014
69902
72373
73690
72404
74653
72578
72859
71933
69670
72218
72092
72506
74688
74653
74540
74790
72541
73250
73992
74424
74318
74339
74505
68641
71671
74495
67862
74634
74519
73135
74422
74648
72976
74196
74475
71572
74668
74482
68177
72753
68092
74653
72717
71500
73389
74105
73361
71494
72004
69034
72032
74774
71985
73820
72481
72567
72681
73307
73461
72542
72335
74599
71982
73910
72716
72578
71955
72437
72841
72490
70500
69904
71732
74712
71984
68584
71992
71868
72149
73189
72007
71881
68136
74579
74771
74203
72283
72076
72425
72541
72595
73155
72422
73204
72767
72779
73671
74570
74084
71289
72065
73965
71426
72247
74763
72518
74562
74586
71493
73895
69341
69211
69119
69064
70350
70628
69399
72729
73776
71361
70819
73447
72030
72654
72276
73107
71837
72152
73732
72145
72609
72442
73203
71452
72442
68875
68197
68287
74314
74778
72545
72463
72627
72550
73090
69698
71874
72390
72647
72439
71521
74021
73971
69058
70745
73699
70578
72533
70483
72846
70224
72584
70007
71999
68415
74449
71602
69922
71321
74216
73330
72153
72686
72296
71649
72423
73403
72508
72022
72080
74633
74105
72042
72280
72145
73430
71706
74277
71312
71610
74348
72066
72051
72057
69679
71529
74737
73309
71715
71782
71802
73635
72535
72003
72503
72439
72352
72267
69656
72049
71785
71749
71850
73527
71638
74448
73949
71885
74133
71842
69309
74138
72335
72230
72106
72991
69985
74093
74525
70394
70369
74774
74528
73737
72659
67732
68838
74434
74556
72814
67770
70982
71235
74455
74142
74507
72748
74717
74727
74255
74276
72198
74712
73754
74327
71116
74760
74537
74660
74530
74629
70383
74103
74233
70102
73981
74515
74668
74794
74485
74414
74726
74203
74308
74692
74394
74043
74297
72124
71548
69092
67922
67735
73289
67742
74358
74731
74694
74778
73968
73917
73605
74311
73727
74664
74493
70517
74012
74368
74148
70242
74664
72498
74162
74299
74000
74751
74670
74446
74700
70207
74410
74237
69421
68366
72950
72622
71555
73419
73710
74295
73737
73029
73206
74462
72886
71266
72564
73349
70966
69247
74090
74762
73962
74396
74307
74508
68514
70515
74147
74582
74437
70427
74582
74716
74552
73825
70675
71577
67776
68737
74253
74658
74118
72983
74521
74515
74317
73982
73779
74705
74764
74407
74695
74772
74576
74519
68316
74211
74029
74203
72603
71871
74234
73957
74244
74499
74757
74515
70471
70946
74333
71091
74200
74543
74470
70395
74448
74673
71278
72795
73157
71929
74648
74622
71755
74738
74262
73691
74260
74645
73832
74321
74407
74689
74410
74666
74116
70402
73719
69519
69277
67998
72169
68017
74389
69731
74105
67782
70949
74280
74544
74316
74541
74339
74173
74488
74239
73732
74452
74725
74523
73598
73737
73802
74127
72329
72283
69243
74192
74788
74730
74518
74760
71191
71549
74309
74132
72620
68032
70675
70073
68619
68546
68098
72801
71828
68649
74626
73206
72622
72053
71991
71528
69786
71466
74124
74632
74533
74444
69113
68792
74680
74767
72767
72334
73815
74170
74284
68761
67704
74766
72766
72787
74659
74601
74631
74705
74027
74161
69652
74445
74392
73944
74395
72804
72861
70191
69873
74775
71072
68733
74492
74407
73889
74276
74196
74477
73393
71977
73780
70372
74674
74327
71790
74409
70491
73256
74556
74637
74108
74037
69932
74025
74093
74572
74414
67736
70854
73288
70851
73406
73101
71366
73648
73550
71365
73752
73827
74544
74320
74471
74148
73920
73864
72719
73459
74713
74026
73685
70468
74280
73911
72090
72741
74386
72375
73680
67766
72874
74155
74234
74605
74566
74658
74648
74726
71044
70540
74786
74724
74647
74604
74275
74442
74657
74055
68470
74582
71451
74393
73702
74329
74202
74245
73934
74605
74362
74575
74660
73085
74404
69415
70382
74047
74457
74289
70288
71703
71807
