arith.div_active
12323
11931
12784
12982
12816
11927
12648
13032
12275
12803
12117
12589
12337
12485
12716
12032
12295
12733
12486
12548
12135
12196
13080
12499
12690
12379
13064
12554
12403
12891
12172
13163
12458
12272
12532
12919
13128
12285
13089
12692
12891
12361
13163
12560
12374
12843
12669
12069
12399
12746
12008
12403
12344
12773
12335
12216
13104
12366
12693
13032
12472
13019
12511
12557
12011
12613
12924
12093
12531
12421
12373
12867
12388
12223
12206
13025
12068
13104
12839
13012
12509
12551
12638
12228
12985
12747
12128
12466
12670
12568
12538
12964
12562
12696
12386
12826
12683
12967
12912
12927
12168
12464
13099
11991
13019
12144
13156
12677
12848
12903
13149
13111
12888
12589
12294
12489
12583
13161
12865
13064
12236
12246
12915
12552
12908
12939
12398
12865
12410
12745
12935
12293
13034
12508
12504
12258
11969
12187
12528
12341
11982
12883
12937
12575
12788
12428
12713
12512
13083
12193
12878
12451
12005
13038
12858
12426
12196
12438
12948
12527
12828
12380
12833
12942
12454
13120
13084
12832
12029
12854
13169
12192
12868
12777
12792
12468
12298
12415
12027
12523
13024
11988
12818
12791
12154
12843
13120
12359
12836
13149
13116
12837
12858
13043
12067
12109
12011
12747
11982
12516
12969
11949
11930
12578
12614
12371
12764
12780
12806
13114
12426
12499
12417
12378
12766
12173
12800
12878
12288
12953
12969
12097
11946
13019
12596
12647
12852
12871
12899
12759
12518
12726
12853
13090
12676
12373
13137
12583
12743
12303
12458
12605
12981
12326
13005
12428
12788
12928
12711
12841
12905
12640
13124
12910
12748
12788
12798
12785
13106
12716
12553
12787
12801
13001
12878
12453
12492
12977
12981
12483
12108
12896
12178
13066
12241
12202
12909
12104
13154
13069
12827
12028
12226
12524
12591
12198
12303
13078
12648
11980
12185
12223
12905
13159
12519
12634
12290
13156
12714
12931
12658
12760
12528
12763
12623
12097
13112
12939
12713
12969
12860
12918
13153
12776
12636
12547
12735
12948
12429
12608
12224
12964
12438
12321
12209
12579
12940
12688
13069
12811
12701
12818
13050
13164
12628
12358
12549
12547
13013
12138
12894
13036
12483
12215
12015
13139
12483
12856
12593
12533
13015
12562
13149
12320
12768
12800
12353
12451
12271
12553
12042
12892
12610
12670
12285
12177
12918
12307
12556
12433
12752
12582
12555
12599
12773
12481
12158
13119
12026
12583
12907
12613
12924
12886
13160
12949
13094
11998
12566
12589
12453
12326
13054
12459
12952
12844
12833
12465
11943
12453
11978
13043
12723
12446
12463
12658
12884
12565
13006
12418
12500
12158
12268
12342
12458
12523
12215
12736
12344
12939
12863
12404
12853
12567
12980
12910
12891
12540
12888
12428
12514
12918
12338
13159
12773
12559
13026
12394
12553
12005
11983
12483
12287
12520
12918
13024
12325
12373
12646
12617
12558
12916
12924
12621
12808
12918
13179
12493
12103
12502
13149
13079
12037
12403
12868
12494
12617
12629
12988
12075
12579
12193
12322
12654
12741
12314
12494
12028
12320
12325
12411
12373
12763
13061
12553
12670
12921
13164
12844
13031
12093
12185
13162
12751
12944
12688
12969
12975
12488
12599
12712
12923
12642
12516
12422
13029
12512
13116
12593
12122
12037
12446
12553
12776
12674
12117
11941
12808
12146
12890
13020
12023
12818
12679
12628
12607
13023
13119
12458
12171
13152
13071
12583
11968
12134
12428
13003
12439
12568
12878
12918
12712
12649
12273
12802
12027
12727
12129
12399
12997
12392
12804
12978
12486
12012
12066
12860
12673
12553
12829
12668
13116
12051
12323
12655
13081
12643
12228
12844
12723
13032
12705
12490
12310
12742
12483
12926
13120
12922
12789
12428
12372
12965
13154
12342
12291
12035
12871
12372
13122
11997
13067
12760
12417
12883
13042
12585
12518
12395
12568
12356
12696
12068
12753
12373
12808
12649
12347
13161
12916
13060
12659
12363
12539
12223
12503
12793
12453
12228
13122
12179
13114
12989
12403
12087
12758
12719
12633
12418
12819
12459
12911
13013
13153
12375
12323
12596
12841
12158
13149
12726
12198
12631
12588
11968
12901
12786
12988
12231
12895
12193
12467
12662
12184
12866
12125
12642
12739
13162
12055
12745
13110
12374
12783
12958
13030
12701
12253
12831
12388
13032
11997
12184
12779
12533
12406
13016
12973
12832
13138
12503
12984
12561
13029
13068
12393
13028
12842
12921
12658
12910
12658
12383
12828
12457
12733
12028
12393
12338
13034
12218
12717
12755
12370
12472
12530
12419
12872
12549
13173
12093
12994
12720
12168
12936
12884
12708
12120
12658
12658
12038
11986
12315
12908
12501
12588
12917
12527
12553
12855
13063
12422
12353
12372
12150
12889
12794
12763
12283
12071
13089
12755
11959
12701
12927
12292
12148
12757
12708
13033
12046
12503
12097
12778
12873
12413
12211
13149
12978
12598
12272
13103
12235
12789
12604
13107
12943
12713
12434
12063
12773
12972
12181
12773
12222
12374
12849
12337
12480
13059
12719
12679
12553
13065
12662
12318
12317
12194
12424
12588
12999
12381
12505
12143
12892
12889
12310
12688
12459
12817
12406
12193
13144
12409
12233
12493
12219
13159
12796
12548
12850
12042
12948
12719
12180
12568
12898
12902
13146
12328
12402
12755
12736
12503
12895
12613
12328
12153
12766
13130
12423
12679
13134
13054
12083
11928
12307
12293
12050
12884
12269
12661
12897
12978
13040
12023
12448
13144
12883
12682
12423
12204
12107
13049
12797
12229
13023
12525
12526
12012
12508
12986
12450
12338
13078
12286
12911
12743
12768
13124
13092
13058
12633
12291
12698
12546
13154
12673
12123
12500
13164
12197
12795
12558
12771
13174
12989
12768
12193
12321
12758
12463
12310
13125
12323
11987
12856
12354
13144
12982
12914
13124
12776
12193
12708
13136
12907
12287
12901
12158
12159
12269
12717
12006
12526
12473
12277
12041
12125
12673
12008
12929
12122
12308
11938
12310
12968
13019
12818
12494
12512
12453
12789
12778
12891
12918
12316
12404
12536
12466
11987
12072
12642
12418
12037
12543
13053
11953
12315
12568
13179
13103
12678
12629
12779
12611
12251
13104
12769
12467
12920
12613
12815
12512
12862
12388
12264
12689
12783
12643
12347
12396
12876
12268
12941
12518
12193
12370
12923
12233
12608
11991
12413
12646
12064
12752
12769
12228
12373
12826
12567
11997
13046
12924
13060
12256
12387
12556
12466
12875
13147
13006
13096
13019
12187
12475
12683
12876
12093
12720
12223
12379
12011
12717
12188
12548
12428
12430
12422
12901
12490
12643
12587
12829
13011
12555
12823
12289
12713
12530
12193
12433
12918
12485
12664
12773
12685
12563
12441
13130
12863
13091
12908
12828
12192
12345
12653
12764
12453
12745
12698
13137
12092
12472
12703
12493
12453
13135
12768
12998
12480
13176
12481
12911
12597
12338
12755
12546
12198
12981
13093
12825
13077
12293
12377
12462
12338
12868
11997
12431
12589
12567
12918
12508
12880
12403
12229
12330
12531
12403
12558
12755
12541
12023
12303
12853
11937
12193
12880
12382
12973
12735
12408
12940
12983
13172
12302
12110
12906
12646
12898
12112
12818
12598
12971
12918
12665
12984
12812
12256
12395
13105
12934
12468
13106
12293
12121
12185
12648
12729
12222
13163
12395
12677
12161
13088
12376
13046
12432
12699
13047
12731
12303
12212
12258
12117
12336
12778
12677
12796
12748
12916
12853
13173
13094
12607
12341
13003
12695
12484
12403
12800
12872
12558
11955
12263
12741
12946
13034
12314
13049
12568
12904
12547
12395
12706
12739
12512
12790
13003
12453
12969
13161
12878
12152
12349
13155
12076
12639
13072
12276
12969
12327
12894
12577
13064
12692
13151
12403
12576
12518
12945
12420
12007
12884
12336
12836
12558
13160
12764
12699
12254
13020
13017
12523
12308
12287
12709
12184
12458
12373
12002
11944
12297
12657
12093
13154
12610
12405
13122
12918
12438
12798
12238
12865
12544
12388
12055
12632
12728
12854
12500
12363
12130
12895
12432
12071
11982
12753
13068
11945
12585
12700
12879
12664
12613
12699
12798
13148
12701
12168
12277
12724
12993
12478
11930
12328
12585
12354
12763
12993
13043
12842
12870
12982
13128
13012
12774
12093
13075
12931
12635
12193
12301
13018
12974
12195
13101
12732
12788
13074
12740
13119
12455
12453
12715
13174
12907
12093
12803
12266
13166
12166
12419
12908
13160
12528
12125
12595
12964
12073
12888
12927
12846
12444
13096
12688
12257
12488
12163
12428
12010
12446
13019
11982
12661
12773
12617
13132
13096
12323
12568
12505
12683
12639
12508
12384
12939
11988
12535
11984
12177
12879
12535
11970
12017
12433
12449
13117
12103
12032
12437
12179
12755
13053
11997
12237
12083
12752
12568
12406
12848
13109
13138
12882
12278
12343
12728
12133
12647
12558
13111
12043
13008
12060
12423
12771
12052
12559
12446
12253
12253
12344
12695
12023
12810
12004
12234
12067
12742
12294
12782
11978
12155
12174
12183
12355
12098
11960
12673
12398
12418
11958
11984
13110
12273
12826
12391
12126
12463
12510
12257
12919
12246
12534
12609
12865
13059
12424
12363
12094
11977
12033
12054
12793
12428
12979
12856
13091
12706
12139
12976
12686
12265
13130
12428
12810
12219
12235
13026
12143
12858
12314
12615
13007
12557
12579
12598
12797
12143
13089
12459
12828
12143
13044
12077
12439
11942
12372
12608
12246
12708
12910
12753
12673
12239
12729
12693
12927
12803
12203
12688
12532
12301
13034
12060
12828
12279
12524
12160
12362
12795
12999
13018
13062
12505
12168
12712
12744
12665
11972
13034
13067
12974
11962
12223
13146
13041
12059
12493
13155
12689
13141
11965
13089
12140
12718
12924
13063
12795
12332
12750
11955
12569
12468
12572
12018
12877
12634
12942
12216
12549
12621
12865
12133
12517
13011
12067
12823
12438
13163
12894
12599
12064
12330
12974
13031
12516
12156
13085
12995
12678
12618
12551
12633
13119
12993
12941
13059
12222
12894
12209
12633
12951
12103
12133
13074
13070
12159
12676
12512
13053
12692
12208
12751
13131
12987
12071
12483
12283
12020
12538
12921
12250
12675
12966
12680
12420
12807
12417
12558
13094
12368
12983
12972
12218
12160
12806
12363
11988
12258
12874
11960
12833
12871
12744
12556
12803
12886
13116
12533
12806
12294
13055
12232
12004
11927
12936
12363
12117
12785
12651
12804
12818
12898
12271
12335
12913
12525
12353
12117
12291
12094
12723
12284
12663
12828
12726
12891
12451
12848
12137
12901
12478
12638
12740
12987
12338
12828
13089
12852
12753
12225
12123
12593
12229
12349
13027
12402
13074
12832
12346
12388
12230
12373
12790
12516
12172
12348
11985
12208
12455
12441
12278
12968
12588
12345
13019
12783
12689
12012
12188
12736
12349
11944
12744
12878
12368
13116
12900
12633
12176
13164
12992
11984
12914
12335
12116
12880
12698
12549
12817
12844
12485
12599
12303
12403
12693
12237
13124
12213
13124
13168
12177
12258
12178
12964
12423
12731
12212
12934
12111
13002
12613
12412
12860
12286
12167
13079
11956
12031
13049
12672
12373
12373
13089
13146
12647
12601
12331
12841
12825
12268
13016
12745
12158
12427
12788
12688
12298
12126
12693
12730
12896
12401
12991
12595
13080
12107
12436
12609
12650
12303
12992
12549
11992
12226
12903
12388
12568
12057
12405
13017
12321
12883
13075
12698
12463
12338
12366
13132
12130
12568
13064
12404
12249
13092
12625
12687
12723
12603
13032
12294
12647
12391
12394
12008
12853
12921
12353
12715
12595
12223
12198
12230
12063
12060
12576
12493
12604
12626
13122
12656
12768
12543
12132
12755
12643
12588
13089
12754
12630
12090
12894
13046
12851
12336
12247
12558
13118
12331
12913
12772
12706
12397
12584
12346
12981
13030
12653
12508
12052
12713
12876
12618
12338
12909
12426
12581
12802
12173
12473
12621
12860
12788
12799
12803
12328
12751
12185
12258
12059
12908
12749
12239
12725
12816
12812
12447
13144
12908
12530
12262
13119
13099
13025
12478
12183
12717
12453
12120
12113
12881
12853
12345
12316
12669
12958
12671
12449
12492
12658
12173
11973
11988
12243
12748
12503
13089
12919
12418
12764
12705
12923
12425
13164
12990
12831
12623
12828
12357
12595
12717
12353
12611
12198
12183
12968
12764
12722
12937
12119
12542
12419
12499
12168
12726
12750
12940
12391
12585
12078
12269
13019
12605
12771
12480
12412
12503
12348
12081
12875
12534
12225
12263
12684
12125
13024
13130
12724
12576
12862
12748
12098
12258
11997
12900
12248
12418
12231
13160
12052
12379
11930
12288
12817
12590
12759
12917
12838
12334
12673
12318
12278
12903
12921
12233
13118
12883
12476
12129
12512
12830
12677
12335
12339
12365
12093
12444
12585
12072
12421
12587
12072
11948
12223
12032
12994
12595
12121
12688
12428
12823
12819
12553
12880
12093
12047
12944
12686
12508
12322
12608
12044
12926
12227
13048
12125
13164
13116
13129
12556
12717
12437
13154
13132
12800
12632
12298
12783
12533
12053
13011
12218
12588
12172
12245
13123
12312
12608
12456
13009
12956
12165
12501
12612
11980
12847
12488
12537
13003
12428
12606
12194
12979
12678
12148
12854
12374
13024
12558
12882
13081
12266
13104
12973
11987
13109
12948
12959
12613
12188
12823
12560
12594
11996
12544
12413
11949
12959
12538
11979
11937
12853
12891
12044
12822
12496
12497
13074
12825
12241
12445
12542
12695
12301
12528
12694
12708
11953
12399
12992
13115
12451
12493
13148
12538
12992
12599
13123
12939
12713
12818
12876
12453
12583
12875
12294
12663
12223
12252
12754
12148
13072
12376
13135
12781
13071
12292
12533
12889
12384
12680
12510
12548
11971
12068
12324
11977
12223
12954
12240
12822
12793
12900
12508
12309
12900
13003
12163
12573
12464
12291
13113
13129
12059
12184
12410
12541
12232
12223
12517
12860
12758
12141
12617
12842
12802
12788
12353
12948
12293
12813
13167
12637
12028
12070
12095
12484
12967
12543
12755
12002
11997
13016
12671
12093
12595
12732
13161
12438
12602
12836
12373
13023
13164
12508
12087
11953
13074
12857
11979
12603
13033
12634
12968
12714
12824
13066
12779
12588
12328
12867
12179
12793
13120
12831
12521
12728
13062
13018
12403
13131
12876
13060
12792
12503
12684
12389
12909
11984
12231
12488
12259
12231
12825
12084
12922
12946
12529
12330
12973
12954
12014
12593
12499
12288
12623
12343
11940
11952
12626
12579
12287
13119
12550
12984
12685
13041
12549
12556
12193
12193
12280
12388
12632
12764
12179
12753
12290
12803
12764
12659
12919
13096
12631
11997
12576
12758
12333
12999
13076
12800
13053
12502
12803
12724
12163
12947
12293
13004
11952
12465
12515
