br_inst_retired.cond_ntaken
120949
123886
121457
128386
127456
124143
127274
126295
119810
125535
121113
124911
126630
119193
126788
125349
125805
129017
125023
128899
122965
129103
127897
126364
128681
125718
125502
128361
124720
129095
128757
125604
125567
117736
128427
129131
128132
127441
129018
127701
128442
127658
128588
128996
128983
128985
127825
123846
128593
128292
127633
128518
128087
123252
127756
125491
122779
118942
118890
127559
127201
126239
128439
128401
122439
122850
126231
122803
123292
122616
121389
125248
127765
126722
123217
129124
129070
128318
128960
127542
128947
127963
128056
125670
122991
126164
128368
128711
128634
125497
121358
128417
128922
127907
128958
128384
126950
126950
126926
126648
127549
122552
126401
128005
124795
122381
121148
125267
127844
126870
128169
128053
128712
128989
127624
128103
128848
127603
128545
128404
124045
118076
122926
127797
128424
128872
124881
129134
128359
128752
128096
128684
128751
127767
127958
124747
128237
128373
128857
125154
127146
119523
117304
128983
127024
127907
119395
124603
127254
121806
120307
123675
128052
126016
125906
128532
125943
124594
127824
117144
123552
128063
128314
126921
128746
126472
126949
127403
126685
126812
122392
124251
118714
128259
123200
122306
128022
116918
125688
126037
122118
123563
120613
125118
125354
118841
123811
128761
121729
127791
125335
125347
127579
125649
121114
128861
128706
125297
128768
125701
118603
125164
122478
127365
118653
127851
126595
125474
127417
122986
119950
120579
125665
127471
117906
125803
129115
125715
121797
117642
128586
128857
126746
117332
127307
121292
127404
128907
124777
120342
126601
127341
128826
124748
129014
128022
128586
123594
126538
125345
127971
128699
126472
127690
123702
125354
126988
126009
125086
119629
127399
128824
124978
128531
128980
125559
121478
120298
125387
123998
127867
124574
128938
124665
126408
125201
124677
127774
128023
127811
128122
117579
125130
128723
126589
126169
129033
121102
124019
123703
127691
129040
127075
128259
124222
128824
125502
