Value
126763
129204
124719
136362
129935
129084
125680
124726
134165
135231
135635
135953
131930
131856
136550
124551
125105
127783
129468
127518
136324
125869
131863
135410
125220
128249
130457
124661
132105
131145
124175
125183
136370
131310
125007
130320
132019
124796
125841
124119
135105
134224
125841
135469
128235
130620
128681
135738
127018
131230
136392
130145
131011
132759
126109
131630
124264
129417
133188
136090
127370
131803
130704
129367
133857
127650
132741
128388
132479
135205
130481
132767
130701
128734
133705
132844
132673
135366
127569
131921
125123
127170
136268
131444
133396
128628
130090
131612
124958
130308
135974
130070
125131
128221
126684
127546
135653
134645
131864
132740
131112
132996
134242
132568
124133
126841
126283
134969
126114
125457
131630
128019
128763
124075
135808
126508
135394
124442
134174
129572
133977
135933
125685
127804
127803
134997
134390
133487
126383
131092
129595
124930
135374
125817
132155
124968
128788
135627
136085
129270
132851
130313
127535
128902
136586
127743
129342
128445
128233
134276
131017
132339
126449
130416
130777
131025
133698
133222
126490
132449
131290
124835
129937
127801
126611
130490
123911
128337
129465
134470
135999
134471
125010
132583
131697
135442
131391
130604
131793
129256
131451
133588
130872
129920
130641
135824
136737
134165
133214
133973
134323
134366
136266
131803
129070
128371
125376
129952
136469
133818
125015
131400
133212
134507
131087
125962
126704
126465
136586
