Value
120620
125811
126820
118186
124078
120439
126020
128030
119907
122549
124444
127517
129795
120170
129760
128678
122919
118277
126671
129029
119474
127115
121207
124946
123819
120510
123811
119535
120364
123256
122604
127292
127752
119642
126196
127446
118163
122668
118642
119678
120388
121652
129697
121435
127565
120434
124187
128008
123013
117860
128717
126929
126266
121655
119924
125543
121750
119216
117664
117630
119680
123688
124945
121438
118334
126711
125426
129903
123928
119769
125375
124843
123543
128739
128959
122235
129254
121576
121357
129601
126361
120715
118962
122991
123694
126492
121530
125194
123667
125402
126654
127317
125264
127261
123976
126588
119885
124228
122004
129309
122357
123605
122322
124593
117646
121681
128860
124259
126755
128216
122536
118396
128744
125870
124781
124723
122080
127958
125646
125686
122126
123528
129163
119993
123458
122935
122763
124340
123090
127781
127013
128289
118362
121358
127808
129900
124326
117653
119259
122475
129306
128455
122426
124437
120987
127627
123425
120145
126811
124781
122163
117980
127280
123450
126989
124721
128791
123106
125008
124346
120987
126477
128317
128349
127554
124227
121477
129609
124023
126728
122116
125062
120050
119589
123125
129927
119624
128026
119333
123069
129676
120953
118721
127382
128632
120412
127719
121079
129074
118674
122238
117807
123019
117910
122832
119550
122721
127151
126165
124704
123480
118279
118187
124488
124694
126137
125013
122337
121364
