Value
123679
124410
118947
126742
120182
117563
124064
127546
119324
120704
124817
121949
122755
126982
129579
124508
122684
122573
122046
121269
128365
127537
121813
120510
121456
120795
121399
118354
124535
128734
129281
124346
119737
121086
120482
122465
121746
123996
127301
122543
122301
119583
129058
121803
119161
127699
124843
124442
123918
124307
122986
119477
127858
124001
125601
124981
124327
125122
119467
122963
129374
121509
126079
118963
123920
123706
123712
122452
117985
120585
121103
118355
129641
119590
126059
126959
123715
124958
118974
126302
125032
120257
123946
122616
123323
127946
123769
121774
126689
124593
123525
119401
126046
118716
122930
128048
122513
127369
126222
128890
123842
127131
128138
129215
117570
127182
123496
118838
122733
127224
126604
129411
129504
118480
123055
119014
120080
122067
128156
124377
123064
125528
125630
119666
118889
122306
123386
118285
117906
119884
120672
117443
123859
125073
127868
117879
119355
123995
129534
122915
122899
118273
123048
117577
123022
121238
124088
129263
127468
122926
117931
118534
121019
129249
120747
128008
122320
117999
124775
118761
125748
126783
119555
128739
127172
126604
117510
119564
118118
118210
119169
117469
129050
127927
123379
119851
128293
119308
119548
123521
124998
129286
125472
121673
123389
126789
128974
128619
118645
127501
120646
122782
122371
127477
122290
125175
119186
126658
129137
128890
120576
118886
128760
129313
117697
119324
129187
128071
121023
125862
117747
123919
122116
126136
121289
117366
128461
126508
125902
120983
122122
