cycle_activity.stalls_total
542022
546841
566511
576671
556221
580909
555574
577711
571444
543275
552094
534342
555151
528455
528641
568894
570545
536105
560704
544214
532136
560219
557970
530927
556564
531591
560094
539597
553200
553067
534429
575800
574667
576627
542859
533157
531517
530900
532400
537917
566278
555002
529600
548551
533130
538338
540578
556209
530241
560309
556269
554056
576172
551395
531228
554042
565850
550835
544510
575059
531206
581002
582157
551448
555271
581217
552721
549147
544949
543523
557657
576551
572897
546846
536483
540645
532449
530223
558858
535223
560570
535163
529897
549149
555567
543467
557331
574383
550706
539544
547651
539703
540234
562331
540984
542279
569001
555635
577962
536704
531871
559121
541102
559835
564923
529412
569648
540577
580198
535147
581597
547793
567200
543028
553705
547640
550479
552424
531902
563010
546197
563252
579528
582225
549604
556165
574850
538996
531188
555474
551500
537958
533638
567969
559626
540025
531581
574634
539322
540439
573544
537986
537130
546784
577030
537613
554961
565524
529128
539067
531640
531051
582441
555129
559452
539694
572136
540165
552695
534327
547255
534217
547751
540443
540029
563595
579575
541690
556949
542546
547173
567905
537602
546670
535543
583618
559570
577457
542171
547871
532524
559375
542150
534820
536544
570156
553634
566918
551910
561732
539651
538029
542993
539947
551167
561317
544198
560863
544885
555444
548736
559165
551989
566791
530678
563221
573999
567660
563927
534319
540069
572120
541303
542295
539905
553638
554694
538762
548374
551240
572951
542524
558544
562065
571849
542032
549468
547331
582971
558022
548862
545532
583677
533300
531535
562519
579912
564792
566789
544218
543610
566529
538916
532369
551242
543608
552768
557738
570968
566907
554779
571925
539347
529524
568460
574598
540237
529150
576807
576884
560292
541779
576731
572708
562769
548650
539652
544942
549949
535395
577314
530702
543425
554162
575665
564490
537983
531621
581712
529991
529811
552741
579543
532643
539574
556038
539740
535259
546426
533914
583024
532704
531891
571640
583079
548160
544709
535015
540471
529548
571695
550922
533098
545895
551838
529441
542966
566433
552613
541428
580229
531587
538510
553913
577988
549251
540273
548217
559733
562442
548396
529040
583653
576067
540586
583588
583595
580796
528681
566013
542577
558698
544884
560684
532467
546796
538522
549098
534389
533066
568694
569322
549465
554870
542215
582820
568279
555422
534397
542746
560344
540808
572522
533253
544826
583227
543055
578343
552617
564369
542444
573666
547802
531366
537386
574722
531088
530131
539588
560086
546021
540122
560382
570555
576002
550751
571289
546452
565440
569363
553786
558803
547455
559727
560647
529384
531036
539878
582592
536599
578586
548854
528431
561389
574419
556852
563368
558422
575752
532555
532920
565042
536322
546627
547478
543707
582654
578440
565808
572776
539387
532622
532219
541909
543708
546798
577621
550889
560173
569342
569777
537430
552251
578559
538973
535487
546041
582661
559150
561564
545133
572516
549062
555940
581306
530432
549436
532665
562222
532697
538887
553096
531596
577455
579044
558633
543934
536971
530242
552197
536403
532752
537297
576323
571670
575985
550767
540557
582137
574125
539449
581675
540848
575913
568806
562760
559891
575658
581017
568396
568804
582639
554030
541549
563362
549619
547310
563220
553985
549801
540878
565908
556901
534935
552175
532309
556025
535141
531191
541066
549363
551082
548476
579087
583114
538694
539389
552006
535041
548938
559453
533290
558973
556238
572761
551330
578088
569252
575924
543037
561455
564006
534597
529074
550328
549321
554562
552333
569788
557588
572545
538355
577270
569817
545163
567901
580328
562835
548714
544656
572581
567785
536529
556316
560425
545119
542040
545125
576470
536847
568816
564627
580052
571940
541008
561892
538217
567811
576450
555918
578710
578951
554956
562587
567922
534413
538466
559315
571559
540774
575444
538130
529051
563099
562046
548402
542201
579633
568700
562908
575079
580723
556966
577864
530041
530035
543570
573814
549666
532011
535585
578679
580074
584007
572527
571738
568889
536285
562285
562472
536791
581856
561079
531228
581406
548757
558640
529893
582489
558652
532566
571818
575850
568642
558272
570064
583477
571637
583477
540634
574832
