mem_load_retired.l1_miss
10276
10285
9849
9909
9690
9922
9623
10231
10133
10307
10093
9814
9368
10211
9808
9777
9670
9527
9429
9858
9985
9587
9354
9984
9827
9460
9437
9422
9722
9767
9561
9760
9587
9933
9666
9613
9722
9602
9963
9520
10143
9509
9790
9565
9843
10169
9606
9467
9925
9993
9595
9898
9862
9520
9895
10113
9647
9779
9790
9857
9467
9445
9509
9647
9474
10075
9888
9488
9655
9587
9756
9978
9985
9395
9728
9811
9399
9632
9647
9354
9754
9377
9347
9640
9895
10225
10083
10270
10106
10170
9903
10255
9611
9918
9565
9752
9707
9370
9775
9528
9355
9865
9579
9722
9970
10038
10045
9752
9775
9760
10122
10225
9527
9955
10106
10188
10165
10173
9625
10090
10053
9835
9692
10023
10158
9670
9685
9557
9762
10098
9407
9963
9377
9805
9880
9565
9775
9417
9850
9820
9933
9595
9895
10098
9362
9642
9445
9722
9753
10308
10068
9610
9782
9407
9437
10196
9905
9490
10105
9820
9672
9655
9655
10023
10045
9925
10098
9617
9647
9460
9947
10152
9497
10299
9696
9760
10294
10310
9490
9505
9535
9370
10033
9752
10264
9460
9978
9483
10113
9752
9349
9820
9745
9827
9963
9580
9422
9410
9520
9873
9355
10083
9339
9625
9355
10000
9392
9593
9861
10174
10048
10055
10166
10210
9831
10055
9682
10077
10083
9632
9572
9400
9910
9680
10143
9730
9698
9685
9694
9693
10030
9742
9377
9602
9745
9662
9440
9715
9362
9625
10270
9691
9662
9993
10203
9377
9998
9895
9950
10256
9785
9710
9520
9750
9775
9963
10039
9669
9430
10150
10188
9565
9626
9616
9475
9842
9933
9671
9826
10286
9677
10030
9700
9445
9625
9467
9932
9835
9527
9422
9550
9722
9722
9460
9880
9535
9970
9828
10098
9482
9813
9805
9550
9955
10000
9377
9632
9437
9512
9917
9587
10225
10090
9940
9332
9610
9797
9858
9498
9400
9873
9602
9850
10015
9993
9895
9986
9476
10016
10083
9737
9580
9661
9452
9715
9565
10107
10137
9690
9942
10098
9505
9985
10115
9985
9587
9865
9467
9979
9362
10285
9422
10053
9700
9565
10098
10150
9775
9715
9497
9354
9339
9483
10248
9339
9895
9830
9843
9535
9399
9490
9662
9512
10225
10038
9873
9940
10008
9512
9467
10105
9677
10120
9587
9843
9385
9933
10030
9542
10022
9880
9670
9640
9805
10270
9767
9812
9355
10286
10083
9880
9482
9581
9895
10046
10226
9602
10173
10083
9347
9828
9677
9499
9647
10105
9505
9385
9963
9640
9978
9829
9662
10278
9940
9707
10045
9542
9640
10241
10105
10046
9595
9812
9955
9655
9888
10219
9475
9497
9475
10000
9692
10083
9392
9836
9437
9542
9640
10256
10070
10122
10293
9973
9355
10218
9670
10203
10008
10143
9609
9407
9524
9554
9707
10008
9655
9824
10135
9602
10015
9617
9917
10263
9707
9767
9419
10263
9572
9696
9347
9797
9455
9820
10158
10263
10113
10084
10090
9700
10015
9673
9377
9384
10038
9830
10218
10163
9925
9475
9587
10180
9460
9392
10258
9539
9333
9797
9850
9647
10210
9722
9542
10233
9715
9782
10286
9475
10068
9677
9520
10036
9940
10038
9639
9662
9925
9468
9955
9880
9865
10173
10143
9910
10286
9498
9692
10286
9895
9909
9730
9617
9520
10000
9384
10120
9467
9895
10083
10240
9700
10113
9692
9940
9332
10105
9753
9797
10045
9850
10136
9610
9460
9670
9700
9940
9760
9880
10308
9985
10090
10128
9557
9655
9865
9587
9835
10090
9497
9490
9466
9985
9430
9648
10105
9632
9985
9805
9399
10030
9452
9572
9895
10015
9850
10188
9925
9462
9655
9452
9745
9940
9557
9422
9347
10165
9752
9467
9782
9874
9955
9535
9572
9407
9670
9798
9738
9677
9692
9872
9437
9647
9437
9881
9362
9918
9520
9377
9407
9903
9820
9467
9836
9632
9565
9768
9459
9602
9729
10135
9993
9610
9340
9437
9947
9453
9332
9482
9910
9864
9752
9783
9565
10240
9858
9460
9848
9888
9895
9369
9812
9805
9820
9392
9715
9332
9542
9836
9445
9415
10023
9475
9805
9843
9685
9602
9678
10023
9520
9595
9354
9625
9865
9731
9384
9460
9662
9617
10173
9753
10105
9701
9782
10105
9467
9355
9447
9437
9850
9722
10046
9997
9884
10143
10293
9393
9655
10143
9640
10030
9595
9392
9974
9723
9400
9963
9989
9745
10221
9542
9813
10296
10158
9937
10263
9692
9662
10023
9501
10105
10008
10180
9696
9693
9562
9407
9790
9700
9550
9700
9783
9384
10125
9452
9445
10033
9798
9715
9879
9917
9640
10008
9519
9565
10054
9685
9962
10270
9963
9595
10234
9760
10181
10308
9429
9872
9362
9753
9550
9805
9647
9880
9902
9565
10090
10075
9662
10068
9437
10001
10158
9912
9527
10030
9865
9339
10128
10300
10255
9505
9873
10068
9354
9392
9538
9990
9407
9512
9933
10006
10120
9823
9514
9865
9895
10044
9647
10202
9767
9790
10060
10143
9835
9527
9995
9602
10023
10000
10045
9354
9780
10038
9677
9565
10218
9362
9505
9542
9746
9858
10075
9865
10083
10135
9722
10165
10203
9452
9663
10015
10068
9534
10203
10120
10075
10218
10030
10120
9662
9527
9722
10195
10097
10151
10143
9820
10078
9640
9850
9872
9963
9492
10308
9677
9798
10043
9955
10300
9830
9453
10000
10128
9542
9939
9338
9955
9842
9632
9332
9970
9542
10083
9670
9407
9655
9993
9640
9512
9430
10225
9670
9752
10133
9993
9347
9843
10023
10083
10256
9837
9354
9587
9820
9963
9662
10210
9437
9692
10085
10135
9513
9754
9715
10216
9559
10233
9858
9670
9407
9926
10211
9918
9715
9783
9815
9850
9460
9512
9707
10023
9733
10068
10210
