l1d_pend_miss.pending_cycles
289654
291350
299719
301441
279644
296295
303002
288300
303924
282350
296089
293667
303568
305807
307390
293660
301154
291505
289808
293211
294440
280556
300796
308268
302706
308329
308310
299879
307696
301354
303091
305102
287150
301793
298148
299494
305500
300472
282010
307811
303757
291649
298780
292057
292470
299302
306963
304764
307019
307396
306667
307589
304601
293484
300195
291594
304625
283229
307210
305638
305220
300437
305634
301405
300409
302453
306474
307612
291904
288416
284582
292123
293779
280812
304922
304967
303829
302741
300485
283409
300662
307916
302953
296007
300786
285184
304078
286744
305100
302748
307798
292847
289248
282851
296960
280807
281418
289791
287374
288222
297350
283640
290958
283089
279793
285270
296149
304597
294537
280080
286353
286608
306748
280665
307570
291560
293832
301719
288254
295250
279739
302676
278990
283672
285521
283476
304229
297452
292981
305949
305171
283627
290202
280257
298616
306758
295863
298507
296340
281523
298240
286203
292277
289876
307677
302852
300033
300094
296581
297198
302187
291777
289735
287008
305608
293951
307339
307228
296509
302650
300107
307776
299309
300702
298771
305485
299615
299526
307465
286794
291564
304087
306436
306834
290964
304347
295388
285998
302838
288815
288055
297802
299577
293929
289043
295409
302750
307104
281423
301747
293913
299684
286566
296753
295800
289265
302884
303148
291401
287760
284262
300354
283840
287480
285527
303645
291510
300709
279602
294122
298191
304895
284129
306933
307123
292958
304041
301055
304660
294479
307844
296600
297297
295143
289388
302675
302976
297437
307561
308311
299486
281507
298111
296503
301237
305622
292099
300498
290676
301104
292794
282304
307640
299555
294313
291091
307752
295152
285710
287416
294233
279869
296848
304556
308103
303407
303734
290943
301658
300068
301674
300651
305915
306044
301490
291805
286773
283993
284599
299152
308074
281836
308047
302362
286427
301321
307808
307353
307938
279180
291590
296725
294166
289794
292891
279268
286122
299886
292400
289425
292848
296426
297098
298087
299673
301097
301742
292127
304103
290679
307152
292532
299751
294063
297164
292878
291256
304234
297156
300543
302707
301653
293322
305498
303681
300969
300599
288760
308314
293709
298146
298692
296459
294413
282820
288654
293674
307826
295345
305494
302022
282990
286380
305610
307184
301957
306123
305927
300118
303617
299519
303018
299598
307103
306021
299683
296731
300763
298287
308083
289916
306358
285489
298867
297063
298451
284964
299886
298252
301672
292508
304028
283206
302626
292106
298671
301299
302434
295575
297954
289227
305190
298991
304174
304111
298583
306127
290769
299694
300799
292569
287515
303519
300173
296483
285509
307696
300873
300929
304093
302798
294460
307441
304315
289992
279877
287609
297358
302733
304198
299248
296551
306320
302241
294042
307522
289929
301017
303425
281795
299491
307346
307168
304783
283001
294159
304737
302695
305295
305633
305599
305021
281355
304247
294358
292019
306280
306255
299234
308198
294729
298532
301893
294403
305644
295391
307318
303955
281375
299606
305373
296417
307892
301351
305656
307439
305222
306698
299435
307630
296278
304851
303161
305180
286378
286173
306230
297689
300101
305455
292736
303585
284313
300292
302971
304653
283096
292259
300832
284758
291738
294709
307438
289639
288219
307663
300318
306658
300324
302675
294543
303159
291695
301750
293248
298051
289135
299289
290040
305997
290541
307581
288777
289756
307360
287129
288766
307443
308234
285562
303799
306654
295008
306899
281541
302167
303069
306288
300099
283794
301798
304367
301074
301912
307313
304449
281308
308056
296794
283578
297058
293593
308003
303336
299843
304520
289672
305106
299350
307177
307411
291076
299211
308206
304552
298462
287534
290063
306696
304495
306723
288896
300560
297557
282338
289981
299797
301613
280402
299768
307142
304871
307424
301065
304421
307878
301206
306540
288897
284664
294487
301301
