inst_retired.nop
21562
20915
21142
20493
20774
21570
21002
20622
21516
21683
21889
20695
21856
21256
20836
21890
21315
21889
20816
20622
21703
21503
21770
21356
20996
21890
20995
21511
20915
20575
21530
21177
21022
21102
21630
21389
21543
20995
20699
21289
21997
21754
20995
21345
21243
21876
21783
20979
21890
21356
21055
21376
20915
21383
21902
21916
20835
21730
20915
21996
21416
20669
21022
21014
21269
21916
21998
20856
21730
20766
21005
20583
21075
21831
21929
21356
21383
21161
21022
21382
20708
21022
21729
21029
21917
22036
21396
20943
21430
22077
20340
21909
21075
20991
20782
20462
20874
20036
21689
20867
20788
21725
21379
20157
21337
21356
20214
20275
20708
20510
21181
20964
21627
21889
20831
20888
21210
20306
21327
22021
20790
21240
21306
21317
21022
21066
21889
21069
21840
21149
21856
20835
21068
20835
20835
21022
21907
21061
22043
21458
21856
21062
21262
21575
21076
20831
21643
21643
20995
21246
21502
21910
20996
21002
21225
20875
21009
21019
20835
21383
21022
20835
21650
21102
21856
21022
21669
21669
21749
21029
21022
20915
21670
21022
22073
21952
21856
21002
20843
20835
20868
21382
21109
22075
21002
21022
21022
21856
21289
20996
21560
21449
21623
21356
22036
21829
21812
20809
21123
21703
20562
21670
21676
20688
21356
21456
21890
20808
21864
20848
21889
20809
22036
21075
20616
21356
20989
20808
21036
21481
21565
21229
21489
22063
21285
21035
20996
21983
21556
21936
21022
22083
21355
21263
21342
20991
21987
20809
21356
21416
21302
21703
20783
21889
21700
20808
20638
20996
21382
21222
20842
21343
21816
21289
20835
20821
21022
21797
21356
21036
20809
20815
21003
21289
20816
21769
21389
21262
21195
21730
21484
21383
21013
21565
21390
21917
21957
20863
21917
20996
21383
21015
21290
21427
21721
21569
20337
21256
21022
21383
21062
20835
21022
21956
20835
21917
21349
21196
21614
21423
22010
21378
21182
20671
20617
20815
21049
20655
21941
22036
21047
21597
21022
20510
21327
21382
20769
21369
21755
21342
21142
20902
21916
21009
21383
21383
21695
21717
22023
21722
21022
20835
21062
21920
21917
21876
20435
21101
20809
21830
22056
21782
21005
20995
21256
21698
21748
20662
21609
21362
21382
21656
21383
20922
21383
21709
21022
20835
21020
20006
20835
21730
21289
20895
21715
21022
20834
21383
21102
21022
21609
21730
21029
21409
21102
21050
20809
21890
20613
21856
21275
21376
21382
21088
21915
21901
21143
21022
21536
21797
21002
21343
21418
21970
21622
21376
20835
21716
21992
21022
21377
20942
21383
21595
21916
21149
21222
20836
21337
20995
21703
21897
20977
21356
21076
21023
21168
21598
20995
21495
20636
20996
21619
21897
21523
21890
21237
21030
21022
21916
21247
21022
21042
21289
21910
21916
20842
21996
21289
21382
21489
21383
20902
21021
21023
21382
21906
20995
21251
20995
21356
21356
20996
20657
21557
20849
21202
21002
20855
21022
21022
21005
21379
21322
21371
20842
21725
20866
21142
21729
21919
21002
20916
21061
21818
20233
21182
20590
21296
21733
21022
21916
21963
21003
21022
21729
21022
21550
21729
21102
21956
20717
21022
21383
21582
22064
21283
21851
21062
21616
21189
21649
21726
21209
20825
20808
21142
21115
21965
20681
20388
20995
21789
21209
21970
20808
20621
20995
20995
21076
20617
21235
21062
21174
21849
21011
21389
21729
20695
21376
20642
21188
22063
21516
21328
21988
20621
21812
21346
21440
21928
22053
20808
20995
21172
21703
20995
21346
21369
20622
21355
21117
21029
21976
21977
21996
21730
21463
21109
21102
21025
21917
21015
20975
20801
21935
21509
20980
20743
21970
21130
21885
20981
20849
21470
21668
20835
21182
21382
21002
21623
21383
20648
21956
20875
21022
21082
20642
20942
21382
20835
20825
20003
21996
20996
21006
20996
21423
20995
20578
21022
20835
21536
20661
20603
21512
20896
20635
20996
21356
20114
20642
21763
21690
20809
20625
21122
20154
20476
21530
20688
20068
20965
20061
21189
21176
21743
20755
20707
20755
20877
21856
21251
20943
21650
21557
20881
20836
21015
20184
21262
21396
21332
21382
20201
20996
21869
21356
21830
21356
20938
21649
21022
20215
21303
22016
21290
22023
21022
21022
21356
21723
21529
21643
21356
21116
20889
20807
20984
21909
20690
20882
21356
21023
21845
21668
20876
21022
21362
21022
21710
21289
20840
21369
20005
21015
21123
21869
21229
20995
21224
21310
20797
20615
21777
20808
21129
21022
21022
20693
19991
20995
21341
21556
21676
21023
21369
21770
21729
21229
21035
21382
21302
21143
20552
21022
21022
21273
21716
21803
21824
20894
21717
21913
20862
22049
21289
21169
21915
21713
21022
21022
21916
21837
21342
21730
22049
21087
21129
21938
20545
21022
21966
21062
21356
21356
21730
20855
21031
21035
21703
21890
21346
20996
21249
21155
21022
21022
21389
21376
20835
21149
21062
22024
21923
21956
21917
21916
21746
21916
21022
21023
21383
21726
21730
21730
20910
21916
21382
21370
21916
21022
22016
21169
21730
21389
22037
21356
21817
20576
21115
20808
21082
21003
21382
21990
20835
21070
20995
20793
21436
21783
21022
21726
21730
21061
20068
20835
21475
21505
21473
20808
20796
20996
21062
21115
21657
21558
21883
21035
21362
21395
21321
21997
21342
21076
21289
21914
21177
20037
21383
20836
21356
21117
20808
20889
20808
21002
21343
20798
20995
20984
20995
21057
21029
21204
20835
21491
20835
20849
21091
21229
20990
20996
20996
21035
21703
21075
21816
21730
21590
21382
21229
21540
21916
21890
20807
21289
21383
21910
21543
21020
21102
21022
20835
21329
21703
20808
21263
21063
21263
21890
21891
20915
20462
21239
21034
20855
21095
21256
21916
22064
20882
20836
21447
21970
20835
21259
21982
21917
21022
20829
21620
20999
20191
21037
20423
21013
21906
21831
20842
20835
21897
21102
21669
21976
20995
20895
20995
20293
21122
21046
21356
21462
20849
20808
21080
21260
21669
21296
21669
21243
21909
21162
20808
21743
20808
20742
21231
21703
20621
20995
21369
21903
21356
21889
20668
21831
20978
21870
21383
21916
21029
21987
20649
21543
21730
22003
21922
21012
21503
21816
20962
21382
21008
21743
21012
21912
21583
21888
22020
21718
21142
21879
21062
20809
20847
21704
21002
21383
21195
21356
21583
20795
21703
21930
20996
21625
20808
21382
21020
21736
21589
20995
20996
20984
21890
21605
21770
21703
21890
20808
21075
21709
21996
21389
21915
21022
22030
21029
21983
21916
21062
21005
21022
20823
22036
20995
20410
20767
20994
21637
21262
21563
20995
20808
21769
20996
21643
21202
21836
21916
21014
21913
20904
22077
21917
20892
20829
21890
20948
21281
21912
21136
20649
21302
21022
20988
20902
21963
21878
21783
21417
20126
21248
20989
21269
21123
21889
21062
21255
21889
21889
21363
20986
21670
20986
21356
22016
21603
20835
21770
21910
20834
21916
21956
20789
21739
20648
21022
21022
20638
21189
20835
22018
21463
21711
21062
20976
20828
21389
21274
21730
20835
20835
21357
20875
20996
22017
21242
22049
20792
21260
20808
21977
21970
21890
21022
21383
21062
21023
21102
21904
20835
21015
21022
21289
21816
21385
21022
21047
20868
21043
20848
21183
21919
21961
20668
20855
21036
20991
21749
21516
21890
21703
21703
22021
21262
20855
21262
21563
21516
20995
21356
21267
21122
21754
21916
21770
20177
20895
20368
21537
21734
21356
21649
21910
21703
21703
21236
21890
21622
20851
21062
21704
21181
21022
20922
20349
21153
21916
21729
21022
20882
21289
20637
20995
21182
21338
21896
21714
20835
21112
21469
20749
21002
20995
20808
21276
21543
21543
20820
21062
21256
20882
21909
20823
21404
21263
21143
21020
21729
21917
21711
21102
21098
21015
21956
20955
21684
21258
20662
20995
21356
21149
21890
21062
21916
21022
21014
21916
20905
21396
21356
20809
21890
20809
21262
21702
20808
20889
21727
21363
20977
21890
20833
21501
21356
21262
21389
21725
20835
21629
21910
21182
20856
20815
21589
21169
20567
21729
21444
21356
20907
21356
20995
21356
21229
21624
21743
20809
21222
21637
21389
21766
20383
20993
21703
21744
21490
20835
21022
21770
21370
20561
21617
21383
21336
21102
21583
21269
21316
20343
21622
21129
21023
20809
20809
20158
21261
20994
21703
20827
21383
21742
20074
21356
21366
21022
21256
21138
21930
21764
20473
21969
21255
21976
21623
21398
21370
21338
21362
21342
21830
21389
21382
21372
21036
21359
21670
21382
21356
20995
21156
21355
20594
21365
21830
21828
20467
21062
21660
21543
21830
20912
21362
21977
21048
21843
21389
21289
21382
20982
21383
21256
21975
21649
21222
21355
21315
22063
21360
21929
21022
21071
20526
21859
21363
20929
21025
20888
21356
20996
21823
21008
21372
21262
21362
20809
21032
21022
20968
21019
20835
20832
21530
20915
21910
20832
21116
21779
21916
21938
20140
20834
21029
21902
21285
21149
21948
21890
21731
21382
21262
21730
21537
21649
21020
21156
20648
21222
20835
20835
21289
21060
21540
21022
20648
21102
21488
20020
21443
21699
20017
21356
21315
20975
21516
21740
21263
20995
21516
21890
21383
21286
21997
20995
21957
21382
21906
21023
21289
21890
21709
21338
21685
20391
22020
21890
21356
21756
21356
20802
21263
21339
20835
21917
21730
20655
21383
21019
21729
20596
21542
21084
20996
21000
21516
20747
21035
21356
21350
21614
21831
20986
20808
20809
21830
20996
20942
21067
21936
20996
21729
21022
21020
20835
21128
21215
21917
21022
21102
21382
21463
21062
21382
21809
20809
21353
20622
21356
21396
21890
21700
21034
21355
22070
21356
21863
21261
21383
21022
21770
21916
21022
21730
21730
21329
20835
20962
21730
21082
21970
20995
20995
20995
20004
20622
21679
21336
21896
21093
21703
21011
21929
20889
21709
21703
21026
21356
21310
21389
21356
21383
20649
20847
20621
21537
21829
21469
21870
21346
21035
21764
20951
20654
21022
20135
21947
20298
21022
21703
20997
21262
20486
21316
20360
20995
20815
21576
21790
21979
20996
20809
21910
20995
21002
20882
21729
21400
21022
21966
20701
21182
21342
20996
20996
21620
20915
20748
21525
20575
20972
20995
21924
21383
21023
21020
21649
20681
21383
21730
21915
21182
21816
21382
21370
21943
21022
21060
20835
21865
20314
21765
21022
21205
21102
21143
20835
21916
21356
21055
20995
21701
21703
20995
21362
21623
21694
21362
20995
21116
21889
21889
21916
21022
21122
21022
21363
21485
21889
21356
20703
21149
21829
21161
21756
21916
21022
21589
21927
20835
21409
21916
21389
21022
21378
20708
22017
21636
21382
21355
21022
21709
20955
20895
20915
22044
21656
21011
21182
21011
21783
21923
21023
21062
21650
21383
20882
21142
20825
21596
21383
21709
22046
20995
20809
21025
21126
20810
20755
21356
21963
21968
20915
21726
20835
20835
21022
21022
21063
21022
21382
21043
20705
21024
20809
21741
21356
20975
21076
21890
21011
20835
21222
20835
20835
21022
21732
21069
21383
21310
20751
21912
21589
21729
21356
21890
21075
20975
21075
21876
20118
21467
20996
20849
20383
21229
20403
21062
22057
21102
21022
20958
21917
20885
20996
20925
21229
21916
20893
21130
21109
21289
21062
21022
21023
21906
21023
21989
21142
20808
20808
20193
20779
21035
21291
21516
21356
20995
21890
21890
20808
20928
20995
20928
21890
21002
21356
20824
21937
21149
20678
21022
21383
21022
21664
20585
20809
20767
20995
21229
21342
21356
20668
21930
21302
20922
21516
21303
20622
21342
21623
20995
21703
21262
21636
21027
21146
21222
21930
21350
21695
21703
20985
21262
21972
20934
21156
21058
21889
20662
21782
21883
21016
21062
20835
21996
21888
21023
20977
21623
20815
20995
21504
21496
20795
21356
20988
21254
21890
21890
21930
20995
21811
20809
21881
20688
21755
20995
21156
21890
21881
20995
21703
21890
21704
21316
22059
20855
21890
20808
21704
20849
21930
20996
21703
21743
20847
21357
21476
20996
21102
21799
21307
20382
20118
21382
21382
21083
20760
21466
21195
21315
20996
21123
20862
20995
21949
21279
21925
20835
20845
20882
20995
20622
21062
21618
21890
20069
21536
21041
20764
20895
21722
21262
21889
20808
20622
20996
21930
21249
21262
20916
20448
20608
20995
20809
21694
21263
21718
21736
21062
20715
20648
21006
21022
21916
21102
