uops_decoded.dec0_uops
108555
112516
112853
109895
104498
112259
112407
109770
109883
106195
112947
108817
109705
105672
110501
113025
110532
108753
112639
111565
112084
111157
109598
110715
109572
110896
109247
111955
110232
108589
109056
110017
111603
112239
111178
110627
106850
111436
107897
108156
113138
109658
112082
110834
111193
108431
111016
107832
112337
110570
111571
111771
111373
111210
109990
111169
108575
110024
110334
108991
106106
112306
108443
106291
104314
109058
108253
103632
102797
107999
103975
106352
104313
111229
103359
102596
111165
107413
112753
112589
109062
112064
106971
105398
105434
105615
107315
106715
109770
104284
107484
106323
112187
110220
109646
110518
107618
112506
109951
112766
110058
110048
109921
106416
110292
110555
111038
111873
109608
112778
109282
112024
109211
111084
104981
110327
110436
111426
113042
111914
109861
105885
110424
109821
108273
108251
109306
112028
112683
109981
109801
109079
109221
110317
111245
110641
113111
110938
110541
107023
107201
109307
110810
111024
110068
106222
109128
112473
109178
110749
110207
112270
106666
106386
112167
111147
110525
110712
110161
106484
111874
107587
111864
110086
108841
110676
109536
108606
111887
112668
113127
110954
109347
108346
108587
106942
112380
109224
109873
112078
105597
110712
111480
109007
112678
112733
107156
109950
111912
110305
111677
110739
108209
112768
109141
111642
109835
110630
106995
108629
110784
109380
108658
109824
110980
110025
106967
111977
110796
110268
110239
109742
107320
109320
110645
110722
109871
111669
111006
109443
111166
110278
111422
110783
109280
109098
111962
108335
111708
112407
112803
112587
110858
111444
108093
111732
108260
106750
111983
112515
109164
108599
112566
109848
109945
107083
106520
112861
108832
110854
110019
112238
110545
113066
110761
111247
111311
109869
109454
109704
110681
110691
112496
112228
110066
112322
112125
113032
106447
110136
112933
110615
111220
109724
108746
107726
104773
111354
108392
109951
110198
110820
109641
111353
111517
108767
107326
112430
112948
108021
106218
104404
109869
112263
108311
108312
107112
113151
108941
109846
109475
107810
110730
110101
107255
110459
113131
113102
108791
104047
105404
106669
112124
110571
109488
110306
111473
107603
109291
110941
110335
106564
112332
110438
109907
107265
108957
112004
112793
112161
112106
108527
112336
109162
108039
106725
112336
108962
111433
113165
106330
110545
109272
111638
113283
109692
111126
112695
110738
111743
113271
108166
112879
108995
108899
112884
108392
106665
108882
110488
110274
112428
108420
108550
108939
109427
108087
110977
108684
110090
108576
109707
109796
112316
109057
110077
111636
106530
110797
109642
109009
110845
108815
110686
105880
110099
109739
109507
107789
105664
112003
104082
109605
111374
104069
110857
112116
110160
106845
109618
110496
107290
111379
110639
109655
107926
109991
112355
109004
111641
105586
111398
110120
111261
107793
112891
113173
110793
107567
111969
112514
111382
110604
111039
111445
113139
111457
111327
104090
111480
110726
107426
109547
108573
109293
111278
111963
113283
107853
113367
112781
107367
113234
111643
106724
110715
113091
111395
106470
108779
109258
103459
105127
112680
110401
110917
112215
111255
111900
110871
110804
109954
108153
108683
113238
110472
105695
112897
112820
107879
112611
111765
111612
105908
109250
109539
112665
108680
111113
111432
111115
109522
108265
111217
111322
109718
110581
112244
112785
105943
110605
107001
107973
110498
109192
112815
108149
112788
109956
111325
113222
112333
111068
111698
113005
112742
107704
109907
108262
109403
110257
111171
108047
110388
109492
111627
111111
109979
111926
109839
111235
111602
103553
106779
105770
113271
110312
103014
105182
105185
111868
110663
109367
106723
111327
109031
109631
109947
104136
104999
112696
104107
111225
108450
106231
104082
109515
110088
110946
107106
109630
110113
111397
109627
109603
109597
108803
111349
107325
107614
107917
107803
113065
108573
108007
109338
110269
109835
111781
113186
109385
110249
107541
111391
113321
107973
108348
112288
108983
108847
108705
109020
112070
106214
112583
107457
108541
110208
110521
112526
108825
107793
107504
108371
110604
106675
110184
109459
107819
110207
113224
104503
108201
105835
109092
107863
106028
111149
108313
107135
107572
111160
109558
111009
112320
104397
108949
112632
110339
112441
110937
108218
107254
112815
113245
110787
106484
109830
110822
110845
112365
109823
110244
110189
107965
109873
113060
110173
109421
109995
109443
107443
109781
110682
109893
108287
112927
111184
110508
111832
110374
109024
110521
106160
110301
111759
112383
111191
108989
110235
110470
109561
106540
107770
108721
109571
112877
109658
109788
109633
109810
109633
109316
106917
111278
108069
109714
113012
108357
108468
109043
113121
113104
107818
112983
110196
112211
107881
109854
110759
113294
106450
110985
108534
106205
108309
112064
112396
113375
112203
112501
108959
108501
106929
112621
106006
113277
112948
104711
112058
109668
112226
109428
112196
108760
112985
113032
111710
111841
113006
107686
110664
110520
110774
107342
111447
103599
111096
111479
111743
110510
111144
109513
110394
111891
110247
110400
110449
111363
110338
109558
110280
110257
112084
113368
103982
109594
108923
112387
110388
112540
109824
111489
109866
108036
110870
110197
112695
106664
108544
109367
110208
111450
111297
110063
107267
108827
113034
109655
111027
104362
109642
106678
103775
102724
112336
108845
107026
111701
110001
110472
109322
108444
109138
110103
108376
108318
108422
107443
107318
103703
109911
107738
109308
105386
105910
104927
108661
