ld_blocks.store_forward
638
668
680
668
674
630
638
683
637
645
653
690
645
638
675
654
653
638
645
630
667
660
675
668
660
653
690
638
668
638
645
653
632
690
693
690
667
660
630
638
660
668
675
683
637
668
690
660
645
636
691
651
652
683
666
668
677
638
675
683
668
690
638
660
675
660
638
659
656
653
683
668
645
675
675
668
645
638
638
638
645
675
645
668
660
638
653
658
690
690
653
690
675
690
675
630
653
662
691
663
683
678
660
653
645
683
630
675
638
675
645
679
630
687
645
630
659
636
645
638
630
668
630
653
652
638
652
682
675
683
667
653
668
652
660
675
683
690
675
683
683
690
638
638
645
690
653
690
683
683
687
673
683
677
683
660
668
682
653
638
638
638
637
635
630
683
653
638
683
668
668
652
653
637
645
638
637
653
660
660
669
653
660
667
686
630
660
653
675
645
668
668
668
653
668
630
683
630
668
680
675
683
675
668
661
682
690
683
653
668
660
683
630
630
682
683
690
660
630
683
648
647
675
683
655
674
645
668
653
630
667
678
653
668
690
668
630
630
630
645
680
660
638
675
660
638
660
653
675
659
675
633
668
630
660
676
660
660
660
660
675
638
638
675
675
668
653
675
675
681
645
675
645
668
652
683
675
645
690
645
672
668
645
630
690
692
677
638
638
675
630
683
668
660
668
630
653
683
668
660
637
686
683
688
678
637
690
675
645
630
684
638
645
690
683
675
675
653
637
690
682
653
660
645
630
638
660
661
628
668
675
683
653
668
675
690
660
675
637
690
638
690
688
675
645
652
683
645
690
638
630
638
638
638
668
660
638
645
645
690
645
668
690
673
637
638
645
683
660
682
637
660
627
657
645
668
690
645
668
653
655
638
638
638
682
645
630
659
683
690
666
653
660
638
675
660
683
668
660
675
645
675
690
675
630
645
675
668
645
675
653
638
682
637
675
683
674
660
660
653
653
667
637
633
675
656
683
645
668
653
630
675
690
660
638
630
675
645
644
638
637
653
630
667
645
660
630
660
645
661
672
645
668
630
668
660
675
675
630
653
638
660
652
668
668
690
638
683
680
645
655
675
645
690
675
690
653
675
653
683
683
691
645
684
663
630
660
660
660
645
645
638
630
657
638
630
630
653
653
646
689
630
679
690
637
653
668
630
630
676
638
638
660
690
690
630
660
660
668
644
645
668
660
683
668
678
686
645
682
650
630
660
660
682
660
642
645
639
681
682
683
653
660
653
630
690
675
638
645
630
645
668
638
638
668
645
653
671
637
637
652
660
660
660
638
690
645
683
637
656
683
638
675
653
653
675
668
660
690
630
690
657
668
668
674
660
660
638
682
676
645
668
630
630
675
690
630
683
630
645
668
660
690
682
638
645
638
653
670
675
675
630
653
653
668
668
690
630
645
645
675
653
645
653
675
645
636
630
653
630
638
683
660
645
660
687
662
660
693
669
683
668
660
652
668
660
638
638
675
645
653
683
638
668
658
638
675
630
675
653
683
638
668
683
668
676
683
653
675
638
668
660
638
630
630
660
660
668
688
645
645
683
630
638
675
636
683
653
690
645
690
668
645
653
660
690
675
638
690
668
690
675
659
690
674
689
690
667
660
660
668
653
675
653
660
638
668
645
660
630
668
675
683
673
630
683
690
675
645
653
675
690
668
675
653
668
653
668
690
645
683
653
653
645
660
653
645
675
660
660
637
645
650
649
666
653
660
660
668
690
653
630
675
690
689
638
637
638
660
683
653
690
660
653
638
653
683
646
638
653
667
651
671
660
653
630
683
667
690
681
669
645
668
630
638
682
660
690
668
637
653
660
638
690
668
653
660
675
653
675
645
645
645
638
682
638
652
668
683
655
645
645
653
653
645
690
660
668
690
638
645
645
630
645
660
683
675
644
683
660
661
653
690
630
630
660
645
630
667
645
690
657
683
660
638
660
660
653
690
682
690
675
668
638
690
690
675
645
660
690
638
652
645
653
645
668
660
682
630
653
672
684
653
668
645
638
630
645
653
638
660
675
668
630
638
656
645
653
690
668
690
668
683
653
668
666
671
630
683
678
638
668
677
689
690
668
687
630
660
652
672
685
675
675
684
683
653
630
668
660
690
644
638
682
638
660
630
638
675
675
683
690
660
668
683
628
630
690
690
668
668
645
690
675
668
630
683
660
675
653
638
653
668
683
652
683
653
683
652
651
630
668
683
675
630
675
638
690
635
668
653
675
645
668
653
668
647
670
666
630
660
637
638
683
653
660
630
654
675
659
630
651
631
645
667
630
653
645
660
683
638
645
674
630
668
638
667
685
645
652
638
653
670
668
630
668
645
668
668
683
666
638
690
653
645
683
683
660
690
653
660
690
684
630
690
660
653
668
630
638
645
675
653
653
683
667
660
660
639
682
635
690
675
675
690
683
690
653
690
675
667
683
675
653
675
668
637
669
668
683
683
653
638
690
675
645
645
683
660
690
645
660
675
657
645
667
690
653
668
653
667
645
664
668
690
683
637
660
675
690
675
679
651
675
690
675
683
667
653
638
690
683
679
668
644
683
637
637
645
660
660
630
630
660
645
652
675
653
645
645
630
660
630
675
682
649
674
643
660
668
630
630
675
638
668
645
630
683
668
683
683
653
683
645
683
690
657
660
683
668
690
675
690
683
690
668
683
668
652
652
653
638
645
653
667
660
628
690
631
637
653
653
660
645
660
638
645
683
668
687
660
638
637
638
638
630
668
653
668
689
654
668
660
690
683
660
668
638
652
630
672
675
675
660
630
690
675
645
645
690
668
675
652
660
668
645
690
653
638
638
630
660
638
675
686
660
681
636
638
675
683
645
660
630
667
660
683
653
660
653
633
675
690
653
630
652
645
645
690
668
638
691
630
645
690
690
630
