uops_retired.ms
195062
194410
192393
196639
201002
201495
194809
197628
203328
203675
202283
194925
194286
196335
194512
196011
196042
194148
194908
203596
194250
194180
198744
193581
194819
195125
196242
193600
194968
193773
194305
194221
194720
193711
196380
196488
203566
197075
194279
202169
191007
194380
186616
194149
193519
196511
203703
195641
196770
193672
194796
196175
196529
196936
196321
194382
202738
186989
194412
195391
196357
193508
196424
203877
185099
194353
194840
193624
195466
187794
195979
196221
194366
193556
193660
199255
196550
187399
194142
193138
194219
196746
189427
188115
187497
201432
198978
188965
198228
189549
200277
187096
195081
190034
188850
187160
189208
200501
187137
188407
190952
195024
193806
201139
194104
195460
194574
200555
200340
203062
194119
193996
196783
194478
196049
196611
193464
203719
194526
194026
198227
203799
200245
203865
196724
200749
194841
194142
203062
196279
202789
193981
194026
199996
194189
198974
194292
187119
196479
196378
194208
192566
196556
202078
201860
195976
194738
193352
193990
195884
199902
195261
203496
196736
192707
203127
193454
194797
202177
194029
189804
203540
200607
194699
190228
201069
196206
194151
196084
197065
196364
194119
194907
203471
196097
195934
194281
203324
194030
196456
194120
196112
193874
195936
194052
196451
203729
198572
201147
193336
194006
194660
196018
194643
196562
189905
203583
194271
198230
194328
189082
200658
194388
200523
188034
184954
190739
194162
195976
196511
198095
193903
199612
196031
198805
193489
195211
194909
195707
193419
186043
194919
203168
203073
196353
195440
195088
196310
203638
203415
195390
198295
193307
203765
194649
197220
196562
196118
193612
194714
193326
193464
194552
194117
198027
196090
194229
195614
193849
195741
194030
197606
201594
195143
193857
193787
194757
194245
193854
196465
194864
196966
201862
194383
196183
194123
195546
193084
195497
194138
197832
193982
203324
198735
194187
194103
193689
195544
196658
194006
194908
195840
196189
196432
194718
194691
194912
193334
196445
193984
194149
199007
195698
194025
193486
196486
193206
194280
184915
194835
193712
193293
203623
193400
198555
194209
193198
194671
192521
194141
193242
196134
197403
196173
202809
187179
198454
194254
196327
194124
196356
193466
195379
193321
194035
194118
192677
199271
191245
193849
193735
194221
200321
197102
197774
195757
195107
195447
194140
192309
196264
196489
193216
196618
202661
194166
195528
198823
196141
197822
196093
195950
195945
194216
193937
196265
195653
193400
194277
194068
195743
196266
194267
195970
193856
194297
193262
194022
198604
197246
201707
199381
196889
203276
194187
196384
194138
194307
195826
195157
198965
194496
198598
201311
194139
196686
199721
192415
194360
193869
193217
192387
196266
196110
194493
196110
194073
199728
203758
195203
195082
198720
200271
194166
192593
198123
196130
193278
203599
196000
196526
196339
198028
194195
202671
195677
194881
196448
203715
194020
194677
195103
194811
194104
194219
196249
187382
193647
197367
196355
196508
194346
194395
196761
194563
193507
196376
194345
193727
197010
196199
203668
196452
197166
203637
193557
194265
195870
195989
193303
196517
197086
194528
193404
196105
193792
194338
195125
194238
194779
194601
197624
203814
196470
196525
194329
194319
197386
194006
193308
197986
196853
195068
194163
194268
193502
194695
197048
193777
195494
196605
194022
193323
194145
194547
193509
195178
194141
203427
202016
196299
191686
199660
194233
196068
191911
203684
197797
193494
196558
196373
195936
193582
193406
194747
195712
194231
199456
