topdown.slots_p
3403055
3497240
3677622
3725980
3726815
3522758
3504726
3605005
3582182
3525758
3588193
3505027
3597135
3518163
3524228
3534330
3614703
3560751
3565299
3484336
3532425
3523784
3601836
3547105
3578861
3585835
3548604
3540377
3697243
3624334
3655793
3470413
3515432
3570667
3694175
3681361
3505775
3632901
3739406
3499683
3655473
3698972
3480656
3677082
3407211
3547761
3691087
3589149
3544735
3542901
3516058
3740413
3554388
3589701
3645162
3591683
3673475
3669196
3677399
3608562
3637534
3529477
3720979
3679247
3604419
3545678
3561814
3553408
3554479
3535434
3524556
3513512
3578262
3587373
3593166
3552994
3569026
3559539
3550932
3628162
3617260
3744380
3706162
3579158
3709964
3668503
3539683
3668276
3589385
3714450
3737257
3724220
3556800
3573548
3555913
3557697
3700677
3525845
3677570
3549854
3537838
3683720
3540440
3607105
3552004
3558732
3534337
3532142
3645880
3568611
3551502
3582253
3592266
3661970
3490098
3563551
3558866
3620262
3594554
3679810
3554735
3699222
3573641
3568057
3584417
3588541
3532856
3631039
3533321
3530227
3549822
3710181
3576825
3622391
3539027
3522405
3552623
3558052
3522041
3676576
3515491
3565158
3523111
3539962
3537572
3576544
3673287
3508668
3559253
3740423
3565553
3593109
3624508
3673195
3592726
3544111
3703162
3696357
3736708
3668774
3540592
3590931
3484528
3551422
3742240
3537904
3744137
3549137
3688854
3516807
3672979
3546902
3541479
3513701
3610146
3520787
3598186
3503425
3504632
3553186
3537759
3606245
3497598
3653232
3568375
3556150
3536847
3519440
3561942
3605618
3577746
3566081
3687887
3545317
3564474
3521349
3521640
3543247
3518512
3739767
3518411
3536859
3584217
3497545
3527522
3515877
3503171
3679860
3654074
3516281
3688469
3631191
3607511
3534298
3542307
3522080
3532676
3636763
3603642
3682349
3723989
3641016
3587997
3733313
3656701
3539190
3524757
3579544
3658802
3537237
3518695
3577931
3586023
3535366
3534009
3731309
3692660
3611785
3552323
3692954
3431498
3431680
3539383
3617227
3638119
3638168
3549639
3422142
3690654
3413339
3738158
3540954
3583008
3545528
3591885
3680223
3739943
3511750
3548526
3499545
3516688
3508836
3598016
3616029
3557266
3551366
3574344
3613091
3528689
3573137
3611926
3546694
3565676
3592810
3581067
3565567
3553714
3567389
3560648
3689429
3590090
3679520
3725836
3590720
3542423
3490513
3573732
3585728
3539734
3571753
3544228
3603099
3553028
3620359
3518154
3520225
3563507
3662919
3591866
3571628
3632359
3741704
3658691
3726240
3555755
3549391
3544933
3711064
3737837
3626079
3576834
3535037
3538680
3705422
3547671
3655710
3523989
3527390
3679462
3635423
3542770
3536336
3514765
3662790
3608800
3565771
3506246
3705613
3672191
3650404
3544873
3519044
3508181
3741353
3518772
3577573
3545411
3595930
3525751
3621347
3548517
3678166
3543703
3549556
3538453
3539647
3543463
3565872
3563440
3617992
3589014
3557535
3557881
3695047
3546677
3574120
3694670
3527502
3585535
3696374
3548786
3632527
3564253
3521817
3669232
3594359
3628005
3574357
3535471
3578341
3585080
3583287
3625868
3416844
3525863
3664176
3408891
3635849
3671326
3572258
3627775
3577818
3669323
3584917
3730623
3630850
3663810
3577486
3597416
3508074
3507307
3562110
3540528
3546569
3600562
3673272
3656160
3545759
3527695
3566769
3579090
3553780
3519064
3545358
3600304
3591932
3510836
3607071
3705270
3560648
3591099
3562497
3558865
3584401
3551801
3565913
3576577
3550162
3704832
3569891
3588115
3592446
3589672
3584148
3574414
3686458
3562088
3561249
3553819
3549800
3585046
3548720
3525150
3667248
3510931
3731086
3561548
3596236
3561280
3627162
3547576
3593530
3544273
3531493
3575454
3583663
3555984
3574772
3584231
3550738
3566090
3541492
3561721
3577258
3556570
3580860
3550203
3686726
3606351
3544370
3528412
3620009
3728559
3679573
3667573
3711945
3559582
3618769
3628536
3729117
3580454
3736502
3581725
3600752
3565210
3538600
3616113
3581059
3498685
3567419
3610009
3666580
3628623
3544004
3559034
3585503
3571385
3584666
3580463
3593958
3588148
3614293
3570259
3552641
3590211
3562567
3647906
3553958
3579076
3590529
3510514
3560783
3581429
3547237
3723831
3517290
3657363
3616460
3710472
3564046
3659474
3500450
3547173
3505065
3521556
3545984
3627476
3517208
3732822
3577403
3531360
3588851
3589041
3571622
3548323
3571542
3624328
3645836
3590257
3599412
3545383
3725841
3573340
3548560
3575935
3514778
3545936
3496154
3571861
3713118
3555701
3726086
3587551
3571282
3451296
3545149
3526859
3528522
3507176
3601197
3525040
3650704
3539535
3562311
3704762
3530469
3511201
3636500
3577755
3551850
3564056
3584621
3524613
3657588
3684978
3526887
3538701
3624249
3558573
3521460
3616978
3652923
3577848
3643687
3676345
3604465
3738551
3680488
3598651
3727329
3507120
3705523
3526767
3522061
3524012
3723862
3498208
3549639
3588154
3598996
3607480
3582516
3557039
3580525
3546741
3515888
3544434
3700379
3579442
3522791
3648159
3551582
3615382
3629067
3511235
3538523
3595098
3706360
3664269
3538693
3640504
3516904
3538080
3677081
3514982
3534645
3518628
3728788
3584493
3613147
3627212
3542652
3593594
3562059
3607763
3584581
3590598
3581575
3616023
3634773
3593026
3534547
3594794
3697144
3667705
3523914
3599969
3693556
3673940
3603054
3739812
3528265
3390390
3700848
3452236
3543622
3451765
3553841
3543349
3517278
3612294
3601815
3742423
3537782
3706685
3522978
3542711
3636243
3672568
3625642
3549329
3571072
3592804
3631850
3589230
3610324
3536570
3727217
3589678
3573875
3562882
3590181
3575627
3568001
3614372
3560323
3593165
3625693
3597390
3538391
3553389
3598660
3610672
3567119
3567360
3571258
3521330
3598045
3520575
3609120
3732731
3481382
3741833
3516284
3539015
3563325
3583601
3669329
3503668
3557247
3508847
3536850
3564218
3539406
3686167
3580303
3595516
3518638
3523059
3718041
3681596
3597228
3557227
3529410
3540602
3553274
3729318
3585430
3541835
3550364
3585661
3595620
3643254
3668375
3639527
3553213
3609242
3575354
3733041
3557606
3687101
3528135
3576289
3541855
3628827
3601227
3670313
3516011
3579511
3565394
3661273
3554526
3638833
3671935
3599406
3525231
3584996
3680595
3605645
3587179
3541071
3597092
3742463
3527851
3745233
3570867
3524325
3537362
3563958
3556200
3543172
3548054
3526701
3562702
3584413
3657173
3704647
3553813
3719204
3576262
3520317
3531618
3689339
3540578
3572325
3723280
3599124
3500201
3730379
3562918
3595054
3574598
3563955
3613024
3652896
3553444
3518085
3549600
3648151
3635211
3522532
3581852
3597128
3547410
3556545
3582274
3582422
3642765
3572613
3395112
3615679
3586497
3718216
3614124
3614628
3604786
3612299
3544818
3724608
3634117
3522656
3681460
3534042
3510996
3590444
3535300
3566914
3661852
3591985
3559367
3589637
3560657
3548201
3550414
3416483
3523357
3532907
3634500
3516192
3620861
3401969
3625479
3638883
3617368
3528660
3547190
3527230
3540437
3547668
3577404
3708072
3555428
3701596
3617469
3609867
3594337
3564551
3585502
3711151
3594686
3589874
3581759
3646436
3558495
3566417
3590191
3564624
3544104
3621632
3552482
3489382
3501446
3500283
3654713
3527497
3535750
3559279
3725802
3675835
3685154
3530462
3562130
3629388
3744299
3521023
3560722
3578881
3713324
3543835
3537976
3586888
3597754
3532078
3519348
3668614
3537968
3547773
3664342
3586517
3536013
3506308
3549949
3542415
3528115
3396629
3569504
3661031
3561613
3563626
3631742
3620725
3571172
3542228
3526049
3724846
3536838
3527766
3563250
3564420
3739483
3724947
3528142
3549803
3497614
3639706
3741582
3741653
3552019
3535934
3602223
3557836
3546056
3583188
3570804
3537351
3610461
3578771
3639784
3597329
3595538
3552877
3542730
3552764
3598687
3392736
3539924
3694122
3529423
3584295
3650794
3613607
3731541
3610891
3537406
3569512
3551306
3575576
3545487
3668535
3589561
3586136
3579017
3607978
3627842
3610333
3530355
3744322
3592683
3622317
3524300
3563003
3659393
3515205
3550702
3513359
3543791
3534721
3651674
3601597
3521424
3557012
3679660
3564927
3587959
3559203
3561485
3550552
3531398
3735843
3590590
3637383
3570771
3524713
3533773
3537033
3584770
3622217
3538969
3555748
3745675
3509815
3543284
3697633
3507060
3732112
3615108
3605910
3631306
3676078
3563343
3558985
3611540
3647101
3543467
3598546
3576056
3597391
3556293
3587062
3539388
3606945
3608766
3575915
3571288
3554997
3536897
3606580
3584089
3656945
3568948
3565623
3532533
3555100
3628184
3737034
3593219
3535021
3681746
3566135
3618556
3645900
3518979
3561620
3675880
3522637
3549268
3588661
3556324
3647109
3499467
3516621
3616731
3577842
3614228
3524785
3614526
3710750
3580700
3714361
3508734
3560239
3726762
3511009
3583921
3554989
3533646
3563157
3541509
3621280
3578685
3607058
3565686
3578696
3522985
3455724
3545115
3571790
3573518
3705072
3662284
3522634
3738260
3553851
3573670
3555657
3521981
3529293
3614659
3500980
3549538
3544481
3540663
3556701
3534733
3502971
3547826
3507529
3629190
3673772
3515064
3711841
3538686
3543622
3553911
3501920
3717706
3508858
3485079
3664784
3528382
3543912
3543297
3662454
3561944
