br_inst_retired.near_taken
289138
288293
301567
294222
288554
292921
290886
299040
284995
283660
291802
282992
282960
295660
276591
297388
296427
291459
289632
301093
290289
299682
292515
291115
291187
295965
290531
292496
291180
288253
281668
293629
289760
274141
288868
300626
291641
293302
289461
301684
289782
291290
289345
290233
289956
290509
301493
291366
292730
294546
290317
289685
292013
293933
288771
289534
289198
292596
295042
292064
281925
291857
289688
289651
292046
293590
292419
291082
287768
289796
290066
284793
290963
280823
290817
274499
289455
293124
290411
289691
300692
291893
297913
290393
289989
289488
290255
296016
294394
299632
299139
297424
294947
294248
295679
296164
296269
297291
296797
294960
294386
295182
296322
296134
292045
299376
294795
288099
295192
295208
296494
295068
295504
301056
295886
301784
298962
289358
291509
289848
287822
288909
300283
290036
290674
289341
278354
289287
296368
290568
295253
297492
291084
288435
289705
295857
289867
288022
288005
296187
291045
274320
290456
297655
295186
294633
295433
289964
288465
293956
289513
282827
275793
289651
292045
293394
292351
290349
280276
297297
287930
297316
297610
293874
291702
291384
292891
292563
290382
293755
290831
297850
289993
288868
289536
290729
281717
286394
290310
291326
292064
291723
295761
290448
290525
289678
299847
288078
292635
301356
291859
284815
296881
301243
288671
291855
290059
289786
287558
288702
297905
296751
282831
292006
273666
288526
290385
290318
297043
291194
289444
300348
276680
296352
295885
279387
289695
297481
294711
294635
299167
301418
293808
289098
301421
278873
