br_inst_retired.all_branches
489204
483286
479886
478574
496262
522666
503158
476187
500966
511596
506281
504008
505497
503025
504167
511033
503154
505567
508337
510641
509429
507833
500604
508511
504775
520329
510419
507952
498999
501591
512514
508914
503998
517722
520565
504307
509179
501651
513986
501906
505189
516618
486026
516322
525581
504504
513492
504034
514697
523571
478754
488942
504582
525698
501340
512645
524497
502043
500944
502261
515382
502726
499264
501827
500588
500532
504337
506753
511677
519915
489437
509900
514227
501122
510306
510182
510912
511565
506487
500177
504558
502499
504677
506199
501698
503973
508212
504593
483933
507012
494904
525187
479447
502307
509695
502409
503141
517134
504428
504150
508970
480337
515885
524375
488711
507018
502690
507124
481893
498008
516684
497271
507608
502376
502917
506534
517687
498667
504332
523982
515044
521951
518702
505541
524201
516808
505366
522971
519646
506634
504164
517295
514686
498182
510415
481734
506380
522164
503045
505547
510660
503620
504773
502636
502276
517183
522114
503347
501979
504874
479540
502867
516629
477493
505961
524665
487475
506892
519826
503176
512151
504835
504043
506472
505675
502496
505152
523449
500693
507469
478177
502342
507247
493448
493644
496330
505833
525764
493089
505188
521308
514938
495963
505143
524828
499901
504979
521593
493087
500172
498508
507448
510366
501661
517928
494239
490359
515738
502521
490607
517205
507318
502195
494697
495659
505579
517319
508536
507286
523693
485373
488708
508048
500526
515881
501429
502892
504808
514516
503178
518324
525112
501154
507978
513641
500748
513235
500473
507680
495146
487439
524503
502777
490165
503967
501642
505098
504097
511934
522567
502263
501469
524223
502340
505989
501497
490794
513999
523481
502284
500291
515450
482739
500870
504039
491938
502494
508749
505913
493555
524398
495239
475961
518401
503780
513350
501526
509872
513669
501763
508366
519132
504456
505257
505132
503902
502030
493805
507728
511278
519729
514723
508857
502113
517076
521897
509303
506711
517140
506209
499751
523440
506312
491820
503740
496006
514350
523934
509863
499675
505681
522515
505265
475883
507964
520239
500485
505697
501822
504912
509407
500725
519477
503435
505730
505429
514355
520610
502021
505429
519685
506751
516534
522162
502395
517054
524274
505383
502374
508351
501451
512155
493734
494924
486217
506353
501367
494985
502379
515771
480226
492722
493928
493872
524220
498169
503679
498087
511032
495134
495150
493601
495128
524453
506890
515306
515524
491916
496418
520079
478660
497958
503998
509168
495708
509738
492716
512198
509198
506700
511693
499267
498364
499498
499217
522068
495108
509642
498000
505411
495011
500536
502679
503351
506966
517520
512695
506733
503656
497591
495769
520367
502997
503649
500621
496614
525372
497278
513023
496710
509413
509367
481181
495171
510242
496669
513701
523418
495259
505397
524919
492125
496484
519730
493329
484099
508019
498011
504144
497632
508107
502836
524425
494814
494272
502057
516982
496022
498739
503645
495973
514057
495350
507054
513146
497559
486849
493980
523882
499815
506630
524436
501361
505634
514318
506567
502441
505978
518767
518189
493868
508130
519528
520401
509727
498266
503584
517900
498489
506650
497663
494209
493901
508619
478920
511204
513688
516670
489646
496739
516548
523556
491935
522376
506666
507829
509400
503611
510664
507544
495057
494387
495112
490365
496523
493199
484727
508989
485213
491233
514458
483698
479816
501682
516878
496798
479221
489029
509881
514007
495974
485874
497968
511722
485832
507589
478028
480229
504886
483083
484077
507118
511447
486857
490367
513855
489707
507654
514400
496165
499597
495395
507587
485240
503585
488508
521669
479299
502741
478521
512898
477631
507786
525267
489233
487517
510499
483728
494821
476286
512032
478895
499427
514827
520856
476970
478786
475820
482933
498670
512905
518235
499199
478606
519751
479483
520071
481111
479441
479557
483393
495752
483772
514442
517167
513411
485265
519613
483897
487183
483034
522151
485782
517957
486180
523697
488626
510270
519932
491495
506946
521541
479810
499665
508134
494547
489661
512227
524976
488755
494212
492750
516675
490061
515761
498616
498679
489404
519080
492653
508173
492003
492814
510703
501865
495251
489224
490337
492286
491716
487861
521298
490905
512629
503390
490958
508471
504842
490123
479816
493661
506940
504559
483231
524061
491278
503987
507709
506491
490134
524682
494772
493244
487082
521385
506998
510543
507037
512247
503354
491284
523222
510147
494424
510972
499953
493525
522053
491523
507684
489386
515647
493741
491226
518773
511721
490746
496266
492420
515805
517002
491867
492019
499538
492620
492500
520798
503499
505455
517122
521528
509417
522316
510971
525118
510088
509982
507686
520271
515524
515329
518083
508510
490775
518874
511077
514125
514340
511956
519813
510531
506664
510957
522337
510291
525207
510541
505323
508468
521033
510104
508952
508236
509604
509839
506476
501940
512464
515328
509742
511782
509084
512193
509099
502399
502303
506017
501985
519865
502441
504571
521087
505858
508456
515600
525727
502055
509641
501729
513097
504049
504581
512905
501809
491231
501661
524744
507812
508575
508872
509273
508319
511035
480069
525697
502759
513581
500528
503937
506726
502679
502512
519180
520099
507603
516169
506674
525198
517134
510928
502178
518524
505269
514490
505813
502135
503705
508245
505568
500546
523283
506193
508569
507403
503534
496005
496109
511763
517297
516442
525051
500896
507846
501607
500118
513045
486331
505476
513092
514552
501383
505760
523500
513588
501944
507730
523924
504444
503258
503769
488780
516425
502853
504495
509055
502243
504567
506167
503989
503086
505477
503140
524302
502070
506261
507769
518968
503118
506148
506102
520789
500752
503357
503273
512525
485068
502464
519865
524835
508752
502695
503989
503348
502876
477592
507108
495879
524070
515826
514090
510626
519143
502365
509386
513439
510155
513295
499892
523075
513146
516858
520514
519084
503231
518877
513518
512152
514378
512006
508230
508278
524074
482437
514539
507961
512649
508206
512486
520306
512715
525070
507682
516716
509319
515784
513579
517092
506902
506481
504450
523568
502565
507174
505846
502982
503230
505849
518044
506390
523053
513403
502780
505755
524092
517159
506804
522254
497978
489286
504398
496067
516397
519416
519821
500482
497369
509704
503001
503170
495850
510045
512396
503915
501773
509042
507145
504973
500656
520525
506875
517738
503602
515066
506819
510253
507120
505069
522384
515778
505402
506087
508202
511771
505416
503459
503232
504683
503791
505285
491647
519936
506083
507870
508547
493496
502826
514775
516348
502994
502967
515949
521004
504125
524278
510564
522967
500069
512606
517579
500985
502006
504361
504796
501998
502694
485923
500926
504866
504930
477324
516858
503446
489834
521866
502411
504995
498133
498619
503053
501144
501028
506192
509318
508082
501542
525576
507721
499765
501796
523607
502534
502904
503186
510518
525440
515083
512661
505512
517953
494074
504261
508089
510078
506685
523648
514612
512089
490241
508411
511044
525266
493194
508734
515797
512517
511061
509658
510311
506805
513637
512433
512460
492394
515028
518198
516125
516842
523354
492866
486649
510206
522637
513621
504280
510507
513203
501683
501723
511221
514845
502792
510032
525234
498104
517718
523520
501920
502807
522024
505444
501156
502506
502834
504789
503896
505898
523557
502249
504828
502212
517290
505385
501077
514672
501562
509099
502445
513337
519612
501811
509906
493036
499015
505628
492991
490560
482311
484393
487881
485178
520010
524617
486093
502183
509567
524261
510430
507065
525470
514858
505567
515903
523498
514801
515804
505601
506624
521588
508262
507566
506225
505516
506306
496968
503311
502619
502506
516825
501695
520854
503366
503565
503677
503840
504249
489090
503971
514084
503008
502558
502914
500313
501857
507290
504258
522019
501772
506874
507723
513862
506315
503202
487214
514369
519187
521218
502131
479698
514250
498962
524778
517846
506075
501095
505679
522691
502260
503461
504693
505229
516716
504526
500732
521876
512636
505677
514143
502581
520781
507428
513394
494729
507709
510987
511852
509635
513737
512188
514197
514699
509826
518306
519963
492061
513442
495434
521921
512719
525462
521074
509690
506528
498102
513488
513529
513678
508249
510567
509826
504884
525177
510230
506036
517590
511675
517813
511199
512031
506500
495302
501124
507301
521162
502028
520757
513477
500098
500250
506062
515858
504483
502969
503832
501305
505778
501543
495043
503501
501683
516483
520425
504507
520552
514635
506274
522983
516121
505081
509223
507751
502926
502913
501970
501275
503897
502879
503449
503831
507921
505019
517700
519111
509327
483851
501887
512223
495693
500228
507629
504870
502511
499020
493010
518636
503497
515861
506038
502988
499994
479391
504918
516289
509141
507284
504744
505084
507804
506461
509662
504212
501077
521584
508457
514115
518120
510882
490666
500303
489824
501621
518938
514556
510871
512067
519360
520166
512172
502277
512230
495187
501458
505134
524009
503424
501864
504142
505652
515596
513353
505449
511998
520274
510223
502735
507838
501901
484669
496632
503254
505562
519630
500730
502465
524498
509864
502474
507269
512237
521971
508444
502843
509451
511117
525468
505082
503609
500760
519282
506347
502696
517075
508659
509370
521393
510610
520268
509332
508926
486762
