br_inst_retired.near_return
61226
61917
62355
64732
62006
62000
62620
63733
62045
63276
64839
66847
62917
63607
61991
62674
61362
64478
64847
61713
63456
61270
67184
66738
66927
66212
64079
66228
63673
65743
65953
62248
65899
65941
64275
66867
63198
61582
64602
62971
61576
62867
63574
62982
62281
64029
61487
66009
64994
64018
62275
66655
64085
65594
63826
62481
64072
63115
61982
66811
62781
64077
62749
64424
66976
67227
64029
62872
66448
65397
62354
62117
64596
66639
64577
62304
67152
62928
62342
64328
64544
62771
64646
64561
67154
64807
64024
62048
62224
66710
66282
62939
67463
62003
67175
62766
62843
62250
65171
62385
66236
63062
62431
65236
62899
62868
63658
66397
63078
62358
63403
66426
62666
66335
62826
63315
62473
61122
65696
62685
62208
66463
61360
66972
62904
62567
67076
63475
67455
61933
62498
66625
63381
62459
66200
65581
63369
66446
63857
63963
66602
64080
63042
65326
67420
64814
66340
66858
66907
66598
66951
66681
65933
66282
67076
66288
66495
67181
67322
67259
66317
66453
65916
66192
66324
66708
66691
67263
66861
66176
66696
66189
66386
64087
66533
66777
66124
66402
64752
66509
65984
66642
63885
67224
65238
65367
65318
65513
66390
65288
65316
65230
65705
63707
66929
65080
66462
63956
66361
61432
65901
64942
65043
67236
64898
65664
65985
65231
65439
64992
65269
66259
65177
65039
65022
66781
62227
65123
63242
64345
65602
65057
65601
65252
64999
64973
65172
65118
61509
65122
66853
65921
66730
65220
65104
65122
64983
61891
64534
65095
62970
65141
65387
66762
65181
65022
67173
64926
64610
65223
66151
65017
63794
65585
65188
65330
61844
64662
64842
64947
65511
66771
67382
65794
65218
66881
63793
65417
64714
65172
66200
66825
65291
65547
65500
65087
63649
64235
64998
65212
65416
66772
65625
64794
65354
67382
67084
66387
64163
66699
67236
66300
67011
67226
66884
66604
65946
66225
66458
66931
66496
66846
66921
66143
66937
66666
65155
66416
67490
67126
67425
66872
65753
67030
62518
66711
66176
65095
65251
65314
65283
67345
65813
66554
66111
65311
65522
65698
65455
64816
65571
65427
65395
65261
64692
65439
64795
64714
65337
61458
65147
65430
63377
62009
64862
64543
65479
65183
66304
64791
65673
63262
65038
65394
65556
65254
65255
64788
65060
65979
65034
61337
64979
66155
66755
62714
66891
65117
65458
64691
64712
65778
64722
64924
61647
64818
65492
66670
64884
67263
64852
64863
66749
67152
66907
65859
67169
67076
64866
66810
64666
65111
65202
65129
66447
64295
61514
65112
63939
66185
61588
65258
66869
64884
66253
61612
65166
64484
67040
64970
64926
67226
65019
66554
61699
61270
62820
62471
61202
62098
63919
65906
64520
66206
66828
67293
66684
66040
65036
66614
66019
66085
66609
66591
66735
66893
66801
66824
66647
66307
66285
66260
64330
66369
66689
66273
66889
65927
64895
64915
64264
66450
65492
66532
65209
64888
64662
65052
65331
65223
66192
65082
65406
62486
65185
64618
66423
64955
65355
65159
64802
66325
67096
65041
67262
64742
65469
65508
65302
65025
64561
64888
64614
67023
63637
62697
62819
64671
64282
62054
64440
64924
62766
67146
63080
66474
65257
66124
66191
67169
64913
64995
65062
64951
65087
65261
65289
66011
64872
64238
64971
61190
66077
67451
65082
63251
64744
65252
64824
66285
65016
66535
64691
67189
66159
67145
66749
65040
66344
66763
64265
66079
64943
64734
67099
66183
64504
62123
62051
64893
64683
66162
66830
64745
66389
65128
64774
64538
66795
64284
64990
66907
64931
65348
67051
64626
64815
66667
65114
65247
65034
64276
65307
61540
65174
65318
64816
66348
65074
65413
65147
65067
66248
66595
66364
66417
67044
67204
66313
66038
66497
67065
66183
66720
66073
66130
66492
66636
66009
66627
66222
67450
65875
66420
66015
66424
66406
66621
66498
66496
65634
64983
65985
64520
65006
64939
64774
65272
65254
61675
64825
63167
66220
64984
62591
67251
65144
65238
65035
65158
64720
66855
65394
61449
65499
65109
67329
64752
64917
65268
65154
64827
65118
66892
63933
64549
65295
66601
64863
63970
65171
61518
65215
65571
66138
64347
65420
65049
64982
66869
65359
65146
65362
65336
65065
65595
64865
66483
65265
65193
65142
63307
65811
66718
63977
66636
65162
65333
65205
65072
65025
65005
65705
64933
66398
64978
65224
66356
66966
64019
66409
65616
67026
65214
64933
65084
65573
62087
65190
66885
65424
64677
66442
65306
63775
65501
67313
66817
61392
65553
65373
65480
64848
67353
65172
64833
65145
65106
66122
66059
61210
65819
66177
64172
66921
66580
66084
61708
