br_misp_retired.ret
483
505
498
517
485
513
487
502
500
511
486
515
517
493
493
471
504
491
490
475
484
496
507
488
488
515
474
483
503
514
490
505
500
516
472
500
485
511
469
499
476
484
501
511
474
487
477
481
483
515
509
494
473
472
507
503
516
475
478
515
507
470
515
480
483
495
469
476
480
496
508
504
478
505
488
515
507
511
515
499
494
507
510
503
480
503
504
478
479
513
471
515
509
514
506
478
495
491
515
493
508
470
510
482
474
485
495
488
489
483
511
489
490
470
485
497
498
510
479
508
489
488
502
517
516
472
488
498
478
499
488
510
506
508
481
508
503
478
479
515
489
495
514
499
483
495
487
517
486
483
512
506
482
507
484
517
470
511
498
502
507
514
484
503
504
495
500
515
507
515
502
475
483
499
485
483
485
507
503
470
508
485
473
503
498
473
515
514
490
511
470
504
483
511
509
515
516
517
492
498
489
508
509
502
474
475
484
505
477
475
480
493
505
469
511
491
476
478
487
503
488
507
500
472
479
503
473
498
499
502
508
489
472
495
473
493
473
502
482
479
494
487
473
486
493
470
500
481
485
516
495
495
485
516
510
504
491
495
507
495
488
491
506
503
513
512
503
477
481
510
493
479
495
498
475
510
483
509
477
515
480
504
505
476
500
500
500
498
470
471
506
508
501
483
488
517
501
514
492
493
479
491
511
505
469
499
479
505
516
508
515
514
490
476
473
473
505
495
507
477
489
501
509
505
507
477
502
490
475
479
485
505
505
473
482
508
480
477
507
508
513
487
474
473
482
493
505
511
480
482
512
471
516
480
500
502
495
487
491
512
486
488
505
488
512
482
472
483
507
482
470
505
484
483
476
511
470
482
483
475
504
474
507
469
508
509
479
506
485
494
488
508
478
480
471
500
480
491
493
484
495
507
494
489
515
502
485
478
515
514
482
475
485
510
470
486
506
508
495
488
510
513
499
512
510
470
514
510
493
480
511
505
494
512
473
473
482
496
490
484
479
498
505
492
495
482
479
470
497
480
501
517
503
476
509
496
488
507
496
490
489
470
511
480
498
507
476
476
482
510
483
497
515
495
477
509
510
470
473
516
480
506
493
495
484
496
474
502
493
492
495
496
469
484
496
496
505
512
517
503
496
492
490
514
495
501
513
515
492
482
498
471
493
475
511
503
508
512
502
475
479
474
512
510
494
510
500
495
508
470
511
491
497
473
483
507
478
471
487
483
497
486
510
470
473
488
492
500
510
500
474
511
472
480
469
505
501
498
509
480
488
499
507
482
495
490
510
495
504
471
480
475
496
511
511
495
500
488
469
478
490
479
489
488
487
514
490
493
502
491
506
478
500
478
488
492
484
488
486
470
470
505
498
486
514
492
470
514
469
507
485
506
501
470
487
513
498
483
498
508
498
475
471
502
488
472
492
499
469
504
515
488
505
475
509
487
505
505
497
509
505
479
476
495
485
515
469
486
502
487
491
513
476
490
491
481
509
476
495
485
480
485
488
471
489
485
516
489
485
506
497
514
510
513
505
482
512
514
495
490
483
511
485
481
496
513
483
490
513
507
513
502
488
497
500
494
517
477
486
485
498
473
480
485
488
471
490
486
498
469
492
505
513
497
499
470
504
492
484
501
480
486
496
506
514
488
475
478
486
510
500
505
504
491
500
485
477
489
482
476
515
510
472
495
493
508
486
498
508
479
489
513
491
517
482
486
506
503
488
501
494
492
508
484
515
483
497
482
511
474
490
514
480
485
473
471
479
510
474
475
489
517
479
470
509
483
513
490
477
503
483
506
478
481
512
512
486
473
512
483
470
502
503
515
516
483
506
471
470
492
480
510
510
476
510
480
498
503
495
505
478
515
482
500
485
498
493
485
515
479
511
480
472
498
490
512
480
485
485
507
478
480
485
499
489
508
512
493
492
507
485
505
508
498
515
510
499
517
470
511
504
494
490
490
472
490
516
473
510
482
480
495
480
469
509
483
470
510
483
505
488
477
499
473
477
488
505
487
473
507
482
476
508
510
510
513
469
495
499
495
478
478
510
514
474
515
513
517
495
508
488
501
510
477
490
476
479
509
494
486
482
482
492
503
479
483
484
472
476
475
