br_inst_retired.cond_taken
117045
117612
117466
118821
114295
118248
118485
118838
118690
121258
118778
122131
119061
123159
121623
122645
122047
115101
116805
122028
122284
118860
116902
122877
112086
118322
115805
117761
118768
119920
119478
119460
120494
120429
118369
118448
117583
122908
122678
118386
113753
118423
117323
120360
118535
122790
120541
116264
117652
122057
119816
117508
121429
118098
115522
119046
119210
118099
118483
117618
122264
118928
121304
122794
119867
120843
119775
122655
122025
116780
114704
118877
121529
122337
118488
117613
120946
112013
116472
119220
116674
118980
119148
119667
118571
118680
121085
119105
118439
121026
119355
118863
119144
119190
116746
119466
118672
118828
118600
121266
119106
123112
122736
118691
122214
118104
119546
121310
117217
116917
119472
119115
122551
117811
123063
117910
118831
117513
118340
120930
121717
119028
121043
121134
118758
119603
117924
118976
118347
118891
117288
122053
118893
121046
118404
118610
118313
117848
118456
121119
120324
118850
117956
120710
120020
118777
120831
120184
119022
119277
123034
119658
119019
119336
119672
119817
119331
121745
118960
114622
116825
119081
123219
118436
119948
117594
119111
119357
118924
118651
118710
119779
121487
118755
116224
119796
119243
117041
121290
121175
116739
119733
119286
111924
118313
122195
121856
121197
114559
121972
119296
117072
122690
119535
120654
118630
116346
116723
119981
117220
116169
119782
122111
121973
120957
112058
118270
116078
118590
113528
117923
118663
120210
120466
123090
117963
120996
116331
122768
120803
118730
118209
114805
122037
118646
112600
118989
121131
117321
118703
115778
118007
118561
121582
118946
118082
121600
120268
118011
118836
118692
117418
119144
117226
118923
118924
118258
119247
123266
114925
115711
121088
112321
121368
118067
116370
121628
117875
118527
122650
116650
118448
112858
118954
118828
120778
119071
118699
118423
119239
121492
114743
122882
121645
121676
119049
119589
118964
123374
119102
121170
118988
119002
119042
119108
118630
118435
117593
118572
121430
118311
119398
118642
122942
120671
119536
115986
120025
120285
118617
119024
123156
118112
114497
118886
120583
118594
120498
114315
121207
117910
118835
117048
118523
118813
118700
117281
121373
113913
116497
120492
116631
115004
116119
116175
121259
113746
118442
121994
116556
118781
116871
113904
118860
121993
121133
117316
120653
116818
116212
117109
112500
122760
114467
117554
116691
117384
119571
116543
116093
121328
120733
123409
119589
119038
123265
116649
121123
119944
117088
115829
118875
117627
116420
112442
116620
116556
117015
119632
118171
122585
118694
119381
120034
116647
118904
116729
117883
116578
117818
116885
118718
121904
116142
120797
120767
117376
120568
118202
117279
123067
116565
120504
119444
118040
120307
116696
116450
116447
115398
116759
119189
118144
122856
120135
118671
116672
116725
123049
120835
118327
117363
119032
120750
119493
116703
118254
122362
119697
122654
118314
121142
116643
111746
119163
120776
117739
120032
116415
118312
119522
116666
121280
120468
122128
116069
120112
117119
122370
116614
116937
112531
117274
114404
117683
114554
120926
116499
115352
121526
117065
114048
113992
116267
117799
117454
115416
117116
122163
112733
116625
122654
117063
116371
116634
118608
118180
122566
117580
118391
123151
113470
120187
118727
120406
114680
120490
113501
114683
118845
114105
119322
122720
113603
113094
115559
113014
116872
116500
111877
117070
116286
123270
116454
117397
114152
113293
116487
117488
115035
118826
119398
118171
116696
115405
119589
118146
122941
115467
113777
122987
113657
112756
118506
114083
120331
114858
118957
113087
121782
116422
113829
113684
116244
121731
113358
114283
113525
120645
114104
120407
113903
119112
114742
113054
118289
114880
114344
117854
115127
117277
115318
120128
116609
115244
115439
121222
118015
122936
116555
121095
115663
113645
118372
119816
119217
120175
118421
115302
116641
120718
118716
116778
120783
123243
117636
121163
116640
117221
118273
115406
117554
115728
119971
115790
120549
115917
116533
119913
116214
120683
119168
115095
118365
121113
118445
116536
117731
120172
121236
116825
120891
117454
116079
121364
121364
115824
116800
123183
115220
116569
116722
123379
116654
123194
116984
115996
116266
119752
114923
117987
119802
122033
118023
120693
117490
121659
116370
118071
122311
116267
117411
116356
123334
115485
116472
116548
122811
115991
116274
115971
122799
112635
117152
122799
116292
120550
116444
116556
122668
117282
121332
113747
120619
118698
121029
120173
120668
123008
121738
120240
123253
112929
119869
120505
120887
120224
119906
119847
112913
121363
119983
120259
113028
119493
122026
120438
119882
119795
120953
119524
119449
120208
120105
120334
122657
120418
121477
120401
119413
121372
123137
120493
118129
122977
121004
117960
122709
121572
118322
118221
122599
120956
119568
120872
118967
117990
117983
117078
117914
119170
121418
121620
118057
121139
121788
119467
120214
123274
120463
121060
118788
123015
123040
118051
119508
119053
118246
118549
123081
117958
118652
122749
120645
119987
119978
118888
118650
120109
117990
118059
118818
122405
119420
121739
118842
119224
120750
118763
118890
118838
118835
118226
121204
121611
119319
118397
118455
114192
118557
119225
115238
119097
118231
117450
115769
121365
118242
117612
117864
121230
117329
123286
112340
117705
117462
122951
118291
118340
121147
118245
118495
121547
117911
115272
117850
118413
119542
122515
119612
118504
115493
123359
120805
118540
122329
120822
118351
119534
117035
122394
120601
117557
118568
118254
122382
119619
118743
112315
117953
123028
121376
118426
121809
120013
121720
120361
115978
119803
116832
121435
122258
116429
118356
113202
120345
114809
120278
116730
121248
118943
120290
119706
119729
120526
122500
115585
118599
118377
120431
119781
123091
119088
122651
119816
121651
123070
119647
119106
118531
120206
118861
118411
115851
117840
117686
118136
117745
118053
120741
118362
118143
111880
118612
121232
116904
120446
112077
120250
119005
119949
119393
112674
118699
118308
114033
118425
118783
116129
120579
119055
118916
122670
118404
118598
122565
118391
118577
118861
118762
118553
118242
121083
114743
112714
117258
119570
119268
118367
118696
119271
118150
117278
120399
122383
119271
118182
119479
119956
119656
119160
122436
119110
119536
118779
123222
117174
112317
118516
118039
117088
122648
120810
118006
117884
120726
120379
118504
122284
120530
118529
119252
117669
118335
117626
118100
122959
118829
118106
114256
116675
118375
115588
118963
117798
123397
118021
117736
116672
118053
119817
118641
120281
118079
122131
119544
118763
119724
121705
117450
121955
118091
117750
123302
120855
118400
119134
119079
122432
117739
118487
120648
118635
118845
111922
118568
115899
123422
119322
114003
118665
119114
119004
118861
119429
120472
119987
120897
120078
119917
118216
119584
120255
116671
122772
118774
120490
120268
122901
119992
120169
120115
120513
119332
119079
122385
123274
122711
119929
119550
121438
119137
121575
119888
119313
122025
119561
119781
121861
119299
119827
119314
120563
117840
118818
117781
121622
121448
117627
118932
117967
117326
113391
121514
118250
117977
119777
118465
118693
118001
118164
120361
118565
118191
118237
123418
120248
120656
118226
121037
117922
123033
117632
121565
117286
119334
115258
117201
115216
120628
117728
122269
120689
113213
121822
118466
122445
