br_inst_retired.cond_ntaken
213143
212366
217100
215506
214058
213764
213584
213033
215857
213312
213979
214907
217421
215943
208334
218214
212350
219549
216469
216031
215249
222404
211954
204696
213529
209343
213442
214479
214625
214664
215226
211020
210723
216739
216357
202414
221503
213569
215770
213836
217622
213669
212435
213599
220515
213206
216101
221870
214976
211574
209421
222374
214232
220395
212131
213501
211754
217616
214489
214067
215213
213247
215774
221588
211829
215595
216625
216030
213093
217960
206900
215120
222206
216267
215187
213603
205507
214589
214354
210661
213008
213432
219708
213304
205227
214292
211936
214218
221330
217599
214763
214007
215730
212916
214454
205835
218604
214556
220012
213241
221090
213435
210599
215712
212272
218598
215737
209751
210594
211512
214832
218075
214687
212965
217452
212645
212767
213745
220400
214139
221244
218953
213769
221726
218705
216090
212560
217076
220511
213552
222574
211763
214388
203167
213067
214093
216990
215029
222614
212869
213140
221913
218280
217472
214975
215985
217582
213880
219478
220800
216817
213459
213991
217522
215722
214193
205037
216277
221547
215528
214752
211669
215377
212632
215650
215597
214938
213921
214003
214839
222678
213167
214318
204496
215578
215109
215010
210188
211784
215694
215824
218060
217644
213422
216072
216930
215897
210862
203296
216140
215212
221774
215082
213587
212001
216878
214011
211965
211706
213863
210838
211214
211689
220217
213240
217523
210659
208270
218725
219100
216656
214810
208239
215004
212947
205528
217393
216191
213488
213789
210443
212820
219589
221196
212519
213690
214512
221546
212458
215870
210047
213188
205443
222070
221103
219423
215682
222706
211210
203946
212358
212946
213767
212693
213542
213486
221379
213244
213678
214142
221992
221179
219406
212690
213751
215048
214739
213207
212445
214012
221069
214603
218937
204446
214815
212772
209754
221893
213532
210261
221103
213123
208694
212704
210287
213266
212987
213880
215805
213613
214818
213991
215544
217392
215240
219760
218832
222540
214931
220752
213938
211766
213473
208715
209393
219831
211884
213541
210451
213908
218445
213764
212531
212470
219981
214052
213955
218477
203660
212465
212757
215114
213995
214696
212562
217919
220080
206676
210652
213710
216296
210082
216980
215102
212002
216587
214728
222161
213544
216010
213981
202880
214414
211457
208513
221651
221399
210096
206871
213270
205296
222664
210392
211219
208274
219196
211010
211911
214677
218344
219033
210857
215193
217165
217557
215719
217320
210408
212749
214307
212751
211941
204363
207097
211955
217109
211639
216256
213229
210944
211003
215482
214440
218144
216337
216283
219225
210940
214336
213460
222349
213352
215642
222681
205416
211926
218210
212569
219457
213938
220030
212145
217505
220523
212477
215912
220016
205171
211818
213757
215960
214837
215397
218921
211008
213748
216736
218451
211363
216513
218122
221938
210778
220099
216456
221077
214071
210560
220421
209875
217303
212827
222363
213184
214994
212304
215247
212534
222216
211535
214346
214182
213878
214131
218152
214978
211513
217428
217433
212265
220683
217216
215515
212528
214571
211055
201561
213777
205049
212069
214726
209469
216124
214225
221613
211596
218019
212853
214392
215601
220652
210745
217206
214064
209137
212717
219872
216733
216400
208535
221284
213004
211705
209932
213313
211404
215157
211675
205002
209204
217480
217428
206647
211460
214090
211915
214936
218077
211268
222137
211037
209364
213332
218525
207370
210025
215110
209325
220049
210283
221377
206639
204703
217242
206718
217237
219487
205879
221667
209708
209501
208518
208094
204035
214663
206431
208611
214042
207363
207985
215818
203878
213440
208521
208355
216303
214010
207872
210734
219889
213152
212059
220627
218400
211257
219215
209355
217762
215692
207193
220661
207802
218075
204610
204744
204869
219352
205175
218777
217866
211284
221713
203972
206665
216313
203771
205645
206397
214034
222026
213599
205174
221843
207311
204797
205361
222748
205308
207247
221605
206156
213518
219738
205652
211856
205755
217445
205379
206925
212236
215717
208311
219251
208793
220744
207708
201787
220722
208252
214357
222580
213179
209157
213989
213572
221186
212442
215230
209496
222496
210878
215412
216286
218653
214919
206532
212469
222412
212884
209463
222253
209766
219780
222184
221278
209641
211627
210954
221469
220296
209219
209099
222520
211647
215712
222591
209826
210360
218450
214822
209881
216223
214108
222603
210753
215435
215500
210480
217543
210193
208992
211117
212170
209712
211611
219876
208207
217731
213022
210678
216439
214789
210174
210329
216539
216912
211387
217446
210470
210777
222379
209645
210481
218179
212739
218922
220304
210445
210066
211392
210099
210201
212329
210180
217222
221739
209797
209935
216093
210148
210388
222090
218999
214208
218116
218633
215774
215206
214473
217085
220094
215321
215508
214032
215138
204239
214847
216223
214581
216133
215954
215957
217777
214651
219396
204104
213620
219686
212494
207928
219069
216025
218071
220586
208663
214144
219476
221445
214588
215051
214171
214373
213652
214544
220308
214263
213994
219111
216087
222752
216254
216063
212754
214917
214327
213470
213951
218622
212812
219797
214654
213136
215570
221350
214811
217213
213678
218146
220689
216510
220076
213065
221529
213770
222583
222461
214004
221283
216059
216135
219204
217816
213955
220187
214807
220612
216960
212435
211990
213689
211709
213907
214105
222033
213810
212740
213883
214422
220633
209897
213155
214411
213235
212983
214128
212922
212366
222019
214222
213279
213961
221819
221673
214774
213881
217097
213366
214162
218519
211703
215956
212613
213832
215997
221497
218043
208867
217813
211933
211861
221067
212745
219910
213240
212109
221205
207214
222590
203587
212407
211258
211793
222101
212737
213695
213130
222543
212500
213342
208170
209417
212920
220914
217809
212109
213745
216153
218776
212829
212633
218177
212973
220769
211986
216495
218770
219436
214171
216424
215882
216347
213098
212419
212418
213063
204117
218148
213607
212877
215677
214652
218572
219462
220691
215206
219278
215283
214887
221165
210324
217371
207839
215627
209251
222543
219701
217034
209615
216116
214354
217289
211013
216742
219192
220185
214261
219838
213793
215653
222607
207239
212404
217746
219238
219967
216060
221250
222520
217387
221356
213412
215381
213211
221288
209083
212673
212915
212090
213383
213108
218515
212237
216602
220602
213323
219491
213378
213474
221556
217940
209122
220497
217946
212581
217717
219213
218524
218639
205201
221451
212400
209278
212370
209277
214550
215303
213755
214151
212461
220480
213620
218750
213601
213424
217533
213408
216456
207065
201557
215578
215298
215429
215402
215390
217769
219620
215146
214036
219419
213729
213349
214864
212955
219739
214042
214136
217627
214430
208166
213918
213252
209425
214023
219986
213060
216563
220347
221648
221872
216610
221735
216455
211980
211838
214755
214547
212737
211881
212581
210055
212219
212268
213492
222210
212687
203485
211197
214961
212659
212737
221400
210067
213414
218033
219651
214721
215067
222039
211876
211535
213207
212478
221613
214958
211946
212433
220734
213817
212566
213104
211971
212625
213008
218154
209128
217295
214836
219866
213772
218537
214859
217651
214741
215741
214959
210097
211826
215083
214534
218729
219666
216345
214323
214424
216019
215366
214864
214875
221896
216260
215362
213445
216875
216466
211414
215129
220880
217170
214113
218612
215466
206414
213999
221291
214543
213880
215052
213411
211213
215496
214126
219249
222185
213955
214726
217559
219382
213757
202498
211834
211187
214325
212625
212558
219314
222182
213506
214164
212967
220656
213407
213604
213977
212931
217329
212801
215022
219942
212787
212128
216462
219583
213530
215930
221110
211355
214780
220738
203412
208850
212268
218106
217570
221013
222416
206035
219523
205544
206047
206517
219491
206606
211393
222121
211068
217263
213175
216331
214238
218240
220349
212894
217459
220881
213755
217650
214157
214637
213080
212214
213443
222200
213803
217643
213457
221812
208788
220354
212088
212968
221564
212620
213731
214406
207117
214030
222431
213865
217966
220800
212983
212672
213008
212711
213040
217515
219097
216704
222061
213314
211793
209733
213427
208421
215674
222421
218856
213728
211586
212484
213337
218413
212423
213561
218179
219216
213522
212614
213067
214279
218652
212239
212042
221910
212895
216025
213395
212087
202973
214658
209444
214307
215655
220841
218007
220505
218688
214997
217381
218603
215713
219607
215728
217020
216154
222625
208525
215987
210362
216081
208452
214749
215846
222175
215712
219163
208619
216364
211016
221227
220018
210579
215219
208007
215352
214710
221242
213781
214772
212678
216003
221190
213547
213847
219832
219433
213725
222183
214488
212777
214416
220393
219346
213636
212455
212686
212308
212244
212936
212494
208376
212342
219412
215830
214429
212479
212091
219593
218407
212370
214141
213917
212840
212602
217686
219624
212871
214029
212978
212519
213471
218486
222482
215634
211867
213568
222543
212849
219585
220476
211590
210686
222011
214115
217487
212358
212891
215205
213058
206285
207741
213936
216904
212795
213518
213620
218227
218939
217650
214521
213847
214157
221271
216725
211972
214402
213843
217843
212119
212059
217668
220441
212196
213535
216033
204314
212908
211757
212251
214789
213025
214782
222513
213945
214775
213825
213590
212791
211508
212327
217643
212804
214305
213503
217006
212102
213040
215756
218516
218550
215183
214076
214113
213463
211982
213161
210069
218431
213963
214316
212454
218344
212147
212564
216678
219920
210383
215122
218294
211793
212348
213176
218773
212357
222703
214022
212389
213998
221484
220271
215411
214518
209980
214601
216344
220323
221949
