assists.any
132
125
131
134
131
137
126
137
137
130
132
134
136
126
132
132
131
132
132
126
133
125
132
131
137
133
125
131
125
135
137
133
128
128
137
136
129
127
133
131
125
126
130
130
130
127
131
137
127
130
126
129
137
137
127
130
132
134
136
134
136
134
125
131
132
135
127
137
132
136
135
128
137
130
126
132
127
128
128
127
125
136
125
137
135
126
129
130
135
135
125
137
125
136
131
127
127
134
125
127
126
125
129
127
136
133
129
129
128
127
128
128
127
137
127
132
131
127
131
130
128
131
133
130
130
135
128
136
137
125
128
131
135
130
127
137
130
135
128
132
135
132
127
135
135
137
127
127
133
137
130
128
125
134
134
133
128
131
132
127
136
136
127
126
131
131
132
133
137
137
130
131
135
128
125
135
134
134
130
128
132
126
130
133
128
127
134
125
135
127
137
136
126
127
135
135
125
129
135
137
130
132
137
132
133
127
137
129
136
137
135
129
130
127
127
131
125
130
135
128
132
127
135
133
129
136
136
135
133
135
125
129
129
134
130
130
132
132
137
137
133
133
134
135
137
133
126
137
127
132
135
131
125
130
136
133
130
127
135
127
135
132
137
137
136
131
130
133
127
133
132
129
131
130
132
127
132
134
126
135
132
127
132
137
130
137
130
132
132
137
129
133
136
132
136
135
137
135
133
132
135
135
133
136
125
132
133
133
135
137
136
133
130
130
137
136
134
131
137
132
135
135
132
135
131
136
125
137
132
135
136
126
133
134
135
135
136
137
128
135
136
132
135
130
127
132
135
134
130
135
137
131
133
131
125
137
125
126
135
130
129
134
126
132
125
127
134
129
126
131
131
135
132
130
133
132
128
128
135
134
133
134
132
128
137
125
134
136
135
137
130
127
136
129
129
132
125
132
134
135
130
132
131
137
132
130
134
137
130
126
133
125
125
137
137
127
137
128
132
132
134
133
137
127
131
132
133
132
126
128
129
130
127
125
125
132
127
132
135
137
137
135
125
125
128
130
132
127
135
131
137
127
127
128
129
133
132
136
134
132
125
125
132
125
128
130
136
127
130
135
136
128
132
135
126
127
135
131
127
131
129
126
126
131
128
132
131
135
125
133
129
131
137
125
137
127
128
131
137
137
135
130
137
137
125
130
131
135
130
133
136
130
131
128
135
126
136
130
127
129
132
129
130
127
135
135
131
127
134
135
133
128
135
128
133
129
130
130
137
125
125
135
127
125
128
136
125
135
135
128
132
125
132
128
130
132
137
133
134
128
137
137
127
127
134
137
132
137
128
134
131
131
134
133
130
131
127
131
130
131
134
131
128
135
134
132
130
130
137
131
125
130
134
133
135
135
128
130
136
135
129
135
137
128
125
134
137
135
128
137
135
137
132
129
125
130
125
125
131
132
129
137
126
135
127
135
126
127
131
132
129
126
134
130
136
132
130
135
135
137
131
133
126
137
132
129
135
132
125
135
127
137
125
129
133
137
132
127
125
132
125
137
132
134
125
132
135
132
131
125
125
135
132
134
126
128
136
136
130
130
125
127
132
131
134
137
135
127
126
131
127
126
130
132
130
129
127
137
128
133
137
133
137
131
126
127
126
132
134
126
137
133
133
129
128
137
132
131
129
128
125
129
137
125
126
132
135
125
135
126
132
125
137
137
132
131
130
137
131
125
132
129
125
133
137
125
135
130
132
125
133
134
133
134
125
125
136
125
128
135
134
132
125
127
136
125
131
127
125
125
135
136
125
136
125
127
136
137
135
130
132
127
125
132
125
134
136
129
135
132
137
132
136
136
132
135
127
134
127
128
137
136
132
133
126
132
132
136
127
135
136
130
125
129
135
126
130
128
131
132
125
127
130
137
137
132
131
127
132
125
132
125
135
126
131
132
131
132
128
127
128
127
135
127
130
125
125
128
129
129
127
132
128
131
128
130
131
131
135
132
137
132
131
125
133
134
128
127
127
127
128
130
128
135
129
132
127
130
129
131
126
135
129
127
129
134
126
132
125
127
128
130
137
135
127
136
137
130
131
128
130
134
130
125
125
132
135
132
131
131
134
136
125
129
125
131
125
129
130
136
125
127
125
130
130
127
127
128
129
132
132
127
137
132
137
132
137
128
137
126
132
135
133
135
127
134
125
135
126
125
125
129
134
136
128
135
127
125
136
130
136
135
136
134
131
130
135
127
126
137
133
126
129
129
136
133
131
129
134
128
130
125
133
132
130
126
127
132
134
131
135
127
135
137
129
130
136
125
135
136
137
133
136
127
133
130
135
129
127
127
135
137
133
130
135
125
137
129
134
137
130
137
130
125
133
127
136
137
135
131
135
134
135
127
137
131
135
135
129
127
127
135
127
135
126
132
135
135
130
128
135
125
129
128
135
125
130
127
129
127
129
131
128
135
129
127
131
126
136
134
127
125
130
137
126
132
132
125
135
128
127
127
130
132
135
133
125
136
131
131
137
127
131
135
131
126
137
127
137
136
134
136
126
128
130
128
134
127
137
136
127
128
135
129
136
132
126
135
126
135
132
125
130
130
137
125
137
127
130
128
126
131
134
136
135
128
135
129
135
129
125
132
136
126
135
130
135
135
127
129
133
136
129
131
127
135
125
125
137
130
129
131
130
132
133
131
127
134
125
125
127
127
133
132
137
132
133
135
135
125
132
133
132
129
135
128
136
134
137
127
134
133
130
131
128
127
132
135
135
127
129
134
130
125
127
132
127
133
133
130
134
128
132
127
129
125
130
130
137
128
127
125
125
127
125
135
130
137
130
127
127
137
127
125
134
133
130
126
130
132
126
125
127
125
133
130
137
125
137
127
134
126
130
126
133
126
125
128
131
125
135
133
132
134
135
127
128
137
135
136
132
125
135
137
130
131
132
137
135
132
137
130
133
136
136
127
137
127
131
127
129
136
130
132
128
129
137
135
137
126
127
129
136
137
134
136
125
134
137
137
129
132
135
135
137
125
134
126
131
135
136
131
126
130
126
130
130
127
132
125
133
132
134
133
127
135
130
137
130
127
127
127
131
132
135
135
130
136
133
131
127
127
129
137
135
132
130
127
133
129
137
126
137
129
125
135
132
127
137
137
131
125
130
136
135
132
130
132
131
135
127
