frontend_retired.latency_ge_2_bubbles_ge_1
49828
52166
49998
49770
52976
50758
51422
52559
52315
52081
48650
50754
50211
49343
49433
50911
51384
51925
50482
52097
48594
51353
49854
51654
50797
49072
51235
48492
49125
51348
51687
52847
51329
50395
51713
52647
51143
52168
53336
50512
51596
51630
50154
50933
49368
50662
52589
49247
51204
49703
52612
50275
51054
49327
51653
52944
50066
49482
52850
50295
51652
50030
51381
50928
50827
52108
50780
51893
49431
51385
52763
52377
51290
49581
51386
49772
52166
52582
50962
50246
52258
49333
51778
52675
53303
53183
51540
49498
51840
49822
50814
49008
50244
51653
50159
52164
49552
50151
50061
50664
52923
51206
52973
53151
51284
51923
52403
51652
53333
52263
53036
51148
50930
51408
49582
50693
52374
51796
50682
51323
48470
51295
50304
48861
50332
50446
51775
50712
50542
49372
50661
49973
52196
50843
48981
50335
50214
50398
49401
51179
51119
50605
51646
50003
50964
49041
49884
49431
49705
51474
51297
49857
52343
52012
49723
51052
53398
49767
50430
48680
50026
51332
51898
52895
50691
50992
51233
52320
49972
52135
53310
50161
51414
52435
48530
53034
51512
49194
51684
50651
52042
50155
52164
52738
49851
50302
49851
49373
50752
51836
51167
50989
49735
52015
50690
50244
50208
50005
53127
51957
50271
50816
50605
51974
49861
51657
48653
50336
51625
51970
52312
50631
53292
51453
49938
51273
52891
50810
52168
52652
52216
50967
50783
51654
51735
49004
51220
51119
49398
50424
50516
49917
50959
51627
51466
50635
49584
50268
50664
49968
51025
52737
51356
49071
48981
49250
53128
48949
49073
50094
52375
50092
49581
48895
51414
48797
51414
49643
50215
49220
49490
52401
49763
50657
51895
51893
51113
50665
51113
52372
52737
48832
50514
50356
50124
49535
50574
48771
50214
50573
51284
49912
50725
51033
51835
49435
50763
48749
49461
52377
48803
51770
49741
51355
52350
53333
50521
51052
51105
51385
48922
50457
53222
51715
51113
52036
52675
50578
48922
52793
49015
52790
52692
49761
52432
50929
50911
49237
51836
51255
49763
51056
50602
49159
51172
52707
51294
48665
51046
51140
51595
52493
50902
52400
50634
51406
53072
50083
51443
51425
48343
52337
50748
52430
52041
48628
51412
51481
48826
50752
50721
49423
49618
52074
51415
50153
49671
49728
52012
50095
49463
51142
49778
50692
48742
51710
49246
51893
49767
50959
51896
52527
50919
50484
50093
52191
50246
52668
50083
51651
53162
50179
49401
48987
52019
49696
50750
48825
49609
50126
49616
48481
49763
49727
50695
49919
50791
50273
51164
50003
50992
51316
52021
49792
52196
51413
49253
50291
50215
49640
48651
49734
49073
49554
50517
51803
48408
49492
49223
50785
52554
49907
50216
49251
49196
50693
48466
49640
49133
49222
50242
50093
50693
49619
51656
50844
50520
48982
49972
51354
49492
52195
49160
50724
53333
49882
50364
52164
48812
52892
51502
52048
51963
48653
51662
52263
50764
49405
51307
49194
49381
50901
51457
52284
51054
52676
52194
52315
48602
51295
51172
53187
51771
51144
51597
51875
52042
51746
52951
53008
51139
49376
52309
52915
50885
51188
52850
51058
53154
50306
51879
49310
52309
51054
53391
51120
52317
52253
52268
52369
53048
52844
