icache_data.stalls
32639
34071
34146
33210
32003
34659
33118
32293
32712
31948
32112
33357
32338
33508
33765
33494
34382
32923
34261
33689
34680
33629
34649
33748
32832
32488
32759
33119
34500
34168
34710
33706
34349
34690
34409
33330
32549
33944
33449
32276
34861
33554
35208
34349
33997
33870
34953
33585
35067
33900
33899
34499
33478
33944
32995
33599
34125
35087
33225
32638
34230
33315
33135
34137
33915
35072
33298
33478
35108
33057
34232
33223
34154
33389
34049
34650
33403
32144
33147
33869
33223
32608
32230
33104
33088
34332
32173
33329
32818
34168
33015
32551
32170
33435
32816
32726
33959
33253
32052
33540
34258
34409
35081
32996
34651
32773
32517
33013
34677
35011
33478
33539
32578
34799
33074
32731
33674
33148
32997
34124
32130
33583
33282
32307
35207
33150
33670
33732
32413
33150
33992
32561
34708
32841
33375
33389
34560
32532
32661
34317
32955
32308
32518
34208
35069
35084
33799
33600
34019
35131
33561
34411
33298
33869
34734
32691
34275
33368
34845
33794
31947
32082
32818
31947
33643
33612
32594
34708
32953
32039
32196
33357
34169
34486
33794
34844
34818
32788
32004
34870
34712
32653
32982
32142
33659
34558
34962
32427
34230
32811
35100
32789
33356
32982
32743
34514
32100
32653
32939
32682
32193
32098
32907
34140
32488
32852
32623
32741
32862
33688
33269
32938
33828
32413
32127
35056
34394
35039
33523
33509
33675
33989
34350
34574
32974
33815
33479
33793
34649
33599
35101
34935
33928
34890
33101
34561
34041
32745
32878
32699
33509
33420
32849
33058
34678
33794
33221
33028
34214
35123
35057
34170
34078
34140
34321
33058
32980
34799
34589
34061
34933
34620
34184
34303
32685
34303
33750
33584
34350
32819
35221
33149
35009
33404
31964
32970
33513
33135
33762
32504
34201
33585
34497
34398
33239
34771
32849
32037
31964
33658
34830
34934
35039
34619
34701
35196
34934
33868
34304
34879
34306
32682
32907
34394
33989
34847
34109
34395
32458
33404
34358
33150
33119
33525
33344
33451
34952
34381
32382
32698
35205
32849
32156
33855
32863
32759
33118
34592
32474
32916
32214
34411
32503
32398
32127
33538
32699
32885
32397
33510
32920
32235
32503
32488
33192
33612
35070
32910
34050
32519
32244
32172
32470
32218
31977
32803
32937
34577
33508
34348
32489
32639
32307
32846
34877
32755
33814
33179
32467
33914
32336
33582
32953
33323
32486
35042
34635
32345
32788
32701
32728
31947
34359
32113
33944
33705
34125
32012
34680
32186
32428
33448
34609
33480
32894
34510
32083
33493
32563
33134
32751
33419
32307
32667
33118
32495
35146
32355
32007
32400
32729
34860
32142
32563
32397
32627
34965
33238
33208
33147
32443
32443
32668
32951
32669
33851
33752
32968
32112
32603
33388
34920
32818
32564
34145
32743
34028
33810
32430
31901
32772
32871
32726
33493
34470
33480
34543
32249
32338
34608
33553
34291
32098
31965
33212
33868
32591
34026
31993
32307
32790
32669
33644
34760
33160
34559
34542
34439
33621
33357
33449
34611
34003
32413
33479
32293
33175
32818
34125
34261
35099
32985
32638
32608
34711
33794
32848
32038
32640
32427
34138
32488
35220
32929
33540
32082
33525
33267
33644
33246
33357
32250
33929
34873
34260
34620
33178
33973
32999
35093
33465
33486
35044
35086
35148
33529
34471
32909
35055
34185
33073
34821
32369
32729
34621
32983
34817
32938
33323
33118
33749
33725
32954
34470
34652
33817
33493
32549
35219
32623
33420
33074
33885
32159
34155
32503
32877
34231
34565
32188
35041
33750
34711
34560
33058
33570
33446
32638
33359
34170
32848
34874
34210
34652
33569
35220
34935
35174
33644
33028
34318
33780
34831
33747
33371
33271
32103
32096
32574
33043
32549
32758
33663
35085
31992
31992
32068
32201
33943
32563
33965
34755
33076
32157
34490
34730
34052
33780
34809
32969
33493
32820
34997
32428
32070
34890
32549
33039
33150
32427
32008
32694
33044
34862
32652
32849
33371
35016
34519
32009
31902
32472
32929
32580
33825
34707
32862
33675
34877
32402
34330
32232
33164
33628
33703
33960
33089
34093
32566
34906
33824
32579
33477
34530
32172
32611
34573
33841
32638
33538
