frontend_retired.dsb_miss
52400
48987
50516
50212
48513
52617
49707
52812
51175
50110
50272
47936
48082
51415
48770
50996
50695
47994
48783
51896
51022
49561
52673
48712
51957
51056
49972
50967
48665
50303
52013
49550
51468
52375
50151
48771
51773
51596
50989
51143
49878
48867
50452
51359
49310
48832
50217
49671
50363
50905
51204
52378
48409
50038
48472
52077
50334
49944
49201
51226
48131
51768
52135
51265
48593
50099
51907
50813
49347
49814
51745
51534
50575
52189
50034
51140
52676
52738
50870
50452
50599
52706
48958
51384
47873
50122
52705
50395
52144
51836
49730
51146
51476
52379
50093
49102
52497
51627
49670
52464
52495
50994
49555
51703
50574
49071
50399
51655
48653
49761
49132
52183
49973
50576
48861
48831
50150
49282
48593
50452
52650
50519
50345
51635
50993
52360
50304
48560
48952
48140
52738
50725
51956
51175
51894
51833
52736
52551
50289
49069
52612
51149
50530
52621
52105
52310
51146
49790
51114
50064
47989
51712
52176
50782
48352
52593
51472
50031
48711
50514
49674
48327
52767
48052
50697
50673
51834
49582
52614
49017
49949
48649
48806
50271
49944
48864
51154
50635
51677
50812
49731
49670
50656
52339
48772
52198
49583
48713
49795
51443
51804
50666
50629
52764
51949
51507
52315
49090
52708
50181
52048
50902
52146
50334
52218
51325
51680
51110
50414
50511
50335
50272
50272
48742
48961
50514
49251
52239
50887
49067
49914
52135
52155
49666
48315
49762
50986
51741
49695
49644
51092
50968
47809
50124
51603
49943
49972
51712
49791
49789
50728
51323
48227
50962
48912
49764
51593
51668
50663
50604
49852
50633
51564
49517
51582
51865
51748
51613
52555
51890
50015
50291
49011
47842
51385
51384
50752
49493
49163
48324
51895
50994
51266
52005
51295
49815
51271
49519
50035
49313
49490
48259
50070
49463
52074
49685
47930
51295
50154
52010
51506
50575
50576
49973
48172
48292
50031
48773
48653
50301
49643
51350
51385
48923
51034
51661
49133
49195
47962
50184
51053
49495
52377
48118
50957
51956
49010
48892
51858
49953
48947
49199
49679
49902
48712
52437
48926
48495
48666
51475
50701
48712
48293
48587
47930
47902
49417
48824
49828
48433
50000
48837
50850
49917
50632
48507
51679
50879
48200
48759
48620
49228
49102
51232
51835
51811
49313
50340
52824
49376
49431
52658
51415
50877
51945
48111
50966
49794
51141
50484
51956
51565
49029
52735
52586
52645
48263
49763
52793
51927
48766
51114
48598
49488
51827
51834
51566
50514
50303
49496
51095
52432
50811
50485
52539
51350
50122
49525
49884
52747
52225
51504
50034
50507
52465
52761
48408
50513
49613
50999
51227
51206
52555
52469
50000
49014
52376
50004
51446
52362
50767
51988
50038
52327
49438
52077
49093
49583
49829
52615
48924
49581
51051
50390
49400
48332
49162
51882
50931
49758
50607
50781
49353
52378
49828
48710
47991
52228
48111
49066
50698
49011
48772
48345
49950
48304
50810
50752
51927
48651
52771
52429
51834
