idq.dsb_uops
15033
15435
14941
14384
14279
14430
15361
15301
14512
14620
14821
14902
14746
14512
15278
14247
14476
14888
14279
15383
15436
15059
14880
14145
14678
14204
14707
14404
14835
15121
14603
14682
14250
14054
14370
14415
14024
14590
14333
14776
14392
15036
14159
15173
14567
14213
15135
14496
14850
14755
15075
14708
15008
14602
14419
15113
14970
14588
14572
15251
15404
14463
14523
14991
14914
14257
14176
14963
14200
15166
14130
14520
15383
14917
15203
14347
14680
14045
14773
15090
14542
14495
14873
14475
14415
14325
15023
14295
15046
14757
14941
14948
14385
15023
14760
14644
15181
15151
14085
14803
14985
14790
14092
14032
15398
15465
14310
14055
14952
14520
14250
15049
14280
14285
15277
14896
14265
14247
14197
14745
14595
15140
14505
14542
14656
14347
15281
15120
14227
14258
14860
14838
14641
14491
14445
14708
15226
15323
15151
14820
15368
14651
14977
15166
14768
14219
14617
15210
15105
15098
14580
15414
14454
14497
15101
14971
15075
15469
15316
15226
15391
14601
15038
14380
15391
14040
14723
14991
14835
14647
15377
14482
15293
14256
14693
15105
15232
15031
14247
14820
14962
14558
14938
14013
14877
14310
14167
14430
14697
15383
14332
14535
14175
14633
14295
14430
14573
15203
14205
14407
15330
15398
14746
15243
14439
14790
14362
14550
14595
14910
14400
14851
14167
14533
15421
14277
14130
14652
14055
14430
14009
14160
14197
14099
15126
15269
14280
14544
14393
14566
14087
15075
14987
14048
14535
14437
14588
14370
15436
14040
14543
14392
15094
14280
14873
14557
15267
14858
14522
14009
14287
14155
14697
14475
14542
14865
14706
14012
14708
14580
14798
14349
14032
14505
14013
14933
14385
15279
14438
14768
14732
14185
14302
14152
14370
14482
14404
14666
15383
14038
14430
15376
15001
14716
14080
14827
14790
14670
14082
15371
14760
15338
14925
14584
14032
14332
14257
15218
14445
14130
14039
15211
14415
15369
15270
14294
14874
14888
14386
14087
14280
14032
14820
14325
15037
14362
14783
14092
14734
15271
14175
15154
14521
14152
14099
14142
14325
14145
14790
14955
15391
15211
14205
14775
14085
14452
15196
15131
14948
15241
14325
14671
14348
15442
15339
14831
14542
14025
14580
14347
15196
14805
14985
14986
14818
15354
14373
14199
15207
15098
14573
14908
14042
15245
14278
14688
15430
15196
14445
14231
15451
15106
14415
14922
15105
14078
14934
15046
14895
15030
15466
15226
15412
15226
15001
14548
14971
14415
14978
15053
14445
15263
15083
15398
15158
15333
14167
14918
14212
15234
15360
14100
15271
14520
14603
14159
14407
15128
14678
14438
15279
14587
14708
14535
14747
14377
15286
14152
14180
15068
14400
14182
14614
14262
14512
14235
14090
14510
14152
14971
14999
14633
14340
14880
14753
14400
14627
14927
14009
14250
14272
15075
14062
14317
14402
14325
14070
15139
14865
14495
14925
15271
14933
15330
15309
14557
14926
15233
15361
14850
14505
15451
15361
15436
14985
15365
15391
15398
15046
15309
15256
14934
15242
15211
14956
15045
14840
15293
14122
15023
14722
14464
14760
14774
14175
14400
14908
14092
15286
14248
15267
14999
14189
14392
14235
14972
14025
14620
15083
14039
14422
14395
14909
14347
14175
14325
14880
14466
14970
14354
15278
14415
15444
14044
14086
14583
15420
14362
14317
14745
14467
14266
14274
14340
15408
15038
14036
14235
14681
14460
15200
14824
15007
14663
14055
15068
14197
14228
15166
14272
14520
14048
14904
15038
14475
14453
14407
14478
14111
14290
15068
14617
14602
15151
14286
14703
14400
15113
14974
14055
15429
14340
15231
14204
14587
14122
14090
14294
15007
14506
14310
14174
14726
14791
14591
14640
14557
14856
15178
14745
15008
15188
14730
14531
15451
15038
15058
14749
14798
14655
14167
15031
14828
14535
14025
14848
15248
14880
14756
15166
14693
15256
14047
15151
14550
14114
14197
15045
14130
14498
14039
14407
14542
14328
14025
15316
14618
14250
14064
14639
14640
15114
14148
14077
15059
14769
15126
14227
14475
15399
14995
14400
14568
14956
14978
14647
15402
14617
15091
15083
15323
14195
15261
15466
15421
14895
14838
15458
15331
15421
14168
15436
14257
15046
14743
14580
15445
14475
14943
14910
15098
15270
15301
14860
15088
15030
14640
14640
14885
15188
14639
15286
14355
15078
14715
15203
15362
15136
15113
14611
14764
14535
14786
14190
14145
15234
14858
15001
14723
15032
14130
15234
15054
14280
14835
15187
15436
14907
14077
14595
15023
14543
15275
14607
14625
15008
15257
14550
14888
14761
14805
14701
14460
15143
15150
14745
14881
15177
14017
15264
14910
15075
14926
14212
14955
14655
14641
14895
14640
15226
14378
15451
15198
14474
14247
15030
14625
14354
14497
14474
14859
14513
14317
14903
14760
15042
15008
15068
15301
15136
14737
14558
15441
15136
15163
15436
14024
14445
15384
14482
15023
14595
14243
15136
14354
15030
14565
14359
14182
14023
14533
15000
14227
15238
15216
14025
14397
15326
14205
14385
14250
15060
14243
14075
14490
14806
15034
14234
14070
15135
15450
15173
14662
15121
14190
15034
14840
14858
15248
14700
15251
14280
14864
14325
15038
14971
14198
14334
15092
14137
14649
15174
15143
15196
15152
15406
14791
14933
14948
15356
14640
14160
15376
15300
15181
14977
15436
15173
14866
14603
14896
14294
15122
14896
15309
15023
15098
14737
14385
15361
14745
15386
14392
14188
14497
14663
14310
15000
14956
14821
15181
15263
15391
14497
15353
14783
15448
14790
15057
15339
15391
15456
15136
14664
14307
14265
14859
14374
15218
14438
14745
14627
14458
14107
14221
15076
14948
14305
14062
14468
14572
14486
14243
14445
15048
14715
14475
14918
15053
14107
14273
14875
14791
14460
14452
14888
14223
14205
15338
14108
14482
15281
14522
14835
14054
14460
14362
14160
15046
15289
14876
14028
14579
14325
14137
14407
14640
14632
14335
14956
14182
14058
14265
14242
14380
14287
14588
14347
14377
14676
14280
14985
14557
15156
14986
15091
15240
14205
14125
14873
14415
15459
14279
14520
15136
14708
14964
14137
14400
14070
14319
15143
15008
14537
14625
14437
14354
14522
14100
14948
15310
14835
14782
14197
14467
14249
14776
14069
14422
14663
14933
14595
14786
14269
14512
14419
14790
14430
14708
15286
14798
15000
14505
14167
14089
14062
15367
14941
14429
14355
15398
14610
14377
15233
14228
14062
14873
14477
14137
14111
14154
14806
15064
14603
14685
15083
15124
14175
15199
14670
14114
15076
14385
14587
15165
15462
14910
14070
14179
14362
14853
15038
14483
14407
15180
14835
15364
14355
15180
14001
15106
14483
15157
15038
14062
15136
14115
14193
15183
15181
14039
14173
15256
15313
14293
15016
15454
15158
14610
14963
14677
14274
14025
14070
14648
14527
14847
14715
15396
14569
15294
15249
14550
15015
14618
15053
14310
15332
15061
14858
14213
14307
14264
14584
14535
14580
14294
14324
14032
14832
14873
14535
15092
15390
14592
15256
15407
15085
14840
14917
14700
14145
15331
14549
14543
15008
14010
14362
14280
15227
15116
14595
15326
14175
14355
14144
14205
15242
14145
14430
14037
15339
15211
14497
14286
14460
15046
15279
15061
14797
14490
14535
14895
15229
14024
15053
15075
15291
15241
14768
14069
14362
14400
15207
14520
14910
14753
14790
14131
14678
14753
14895
15269
14100
15226
14209
15323
14127
14560
14677
14655
14332
15301
15436
14295
14272
14776
14732
14332
15000
14783
14362
15207
15398
14794
14738
15143
14058
15315
14978
14326
14520
14595
15360
14467
14024
15083
15151
14685
15156
15294
15349
14417
14921
14827
15256
14383
14639
15256
14528
14511
14550
14145
14318
14205
14504
14040
14737
15130
14820
14655
14115
14715
14357
14123
15338
15226
15316
14032
14610
15287
14498
14580
14670
14835
14400
14730
14134
14250
14325
14258
14312
15308
14761
14989
14221
14118
14415
15444
14873
14287
14099
14114
14325
14670
14002
14265
14400
15060
14110
14400
15316
14370
14486
14407
14310
14460
14617
14858
14670
14963
14921
14722
14145
14085
15104
14069
14355
15241
14963
14339
14060
15346
14190
14153
14881
14347
14352
14081
14621
14021
14017
14801
14712
14129
14761
14144
14017
14109
15406
14526
14100
14242
14377
14038
14361
15128
14223
14137
14513
15323
14610
14107
14218
15181
14302
14068
15451
14625
14279
14819
15106
14316
14872
14157
14054
14813
14093
14108
14039
14370
15383
14723
15239
14925
15339
15303
14133
15090
15286
14708
15264
15053
15279
15308
14926
15324
15105
15432
14332
14566
14466
15435
15144
14704
15061
14321
14883
15406
15436
15241
15001
15279
14775
15420
15056
14565
14004
14204
14981
15421
15445
14737
14009
14085
15166
15051
15293
15010
15256
15293
15421
14996
14790
14355
15211
14571
14538
14370
15379
14699
14085
14724
14993
14295
14865
14963
15380
15001
14317
15098
14579
14993
14997
14840
15468
15180
15091
15210
15098
14289
15218
15346
15083
14442
15039
15054
15368
14663
15420
14543
15024
14190
14553
14452
14581
14558
14775
14851
14144
15150
15361
14948
15013
14054
14970
15076
15084
14820
15001
14036
14461
14528
14220
14355
14731
14121
14978
15360
14169
14500
14798
15172
14639
14911
14926
14565
14611
14047
15280
14402
14384
14737
14047
14306
14024
14242
14510
14864
14512
14095
14277
15404
14017
14205
14212
14081
15276
14077
14297
14175
14017
14325
15203
14221
14595
14843
