frontend_retired.latency_ge_2_bubbles_ge_1
54059
51771
50032
50519
54150
51654
54163
51940
54206
52862
54050
54099
51887
53851
52308
52133
50179
52308
51264
52884
50843
53130
52757
52384
51887
52915
53095
52736
52077
52914
51054
52076
53453
53250
54051
53696
53162
50450
52195
53605
52802
52287
51373
52344
52554
53948
52197
51831
51685
54008
50631
52197
53091
51352
51954
53785
53906
50514
52404
49420
51053
53202
53122
52710
52315
52344
53043
49701
51567
49460
51024
50276
52945
52722
49797
49369
52644
51358
52198
52075
51352
51208
53573
52641
53746
49970
51769
50132
52920
51385
53269
49521
50030
51410
54054
52284
52501
50396
51892
49553
50576
51536
50572
50820
53543
52070
52739
51292
51588
50484
51474
50131
51626
52525
51720
53216
50987
49495
51449
51779
53424
52826
53540
53383
50291
49572
49641
50722
50429
50628
51850
51508
52674
52354
51478
50391
50721
52802
51550
53246
52900
51810
52458
49310
52739
51982
53883
52587
52828
51610
53701
51113
53531
53664
50612
51634
51950
53338
53275
52317
51809
52360
51988
53173
52623
52977
50154
51989
54183
52604
51448
52407
50902
51681
53319
51801
52410
54080
54150
51295
54327
49788
51497
51974
50847
54020
52069
53154
51259
53756
52967
52474
53213
52435
52345
53397
53181
53626
52721
50510
52222
52050
51500
51939
52218
52223
52769
52739
51866
53719
50207
50335
51081
52304
52457
52647
51592
51303
52674
53695
53484
51908
51468
52974
52495
51504
51120
53040
52434
53999
52249
52762
52048
51781
50390
52012
51123
49914
51895
49231
51054
53772
49675
53191
49254
49616
53753
53661
50787
51172
50278
51716
53241
51890
51024
52496
52719
51985
51628
52193
53823
52036
52072
49725
53245
51834
52674
52257
52737
53098
51807
53465
50812
52707
51239
53309
52924
52255
52498
51775
53438
50813
52767
53248
51747
53706
50754
53215
53730
52734
50962
52348
53813
52585
52795
51444
53064
52855
51653
51350
51894
50360
52316
52347
51984
51261
52074
52607
53633
52736
53704
50392
52619
52972
53478
52134
53694
51563
54013
51927
49849
52217
49914
52014
53339
53439
50695
51179
50874
52799
51744
52195
53215
51116
50397
52496
52470
54234
53094
52809
52488
53010
52888
51266
51383
49492
53333
51204
51836
52913
52556
49617
53313
51666
52347
53212
51987
52202
52221
50578
51927
50665
50391
50785
52720
53967
52377
52673
51533
54007
51506
53095
51445
50425
50489
52194
50490
51387
51744
50781
53750
51207
52964
52135
50905
52376
51351
52619
52826
53876
52313
52697
50123
52819
52555
50608
52581
52330
51054
52815
49495
53749
52764
50429
51205
53093
52642
49170
49496
52467
52886
51505
50303
49675
52370
49734
51054
50450
50389
52164
53366
50082
52434
49729
51652
52129
50574
53788
52195
51353
49206
50899
51426
52345
51139
49555
51175
50393
51352
51295
49404
51508
50187
50670
49286
49850
50128
50467
51713
51775
49825
51082
52099
49943
50874
49344
50156
50426
49193
49705
49250
52976
52859
52983
52764
52134
53068
53294
49907
49847
49538
50964
49340
49668
49639
52094
51866
53319
51969
51762
