Value
8032
8492
8657
8353
8174
8024
7969
8382
7963
8009
8635
8418
8550
8461
8181
8467
7924
8042
7898
8446
8678
8091
8225
7940
8442
8441
8095
8318
8532
8513
8289
8389
8498
8133
8271
8079
8307
8297
8342
8675
8405
8258
8364
8576
8218
8418
8182
8477
8196
8156
8359
8205
8238
8683
8521
8619
8374
8253
8081
8194
8698
8285
8361
8427
8537
8353
8022
8534
8160
7930
8116
8645
8321
8160
8283
8488
8235
8557
8656
8204
8426
8117
8166
8259
7962
8542
8379
8508
8181
8525
8144
8313
8118
8531
8208
8693
8158
8013
7977
8583
8103
8237
8291
8686
8200
8430
7921
7941
8015
8648
8070
8578
8676
8505
7969
8267
8055
8431
8215
8051
