Value
9139
9283
9328
9060
9277
8823
8888
9159
8942
9197
9493
9159
9454
9014
9478
9141
9127
9140
9316
9270
9410
8623
9172
9103
9246
8835
8985
9392
8957
8998
9128
9284
9219
8963
8617
9074
8860
8783
9242
8766
8871
8850
9347
9341
8827
9478
8940
8853
8702
9160
9339
8815
8948
9077
9128
9098
9383
8634
8628
9051
9020
9213
9318
9504
8811
8725
8918
8837
9057
9221
8864
8953
8868
9110
8952
8751
9098
8783
8824
9081
8698
8992
9294
9445
9109
9014
8763
9190
8719
9427
