Value
8972
9326
9312
8932
9281
9271
9152
9219
9457
9372
8988
8965
8809
8921
9070
9161
8988
9264
9615
8842
8803
8759
9032
8951
9614
8923
8818
9245
9190
9344
9155
9466
9111
9034
9545
9152
9171
9452
9437
9391
9398
9149
9073
8963
9060
9157
9526
9472
9184
8986
9205
8987
9551
9464
9168
9282
9262
9506
8785
8980
9213
9074
9540
9629
9340
9404
9180
9185
9288
8774
9449
9065
9081
9628
9102
9002
9486
9368
9179
9517
8907
9128
9487
9445
9185
9105
9281
9409
9396
9446
9139
9004
9606
9086
8806
9213
9295
9214
9143
9492
9135
9485
9303
8983
8930
9049
9402
9585
9479
