Value
9115
9090
9172
9132
8903
8855
9012
8843
9242
8934
9105
9004
8936
8826
9027
9054
9012
8968
9015
9086
9188
8638
8926
8993
9270
9078
8955
9073
8983
8790
8945
8972
9018
9099
8798
8541
8811
9184
8933
8890
8921
8488
8858
8799
9364
8909
8992
8727
8849
8911
8753
8918
8946
9226
8928
8749
8894
8809
8817
8609
8854
8676
9170
8743
8820
8973
8834
8848
8662
8635
8689
9036
8698
9048
8841
8699
9284
9035
9077
8674
8563
9040
9317
8821
