Value
9338
9247
8847
8936
9136
9151
9321
8996
8934
8854
8926
9295
9121
9307
9414
8980
8880
9577
9265
8898
9437
9056
9134
9532
9363
9326
9151
8914
9456
9242
9229
9245
9072
8988
9270
9522
9481
9082
8954
9289
9390
9307
9223
9134
9072
8814
8846
9699
9629
9274
9552
8989
9099
9385
9536
9151
8990
9270
9475
9675
9555
9226
9151
9050
9003
8900
8815
9473
9482
9193
9419
8875
9326
8898
9525
9385
9510
8910
9205
8994
9541
9126
9472
9344
9560
9164
9383
9287
9368
9699
9374
9308
9374
9225
9032
