l1d_pend_miss.pending
1582349
1464608
1568590
1541444
1514914
1477544
1444077
1451898
1443952
1494384
1581213
1532870
1532292
1529461
1476013
1578778
1535205
1503258
1541655
1533709
1502792
1482036
1491375
1479817
1585017
1512605
1467773
1462469
1515295
1589810
1536220
1518940
1538195
1529120
1468569
1546081
1519658
1509731
1449163
1519374
1475872
1463609
1507893
1513520
1505705
1541611
1561822
1548658
1522608
1451220
1481572
1543438
1547835
1565029
1507961
1501208
1573830
1554313
1467322
1465639
1536747
1508808
1535561
1479044
1548490
1534912
1581309
1522237
1545117
1497964
1449492
1510081
1543732
1572021
1582776
1554260
1524902
1572228
1510210
1479556
1512705
1506045
1591312
1516932
1444922
1486829
1493625
1584286
1510650
1529911
1479738
1497590
1568706
1527326
1530309
1535495
1521665
1525413
1485318
1580184
1501478
1558070
1546823
1534706
1482182
1450214
1560688
1540891
1587254
1556811
1545425
1575109
1534699
1566730
1536071
1492309
1589208
1447145
1503118
1563483
1535641
1528110
1550322
1542085
1591396
1559553
1445010
1509030
1485006
1559687
1492764
1491431
1449715
1522788
1505657
1482430
1582049
1484508
1544914
1543218
1473520
1536358
1545620
1469142
1556896
1461344
1463540
1520148
1561405
1561088
1486978
1541080
1588307
1522488
1506809
1469282
1496444
1592207
1556534
1527357
1531786
1511978
1565838
1531516
1502640
1507627
1540817
1490142
1581944
1452950
1474377
1546398
1462619
1508096
1447445
1542588
1494695
1539721
1555462
1557182
1469237
1589791
1510485
1520839
1497911
1546672
1553395
1534638
1561625
1539098
1548531
1502733
1587000
1552551
1544785
1568343
1575524
1564344
1499000
1557621
1527739
1515560
1556191
1536305
1478711
1515499
1518622
1575971
1481240
1561945
1571639
1579409
1535628
1457880
1453798
1582614
1593155
1519967
1564805
1585875
1588816
1479266
1530069
1583756
1488637
1578780
1553502
1446472
1579027
1577414
1534358
1480220
1545773
1447321
1572110
1554337
1577638
1562850
1532515
1502084
1498425
1485210
1527193
1483045
1544034
1576752
1535765
1475366
1523200
1512626
1559603
1557228
1575696
1553124
1550972
1488343
1454810
1527246
1512914
1455716
1558424
1551804
1501843
1523456
1499535
1494991
1529334
1466285
1443064
1489146
1456845
1528490
1577807
1500773
1443521
1563823
1490689
1519045
1516626
1503878
1586477
1530024
1582517
1483471
1550521
1503174
1523917
1555018
1570967
1564529
1485143
1528932
1568524
1498523
1560593
1471745
1550442
1475598
1533071
1542569
1487402
1553413
1507126
1557833
1541569
1499948
1584124
1553781
1530509
1545831
1441544
1586770
1564338
1573847
1584704
1488804
1484706
1566502
1459640
1552454
1515014
1488524
1505771
1452250
1520203
1456683
1497983
1524500
1469515
1530001
1466223
1565952
1516293
1587529
1505640
1522971
1513290
1542050
1480815
1546678
1545682
1492165
1508502
1538271
1567597
1520851
1474520
1504029
1526377
1467419
1516479
1502661
1516432
1567871
1556680
1464448
1499006
1540233
1583442
1532734
1519222
1536943
1545300
1587624
1586865
1544505
1560868
1575866
1553512
1565373
1552510
1545745
1575788
1501837
1519010
1457417
1455411
1501624
1489271
1472101
1522895
1535535
1493270
1565416
1586887
1573863
1472489
1498072
1552642
1559126
1527369
1585260
1522891
1563888
1555562
1455069
1544192
1529811
1474214
1507726
1511911
1549075
1481903
1534862
1493060
1561586
1481851
1530538
1512975
1544038
1458672
1524146
1565606
1535775
1590934
1550612
1530152
1528328
1494711
1451664
1477365
1517631
1583759
1569768
1545422
1579194
1587123
1543319
1458731
1526279
1514593
1466744
1566811
1542445
1509732
1517385
1500729
1481204
1590333
1577981
1568795
1535320
1478944
1584969
1500727
1519150
1524716
1458035
1562573
1495729
1478332
1546507
1545050
1482852
1516739
1528658
1555087
1584995
1505516
1574845
1499827
1553938
1552343
1566220
1499744
1466051
1541547
1574694
1557509
1551648
1518434
1542786
1539427
1566838
1467535
1527883
1542892
1587546
1534578
1479495
1582386
1591660
1591456
1589969
1557977
1579691
1544609
1511993
1504387
1487612
1572411
1552822
1551427
1507081
1484419
1475615
1588863
1571407
1551841
1536398
1451937
1478684
1569464
1542129
1455592
1530910
1508731
1485675
1549738
1564140
1490374
1464240
1487216
1569084
1530782
1532409
1587854
1562391
1525801
1499235
1505526
1523822
1487372
1542416
1546016
1507778
1573600
1556713
1520168
1548019
1539974
1483273
1488719
1542277
1488914
1558086
1527838
1502820
1540693
1501567
1589338
1479475
1470907
1517423
1500890
1546500
1447758
1490871
1532536
1493671
1441673
1557351
1552990
1526549
1585301
1506480
1582335
1520969
1504481
1493558
1480889
1527357
1472045
1446787
1523870
1541312
1499572
1484878
1516345
1539045
1453303
1521000
1523368
1469115
1508117
1494446
1501544
1508577
1519640
1496703
1591964
1542435
1470756
1527201
1548356
1545727
1509130
1508185
1498360
1542502
1502627
1548345
1481831
1486075
1542586
1519746
1516776
1501032
1564460
1549395
1511090
1532853
1498555
1567225
1487616
1470183
1478446
1487936
1500546
1492273
1484742
1547405
1470646
1490498
1567575
1476721
1525120
1588500
1465411
1470352
1525409
1470462
1559306
1484730
1479931
1561352
1533821
1459890
1551720
1517400
1510922
1511297
1591561
1571065
1529402
1496576
1487014
1557633
1503705
1507308
1568929
1453927
1492846
1587475
1483051
1568267
1495387
1535764
1589641
1528428
1452843
1590549
1507920
1513011
1563005
1527415
1578309
1572309
1565238
1516769
1504205
1588515
1529535
1556425
1471278
1514272
1561179
1528338
1495010
1522121
1552017
1472174
1547244
1536141
1543767
1543847
1566390
1587050
1503847
1519253
1525002
1520482
1563032
1554578
1488088
1563360
1549464
1583293
1531754
1573199
1520506
1463529
1525940
1470555
1565983
1527424
1571180
1497193
1581865
1535704
1496027
1528063
1471475
1468445
1548073
1585731
1552360
1514231
1521209
1515494
1475828
1509991
1563485
1518664
1560728
1471084
1582111
1544694
1566448
1541854
1469493
1486830
1515835
1554275
1576389
1523469
1551549
1458273
1584318
1509686
1548016
1483948
1511462
1550888
1486429
1501230
1573239
1558205
1555538
1471559
1489146
1478974
1482735
1514535
1514032
1497776
1551065
1526181
1493136
1587479
1524464
1488496
1518711
1575543
1498409
1485203
1553977
1520783
1592152
1553265
1592081
1572169
1455853
1532957
1480842
1487841
1551618
1494437
1495511
1500475
1551550
1526268
1513425
1530770
1477265
1526719
1570372
1475499
1503243
1589588
1515253
1529804
1486432
1523398
1454860
1521016
1530671
1571365
1483187
1502699
1441903
1467279
1565476
1581874
1505411
1536401
1550966
1578924
1479557
1502388
1488609
1527965
1478219
1520878
1563961
1564249
1571380
1584707
1490449
1575646
1504513
1458070
1527361
1592490
1577659
1464995
1530484
1581379
1576999
1548005
1506544
1499234
1562668
1518865
1538748
1442497
1476888
1524831
1506191
1534705
1504225
1519327
1496096
1512351
1502765
1523703
1565563
1545257
1572209
1563325
1549130
1592464
1524965
1456596
1527844
1534285
1476397
1502042
1545057
1511665
1503835
1537704
1515263
1569945
1517299
1450274
1542623
1578789
1562806
1515875
1590466
1492194
1476800
1581646
1527239
1585525
1486401
1523626
1589168
1530004
1560264
1528014
1484854
1463440
1490744
1514885
1501069
1563216
1516903
1514749
1553997
1456757
1459908
1523775
1477390
1541042
1457509
1495509
1480242
1519013
1590809
1458726
1526790
1552514
1472625
1519322
1525019
1494638
1479681
1478903
1575793
1499270
1483775
1505515
1502696
1455977
1507375
1510168
1483527
1475935
1541794
1550346
1569432
1543645
1527053
1543346
1589043
1504424
1490836
1502144
1584377
1479374
1554566
1497103
1579861
1506224
1535759
1485986
1469530
1495269
1526007
1489688
1544184
1497603
1444777
1542787
1509603
1549390
1494934
1572111
1533384
1468663
1512140
1523625
1531367
1483492
1540330
1542798
1555226
1531889
1480991
1528751
1553656
1507623
1486224
1454801
1512072
1579323
1564373
1516207
1453284
1485402
1519141
1586093
1536631
1454712
1448127
1563669
1580306
1537789
1549432
1549816
1468125
1554370
1472144
1468715
1515684
1526530
1575500
1533673
1529730
1523640
1474691
1496843
1568929
1454384
1443060
1507402
1504536
1466031
1535622
1589077
1592456
1559849
1580659
1520675
1523321
1464476
1567123
1485590
1463844
1524811
1481396
1554939
1580937
1551715
1474146
1570879
1497786
1468041
1501548
1564172
1533268
1544354
1456820
1517019
1547970
1504304
1494945
1559120
1492132
1530930
1525451
1533225
1548505
1552661
1468356
1568270
1511554
1574996
1554663
1499982
1507360
1568858
1496526
1446491
1446740
1443325
1504077
1510325
1523517
1526500
1518952
1589394
1467842
1542872
1522275
1519689
1498585
1514881
1480773
1479664
1516093
1464458
1492851
1469958
1545466
1456400
1467906
1557540
1540683
1497938
1543277
1473647
1507881
1493777
1485648
1474601
1487820
1475199
1466960
1584335
1527412
1514544
1512213
1560563
1515128
1533048
1448836
1514977
1540980
1493539
1511854
1479629
1498118
1514628
1507177
1506544
1508181
1499452
1575665
1515817
1476673
1546939
1532007
1534493
1507370
1500842
1570257
1441738
1565647
1557660
1476220
1499329
1593137
1515409
1536401
1490574
1526783
1539738
1510337
1448203
1588895
1545170
1537767
1511539
1498723
1566562
1461842
1481020
1590370
1545384
1467997
1577756
1493121
1591031
1517937
1536339
1553208
1517129
1503878
1543178
1442613
1488975
1577380
1530234
1526893
1546730
1476925
1507291
1480297
1471616
1572228
1485687
1567879
1506058
1531666
1485541
1466604
1458104
1521863
1577771
1568301
1525143
1581688
1580374
1584124
1464105
1567104
1545772
1585456
1502192
1503730
1544741
1493749
1544854
1567835
1533040
1576970
1472953
1511286
1536531
1585397
1498030
1496416
1468140
1479434
1560219
1508841
1527015
1540375
1459661
1585777
1494820
1547713
1467425
1551265
1550835
1533703
1479702
1482317
1520342
1480224
1477550
1507131
1472526
1507533
1462271
1465549
1470863
1458862
1449267
1586831
1579922
1482013
1514601
1487890
1475220
1562819
1538677
1528551
1472909
1493904
1569714
1520271
1539461
1457429
1488796
1534005
1550080
1541120
1555841
1541831
1534868
1561856
1549274
1449947
1584669
1580090
1467277
1522604
1522906
1584653
1572179
1587807
1500462
1576821
1533418
1562529
1537443
1453251
1515212
1490513
1521140
1524391
1473865
1451623
1533187
1526496
1557536
1523101
1494692
1467032
1577224
1489836
1490032
1459492
1470983
1571725
1489409
1542337
1455717
1547370
1520267
1538356
1511890
1569704
1501749
1553172
1496454
1483214
1583161
1498125
1550768
1548925
1518279
1496864
1474917
1532424
1499463
1456340
1527723
1515897
1531375
1573926
1498620
1545780
1498242
1508748
1533037
1560033
1559465
1586161
1587848
1591658
1566501
1532436
1470024
1568765
1488400
1533338
1467295
1565199
1554185
1518895
1533571
1467883
1515749
1471332
