mem_load_retired.l1_miss
10134
10820
10628
10725
10363
10939
10768
10889
9955
10496
9970
9963
10083
10331
10406
10451
10489
10241
9978
10864
10519
10714
10383
10877
10173
10023
9924
10556
10165
10501
10473
10691
10308
10811
10293
10345
10179
10556
10653
10848
10270
10390
10316
10856
10789
9940
10113
10143
10676
10263
10151
10345
10158
10819
10667
10347
10413
10684
10653
10165
10180
10060
10228
10721
10143
10143
10383
10834
10218
10676
10594
10661
10706
10515
10941
10211
9973
10346
10501
10143
10045
10030
10113
10113
10233
10706
10173
10113
10061
10225
10203
10796
10715
10090
10463
10623
10901
10819
10255
10406
10818
10473
10015
10488
10256
10413
10817
9948
10083
10811
10098
10616
10488
10188
10586
10398
10420
9985
10134
10173
10863
10653
10406
10450
10300
10383
9933
10158
10293
10703
10680
10949
10496
10608
10406
10894
9955
10724
10278
10932
10826
10713
10436
10684
10436
10646
10833
10879
9978
10233
10406
10158
10128
10543
9962
10556
9932
9970
9955
10259
9970
10668
10614
10177
10271
10278
10134
10330
10818
10739
10451
10681
10454
10748
10636
10874
10427
10246
10593
10210
10328
10860
10949
10030
10961
10796
10848
10691
10083
10045
10624
10924
10955
10248
10811
10286
10323
10442
10535
10563
10368
10744
10698
10271
10601
10436
10225
10707
10961
10466
9992
10698
10631
10503
10443
10901
10421
10338
9940
10075
10563
10488
10037
10361
10721
10068
10181
10683
10518
10449
10571
10158
10383
10653
10053
10841
10781
10203
10646
10811
10218
10841
10896
10631
10563
10532
10781
10000
10781
10059
10661
10879
9948
10682
10811
10909
9938
10361
10120
10503
10751
10328
10324
10879
9925
10623
10255
10931
10399
10811
10255
10661
10166
10345
10000
10353
10691
10165
10601
10503
10602
10909
10330
9948
10023
10069
10609
10661
10608
10901
10789
10481
10758
10647
10038
10391
10661
10053
10737
10668
10383
10045
10242
10729
10143
10406
10361
10023
10038
10524
10576
10538
10271
10572
10539
10285
10263
10181
10233
10706
10691
10195
10578
10623
10593
9970
10165
10922
10443
10070
10027
10261
10334
10308
10023
10748
10308
10777
10926
10308
10494
10345
10710
10234
10151
10278
10413
10030
9955
10533
10202
10323
9948
10406
10422
10233
10045
10203
10023
10428
10863
10255
10391
9977
9927
9963
9925
9940
10849
10257
10511
10481
10240
9970
10410
10376
10648
10878
10316
10125
10639
10535
10466
10511
10312
10654
10721
10646
10960
10323
10758
10516
10939
10841
10668
10518
10143
10293
10135
10421
10105
10643
10263
9925
10368
10315
9992
9948
10263
10218
10296
10473
10810
10834
10646
10535
10008
10150
10894
10053
9932
10413
10451
10428
10330
10429
10856
10579
10143
10623
10353
10180
10255
10594
10113
10090
10541
10586
9970
10165
10338
10308
10510
10623
10474
10405
10691
10316
10323
10524
10789
10345
10135
10563
10720
10788
10211
10015
10931
10665
10691
9940
10098
10466
10841
10466
10443
10488
10826
10360
10686
10015
10308
10204
10503
10160
10361
10240
10759
10638
10233
10045
10833
10481
10451
10436
10375
10639
10030
10729
10180
10631
10173
10496
10526
10248
10669
10078
10361
10248
10337
10308
10090
10451
9925
10046
10135
10383
10961
10143
10090
10915
10150
9933
10060
10120
10301
10023
10564
10180
10631
10120
9925
9925
10571
10138
10211
10708
10810
10428
10826
10624
10451
10909
10473
10683
10841
10150
10593
10105
10458
10406
10578
10272
10383
9978
10503
10270
10218
10338
10683
10744
10946
10458
10886
10473
10026
9970
10173
9955
10761
10345
10466
10623
10398
10571
10781
10588
10203
10473
10451
10773
10333
10563
10818
10480
10428
10188
10699
10226
9978
10150
10225
10898
10368
10924
10796
10120
10759
10845
10729
10519
10909
10075
10473
9963
10636
10218
10331
10530
10323
10720
10750
10285
10113
10225
10511
10098
9956
10023
10083
10105
10338
9968
10526
10439
10492
10293
10293
10413
10841
10638
10353
10315
10578
10391
10210
10938
10511
10195
10233
10330
10789
10165
10143
10256
10496
10023
10135
10315
10548
10038
10449
10863
10451
10278
10721
10699
10751
10608
10428
10886
10573
10495
10128
10481
10661
10713
10683
10257
10571
10413
10015
10180
10008
10143
10894
9940
10924
10256
10420
10038
10736
10856
10916
10563
10740
10098
10158
10376
10428
10826
10691
9955
10871
10436
10713
10361
10218
10672
10345
10593
10480
10090
10563
10293
10158
10621
10007
10375
10383
10068
10045
9992
9933
10473
10894
10533
9970
10608
10436
10203
10593
10228
10015
10143
10315
10496
10008
10316
10759
10473
10180
10518
10105
10655
10556
10158
10098
10616
10534
10323
10135
9940
10270
10759
10473
10075
10368
9933
10556
10233
9925
10909
10678
10023
10653
10743
10631
10175
10143
10593
10901
10893
10098
10462
10300
10676
10766
10259
10691
10698
10458
10368
10413
10818
9997
10503
10562
10443
10578
10717
10593
10346
10234
10541
10931
10601
10503
10953
10939
10631
10632
10346
10105
10376
10271
10488
10890
10045
10098
10690
10893
10826
10436
10391
10030
10916
10398
10346
10450
10710
10495
10807
10829
10599
10910
10621
10740
10897
10651
10696
10562
10845
10554
10778
10725
10676
10135
10135
10593
10090
10766
10105
10315
10383
9964
10322
9925
10038
10308
10068
10068
10331
10090
10886
9925
10083
10512
10571
10428
10008
10083
10764
10398
9970
10256
10400
10188
10525
10368
10120
10237
10646
10381
10916
10045
10653
10225
10937
10300
10330
10691
10381
10263
10721
10562
10578
10786
10556
10766
10766
10451
10473
10015
10203
10473
10721
10676
10428
10811
10548
10616
10428
10578
10721
10000
10293
9955
10316
9948
10593
10195
10473
10758
10300
10270
10601
10293
10736
10263
10226
10323
10061
10638
10931
10534
10480
10068
10375
10766
10856
10541
10481
10833
9963
9940
10113
10736
10398
10946
10414
10932
10023
10609
10802
10336
10443
10721
10736
10616
10346
10841
10544
10203
10947
10113
10195
9938
10233
10796
10203
10278
10851
10577
10405
10714
10165
10233
10359
10226
10346
10548
10563
10239
10599
10729
10420
10713
9993
10220
10959
10914
10225
10293
10190
10571
9925
10878
10173
10008
9942
10368
10090
10624
10015
10039
10789
10053
10623
10158
10578
10526
10128
10045
10675
10293
10053
10383
10631
10526
10223
10281
10339
10574
10949
10353
10008
10391
10751
9955
10954
10488
10563
10821
10503
10331
10278
10386
10488
10233
9985
10766
10225
10533
9940
10188
10271
10668
9963
9933
10218
10714
10437
10173
9925
10212
10075
10263
10451
10443
9993
10685
10616
10151
10428
10608
10188
9921
10429
10924
10830
10052
10098
10443
10871
10030
10635
10173
10601
10571
10631
10691
10526
10403
9963
10414
10593
10232
10473
10255
9959
10279
10405
10248
10308
10415
10315
10331
10428
10953
10068
10383
10383
10165
10338
10120
10383
10406
10068
10071
10178
10233
10286
10060
9955
10346
10443
10526
10488
10616
10772
10113
10421
10916
10954
10002
10890
10897
10770
10584
10458
10030
10149
10436
10323
9978
10646
10015
10151
9970
10879
10413
10683
10548
10737
10924
10308
10128
10856
10740
10598
10937
10128
10653
10028
10165
10684
10391
10331
9933
10345
10697
10541
10864
10428
10368
10631
10837
10668
10600
10286
10646
10218
10428
10815
10076
10503
10068
10301
10501
10924
10631
10449
10166
9955
10751
10518
10526
10143
10811
10766
10533
10516
10601
10320
10458
10076
10541
10744
10421
10893
10300
10045
10292
10391
10098
10502
10323
10924
10646
10346
10676
10608
10863
10436
10880
10503
10278
10691
10751
10443
10128
10135
10391
10631
10856
10345
10219
10781
10916
9933
10616
10830
10939
10681
10673
10941
10822
10867
10132
10044
10000
10158
10631
10427
10802
10376
10106
10045
10233
9942
9940
10376
10038
10706
10771
10548
9924
9963
10233
10076
10351
9947
9948
10548
10241
10143
10736
10751
10208
10458
10885
10803
10676
10879
10541
10308
9992
10481
10743
10728
10788
10600
10376
10556
9948
10015
10173
10113
10211
10368
10361
10714
10353
10601
10248
10556
10428
10443
10571
10114
10645
10668
10879
10368
10790
10405
10203
10481
10579
10758
10788
10226
10029
10139
10548
10038
10580
10435
10488
10139
10488
10135
10225
10901
10060
10098
10135
10263
10458
10300
10173
10203
9925
10181
10586
10248
10128
9956
10285
10861
10196
10135
10886
10451
10773
10574
10484
10758
10105
10631
10690
10098
10135
10939
10725
9932
10749
10458
10383
10638
10045
10038
10225
10241
10003
10045
10060
10316
10725
10859
10180
9970
10556
10128
10263
10555
10045
10158
10293
10421
10675
10171
10826
10631
10188
10849
10398
10122
10503
10413
9985
10765
10045
10320
10248
10729
9955
10781
10705
10165
10128
10271
10090
10481
10631
10421
10098
10060
10692
10075
10209
10240
10586
10489
9944
10301
10195
10623
9984
10155
10526
10098
9970
10105
10277
10090
9921
9962
10158
10606
10173
10834
10188
10376
10293
10048
10270
10317
10622
10831
10443
9970
10608
10075
10495
10195
9985
10404
10180
10856
10564
10153
10488
10924
9963
10398
10586
10218
9925
10338
10413
10195
10240
9962
9955
10215
10398
10563
10389
10102
10218
10869
10855
10946
10403
10483
10741
10785
10068
10645
10926
10838
10759
10429
10528
10071
10294
10446
10688
9976
10016
10488
10392
10477
10417
10328
9992
10225
9970
10270
10571
10960
10173
10796
10038
10240
9940
10698
10165
10090
10676
10578
10331
10151
10886
10466
10323
10691
10053
10023
10953
10210
10933
10849
10541
10236
10128
10068
10796
9977
10056
10383
10353
10556
10653
10631
10426
10008
10668
10548
10338
10353
10011
10038
10330
9993
10879
10083
10125
10308
10075
10323
10803
10714
10586
10811
10235
9985
10631
10383
10894
10841
10038
10496
10120
10098
9934
10195
10203
10270
10270
10341
10630
10255
10263
10230
10231
10593
10789
10226
10264
10345
10159
10405
10904
10703
10599
10852
10606
10196
10159
10097
10330
10593
10353
9970
10661
10210
9985
10383
10780
10273
10338
10901
10849
10300
10255
10773
10256
