memory_activity.stalls_l2_miss
637113
636800
656143
699661
672317
680757
660801
688004
664989
672918
699475
653191
683632
694657
691720
689035
634608
686732
682861
670797
638155
697646
695010
650615
639876
671827
673013
693545
664701
682614
664981
665827
679561
657287
677372
649273
684991
673941
651100
670035
687166
697276
651615
700412
649268
658441
670009
686645
661102
643934
645268
655473
697064
700176
694639
684026
691778
656583
692186
647953
645413
696892
699880
657159
692551
659926
650118
664533
691155
679830
698888
700234
679704
655286
656900
684087
680452
653644
691748
685775
651857
657942
654664
670466
698138
658378
678434
697811
683594
636078
698396
673589
666517
668376
651038
636724
671760
650677
698389
694508
690342
697022
680922
648215
700497
660366
648049
671928
699358
665879
641048
683864
657942
700444
636599
681152
636926
685684
677890
698394
688477
684069
651482
687248
665375
656818
636309
673041
681554
692144
695419
684719
671378
676476
699859
673651
684376
672390
663617
680674
690302
634191
653207
648992
682062
665384
653644
674099
668175
674927
697793
653155
679875
669194
688931
641776
664767
685293
656567
678346
661610
700515
668588
673489
652323
681105
663253
669684
661451
698842
644620
693125
669843
675794
659696
675578
687505
636177
676851
667839
688150
648625
689816
660763
690824
658723
634810
692832
648496
674650
658741
653693
670416
681068
652894
657965
678122
668877
661792
679906
690938
665441
690864
692366
697870
660087
673251
670160
673657
686528
644958
694655
681191
676164
681995
667957
651991
696798
663549
671323
689823
681034
672659
694681
678533
648505
666709
667240
695857
700464
699625
692878
668935
685243
691880
653128
654574
692401
663276
640507
697730
668944
698619
664439
687016
647101
693366
667748
671101
686238
657715
648616
662654
666244
700088
677112
694797
677084
664175
662206
675684
698701
697153
698077
650579
699157
677672
692607
677205
686863
637891
696860
684830
679977
685804
669453
672590
689684
696968
657164
657559
653468
672139
685952
642210
697919
699985
681671
681770
673182
666833
662936
665844
655825
654098
700031
646215
679800
645594
677127
696465
651862
698421
643575
683670
676334
677881
682576
669497
688375
673534
634111
683067
636320
679796
680747
643785
685610
700424
652233
676258
697271
657980
669555
699356
695273
670560
673224
676684
671452
634108
669205
698543
661952
651434
673854
675441
649975
664872
664755
685370
672321
686311
688522
685272
667866
683938
692223
692281
665444
692266
682192
687171
637577
648835
660762
670231
683296
647236
634810
686227
671144
689880
674397
657261
698041
681401
692604
635706
684820
636287
664529
694863
648677
644413
688722
640993
695645
681910
691118
687560
686234
678786
661804
673764
700154
648691
689730
648575
643562
679825
688734
679718
691523
688881
699219
693113
674230
697030
663760
671993
670823
680874
663312
698554
665411
688706
698635
663997
645125
680630
691607
695972
689654
665969
686523
673605
666799
676099
668816
688360
698411
665436
660260
677118
682226
665316
670571
672506
697288
667298
691461
668305
699868
677512
683384
675403
649862
641933
676633
671651
659608
678934
692222
682172
682740
644375
671620
658964
687523
678417
694953
682223
663934
679151
676239
676858
685827
681044
696341
691742
653700
695909
698892
663190
677556
657484
683594
670243
668077
641033
692602
646934
695839
698263
646738
638447
688088
656783
668956
688300
676950
640309
681351
655179
661451
680333
683116
647823
673674
680997
666866
681211
665497
656968
655459
662805
660573
696339
685495
656657
700202
657570
650466
699253
694271
682956
662835
668380
640012
667195
670525
652346
667790
684274
664696
645590
668422
697293
660865
680421
671235
655482
682694
636793
656114
646763
649072
656984
682530
699652
657523
673958
653093
646314
642935
651623
637184
646552
693731
642087
653812
646343
659578
687852
673517
659584
661398
644809
643718
692629
679548
654039
659123
666637
668951
665981
697682
682199
647245
689453
666729
670974
656572
644479
688822
664844
642708
648670
644686
644149
652808
654306
645895
657249
644407
670146
675985
665352
655199
644449
655756
676590
637247
654903
680748
650347
637551
641531
687254
641304
635820
638629
695336
650541
635490
668058
637823
658343
674188
682040
687245
681422
659958
648825
649143
667403
644386
635333
640751
696729
666409
669839
652817
652173
660846
663241
661969
658214
640491
694096
645233
659917
680517
676808
681547
687327
674313
666810
661346
664526
643199
654072
638261
682159
653394
649204
662464
648639
687814
680127
640606
651254
665388
662568
669553
684169
666215
669416
643345
642358
653085
634981
654959
696634
635991
671508
634997
658115
646335
651183
649222
695997
674293
664927
693239
637828
649969
636474
685917
655052
644427
643151
639713
662932
644693
682279
660021
678964
639265
637904
665265
649799
646207
638028
651893
644040
648789
641235
700208
664395
649413
647509
654283
652251
645065
647238
653379
669216
635436
663294
658852
664055
640073
655959
651358
651878
671179
635721
642432
677107
682028
656633
673957
649202
671213
661567
637692
660567
690159
646513
672390
669312
634844
676726
697115
639105
641009
670296
675660
634031
635372
652516
662311
647509
643778
665372
699068
671224
635669
656951
688285
646527
646172
662876
644855
633951
655177
691803
663697
636092
688076
648440
692257
653051
639976
667353
688498
652749
665392
673915
674033
644073
677808
685353
663266
660098
664891
687846
643891
634153
649605
679993
670914
654862
667542
666319
674719
637977
672999
699793
683025
661677
675114
649799
648073
668588
675242
687495
690226
657403
636228
665736
673405
645780
638134
695229
668362
671061
686196
676944
683834
675339
684150
669476
673799
679822
640087
689444
651064
683638
694790
692906
666542
645136
690383
636520
686979
690550
654428
668580
693023
641962
659846
675549
683269
698249
681498
684836
687971
654189
681082
664969
661469
666505
667260
667474
641941
637280
664447
684957
689574
656900
665423
691403
641146
653276
686594
648912
698002
688029
689378
694859
692453
683905
684198
687804
693664
645079
670029
679946
694615
675152
680611
655427
699146
665468
684716
655258
666753
663884
663212
660127
671112
680805
656755
660402
662385
694089
671829
665098
683967
670023
646551
699381
664318
695766
644904
691262
690748
661266
687145
700251
681245
696171
675892
648939
692030
691514
688951
646533
687364
634002
659817
681383
660376
695497
667194
680350
674696
650861
699851
694214
690910
665942
638247
634002
