idq_uops_not_delivered.cycles_fe_was_ok
396363
384531
395034
397519
375740
379119
370312
401395
402439
398867
404404
398857
393943
404878
376567
391427
375907
388611
398541
397540
389034
395296
371442
383485
406470
370727
371778
376496
401174
385474
400629
374920
375613
386563
376288
387440
399385
370627
373239
385245
385025
370771
388873
381397
387063
376902
380267
370758
371723
371128
390773
406623
393374
379116
392616
375363
373128
378276
401068
380929
382811
381135
390837
378399
373159
404112
381226
374292
376481
391829
383123
395338
371439
382267
406412
394317
370423
382111
377648
397968
374774
378804
388219
374786
407490
377076
379215
377455
372555
399165
373439
393211
398290
398070
380808
386829
393570
383396
390007
401535
377047
392930
400239
408860
388507
391523
396888
397045
372431
378345
399065
380493
385228
373736
386713
401204
375484
396577
373379
403528
396099
386573
386572
379072
405086
380659
385798
390745
387296
386414
382356
373638
395200
386184
374677
375879
383107
408569
379200
408441
407704
377904
395325
374391
377917
407663
371138
374259
382028
387077
390704
378518
386841
383009
380771
375008
401366
406485
391401
383661
400436
407596
377522
398732
388788
382754
395642
406482
376587
377919
398253
402218
383570
402664
406232
376846
405008
382653
387415
382861
389721
386670
396403
375437
377033
375087
373779
395134
394996
376232
387374
398552
403515
385312
384032
395044
387379
371780
390315
387328
406912
397878
387675
373468
385383
377456
372976
407481
377071
383204
405364
390390
392200
407823
383776
386797
385296
382019
387634
380730
400718
394142
381020
370302
382593
402694
386081
408006
390322
380626
377288
370808
394126
372118
393439
377012
396310
407295
388793
402503
395873
376728
385054
394441
401015
381231
394130
391877
399236
386938
389193
391250
380977
378627
374934
373397
382799
385001
380499
395319
391323
389742
390021
376907
379819
374092
378580
404363
403799
392311
381595
398666
389356
385261
379668
389224
379780
389575
371137
392328
387802
377752
393694
376909
397134
405587
389609
386348
372957
393588
386688
388702
407264
373119
405708
377272
377851
378254
379136
382284
386718
402123
378723
386660
391758
387071
385404
396324
379808
407991
385768
402554
376073
376308
405821
381646
407215
397723
387493
379568
404715
375607
392420
385038
386430
381570
384108
372841
403065
384776
403352
384370
390922
380434
387123
378501
383042
402587
394176
379178
392831
385266
383533
373723
403941
375365
398360
398730
396171
381339
392555
384323
395683
403549
401290
391530
385723
389666
375212
372602
376383
390105
382546
388806
382093
392864
371740
380113
377553
385598
388563
393492
383208
395952
390062
379901
383230
381499
374584
388150
372203
372079
407728
378930
384347
370616
392421
385128
407509
389484
394892
378349
382473
386948
399787
371286
407570
387763
373137
402327
390111
375480
403615
374170
394167
386357
372828
407505
402905
377983
397694
397389
372451
390632
396075
390464
399291
393955
391384
399196
393439
392361
398693
384691
403202
400491
372099
371028
379789
381496
399409
391031
408914
374911
383248
372890
407880
388681
404815
383811
400059
390381
391087
379894
391401
386785
398810
393872
381672
390996
381049
394553
386716
391145
397975
372292
384743
385099
375915
392261
389602
407423
392759
377772
378342
400839
380502
377831
402071
401765
383079
377606
383457
402136
398523
378652
381075
402630
377638
379965
393065
391132
395843
406680
391411
381166
390303
370314
392262
370356
394683
379089
401710
376507
382464
404013
375512
402377
383377
391970
388615
377675
392833
399729
383496
395626
399023
407422
391585
408036
372783
397516
398491
384988
391168
390229
390267
378086
393583
380038
404865
391217
406968
374508
371251
396858
388397
382934
389226
379393
374129
394322
388998
392560
387141
385465
403439
395683
404357
388049
380100
396785
408533
372102
387151
406437
379840
395716
383032
379248
374971
394081
399071
401755
385577
395645
387866
394480
382110
371562
387032
401047
381798
