idq_uops_not_delivered.cycles_0_uops_deliv.core
1397983
1442870
1381194
1388488
1433054
1381517
1370773
1400464
1388335
1320478
1397159
1447762
1326028
1390460
1321235
1369274
1343524
1319762
1324212
1366088
1330250
1431629
1413013
1374737
1320377
1419801
1420156
1437408
1403146
1347668
1329916
1353773
1425040
1332806
1323911
1345708
1362404
1321060
1389522
1421903
1334313
1366838
1349844
1425318
1350731
1433986
1379745
1336997
1338270
1349607
1411567
1386359
1402469
1372710
1438039
1330864
1426411
1387221
1325632
1376590
1349546
1322769
1361609
1360958
1390141
1399434
1336706
1408672
1322215
1322809
1419237
1396063
1342403
1338300
1356579
1390254
1411304
1410408
1400600
1317226
1423174
1361461
1427747
1385131
1394887
1317276
1342488
1419138
1424067
1337883
1445688
1341929
1439193
1350388
1385826
1419557
1408115
1415727
1347865
1325116
1369159
1377187
1343445
1397442
1397976
1324377
1345911
1368433
1372367
1315357
1376095
1339749
1324727
1419239
1409013
1338144
1396851
1388313
1345115
1344794
1367854
1318088
1367364
1386105
1335064
1365567
1397616
1449615
1354332
1416082
1339643
1327368
1359261
1341313
1387767
1352760
1316460
1353952
1442115
1410337
1372467
1370772
1321553
1373323
1342311
1445740
1437770
1349619
1361669
1346387
1361156
1350280
1321141
1444530
1389325
1373474
1326044
1331301
1419258
1330716
1397361
1411999
1347057
1373240
1346828
1357867
1444992
1343711
1352228
1373968
1319935
1386526
1381383
1322071
1431264
1432890
1325367
1448332
1406115
1318269
1367366
1334374
1381981
1347661
1317371
1451499
1400042
1384397
1334582
1324905
1382958
1336894
1379797
1388365
1321457
1315648
1347145
1357481
1341250
1412184
1390796
1348857
1326538
1432139
1349035
1325297
1327817
1330592
1341503
1329224
1315633
1363437
1445755
1320204
1385058
1327190
1362429
1371635
1379095
1357208
1450218
1351306
1333097
1328310
1339876
1433855
1421573
1336665
1368342
1356274
1429094
1318668
1352365
1321238
1319559
1452966
1361822
1325924
1364020
1331126
1338813
1326196
1362179
1393276
1373754
1331926
1384871
1327922
1397771
1316422
1409807
1450565
1321987
1377323
1330039
1354562
1453143
1343003
1437443
1431927
1328101
1354575
1426235
1348856
1359017
1326838
1339002
1446323
1361088
1329972
1336738
1413425
1380112
1388239
1329242
1377598
1373337
1395942
1359547
1389521
1366852
1375810
1370538
1326407
1329466
1357097
1358826
1354831
1401106
1343710
1399829
1425469
1412211
1444096
1375990
1342710
1320140
1336435
1444367
1322613
1343912
1353039
1434858
1367067
1331481
1375724
1394039
1358718
1378670
1384015
1332159
1415964
1342099
1331906
1377622
1346358
1368263
1334218
1403313
1395100
1361092
1431507
1331804
1339219
1339941
1343772
1359913
1414584
1421730
1339035
1370652
1376576
1354042
1342562
1420425
1365028
1326475
1340733
1375502
1363932
1317626
1375024
1421922
1403046
1395049
1343396
1415488
1342307
1322254
1385358
1326070
1425269
1425379
1326906
1326761
1325215
1373443
1398819
1425129
1362979
1435635
1366896
1408656
1440087
1385339
1361797
1327962
1316234
1352144
1428557
1415621
1347356
1347724
1356035
1441917
1344515
1422024
1349528
1334888
1358947
1342591
1319318
1395875
1365736
1375778
1391264
1370153
1330997
1353673
1365679
1353801
1344334
1348950
1420581
1343729
1380567
1421632
1368686
1390107
1346829
1333535
1404133
1324079
1414278
1337745
1384333
1397788
1397183
1350639
1447272
1350484
1373995
1381042
1379352
1393275
1329719
1375214
1424975
1431872
1317465
1320759
1347055
1371080
1327997
1332897
1408312
1328052
1320537
1323074
1324614
1326309
1320524
1372953
1416518
1436079
1398654
1317485
1319284
1333532
1341028
1333445
1404723
1450318
1361337
1325221
1389667
1373658
1353609
1324723
1315572
1432084
1323538
1424914
1353846
1450452
1414368
1326782
1394682
1331901
1431697
1412000
1403272
1431936
1362530
1383508
1387303
1444271
1417222
1400565
1400078
1315770
1397359
1383681
1336396
1403580
1400040
1390419
1331466
1357857
1369648
1394079
1329114
1339364
1354188
1332808
1343811
1323014
1356896
1364752
1336725
1432303
1315397
1325553
1325087
1408670
1398371
1360080
1362203
1366225
1333138
1349031
1329428
1322556
1356311
1345424
1368001
1394669
1404496
1332708
1359627
1381233
1405118
1383856
1402279
1405916
1337284
1373457
1348369
1397883
1432143
1364927
1323522
1343832
1339535
1452146
1353835
1426388
1321905
1442516
1411654
1379135
1330564
1405234
1380704
1339247
1382767
1318702
1379444
1418794
1386183
1433801
1451308
1320466
1415219
1393976
1357547
1348478
1368644
1399410
1349096
1343818
1345178
1351181
1358205
1372800
1397554
1339043
1353918
1390633
1358375
1368760
1338970
1435314
1338366
1410969
1320316
1356020
1406930
1327066
1317632
1319641
1369791
1321835
1356956
1380919
1381286
1363839
1364402
1424095
1371981
1329271
1345195
1401686
1347456
1431266
1388092
1355788
1450110
1448416
1392220
1365367
1403195
1446061
1336048
1377350
1336040
1430328
1335342
1323804
1344883
1404864
1444654
1349298
1321191
1338648
1326615
1426384
1389857
1358725
1422205
1359825
1371407
1329702
1335148
1432952
1420923
1353015
1430804
1325626
1383413
