icache_tag.stalls
198597
189355
184599
187013
197203
197553
202547
194508
187262
193701
187096
190266
193955
183944
189228
185244
195200
194335
189731
192294
194050
196734
194278
185987
202391
202656
187233
190147
188881
200142
201564
186946
185976
191951
197181
201484
191160
187738
198380
187824
200607
193284
186043
186619
184258
185997
188685
188613
191679
188968
200856
190961
199853
185388
185751
186358
197045
193600
186716
188495
194608
193182
184922
187666
198198
189056
195959
197957
201364
199321
189920
196190
195011
195842
185528
188010
187772
201219
187047
191597
196260
193132
194942
201744
185699
201938
192752
188747
197207
190167
188645
199645
188750
186556
198458
186065
191271
192731
196677
192504
194594
187439
195120
183646
190965
195750
184099
191990
192124
199649
184786
198877
189199
195727
188708
187109
197369
192558
191058
188893
187382
188549
190301
201661
200284
197806
192081
194885
198547
193073
192056
188326
184374
190383
197327
191034
200946
187597
201738
192261
198851
187599
190044
194554
185027
202161
184938
189845
195920
188724
193094
184964
200925
189220
200039
185176
185932
190049
192293
200110
185347
187667
193020
198866
187229
187413
202114
194020
191933
193746
197170
190463
191574
189731
189786
198706
191215
194618
186135
186311
186394
193992
185816
183758
200673
189877
196008
194531
183764
201277
197216
192912
187454
190359
192950
186398
186926
191456
186396
193842
187249
184971
188425
193855
188713
202149
193224
195735
191596
187434
193432
191944
194590
196845
198426
199313
190177
195639
183621
187607
193580
186279
193033
194058
197721
202235
197450
201413
184132
197690
192480
191772
197058
196120
202045
193602
183599
196989
194457
190615
191136
187176
201968
191065
187587
200661
201946
189339
197620
184998
195198
189439
184125
189142
185763
201981
189877
186230
197445
186181
193108
183989
201870
184563
196506
202516
195093
186704
192778
190887
191488
192323
190426
191052
188905
187339
191231
190807
195116
200073
193604
185006
200709
193790
191261
193038
194990
184790
190045
187703
202859
187386
201013
198574
194463
197687
199993
187061
188691
200348
186877
184890
186262
186044
200922
191283
196397
197890
191950
195793
199068
196761
200674
186238
197504
189518
185578
184210
188377
193812
192270
190054
201865
193910
201068
199373
185031
192197
186701
189022
194191
196837
191439
192460
198261
183955
196954
196642
185869
195883
200678
189636
193053
188571
197354
188952
189832
193155
197383
189329
190481
199161
191509
192540
201309
196381
201098
186104
193622
196384
186870
187942
184274
196689
188088
200016
189460
199110
192293
196755
190367
195339
198320
188022
184117
197608
191908
201167
201795
187136
197968
184167
185053
198929
186362
183740
202200
186541
185392
191359
197356
192107
192806
194657
200897
192749
199372
191263
186699
196022
202772
189377
199839
189744
193763
188825
189805
194913
189914
199544
183666
197248
185015
200188
186623
194912
195848
199841
185136
191288
186748
186765
188356
190506
200457
195901
190781
197862
190361
192127
185306
195296
194156
193986
188562
187645
200633
190608
186517
189736
185082
190343
184121
196606
202241
191334
187971
198800
186291
200793
185254
186371
195701
202230
198336
192718
193952
199223
187983
188372
195522
188860
197830
200886
185314
199145
184567
194587
199667
193382
194944
184233
195300
202478
183882
183714
187564
191567
189669
190232
198918
196673
199574
198820
195487
195427
201620
194587
190034
193306
196522
188454
194745
194258
189265
184405
199322
184085
188792
187072
197703
195357
191964
183788
186273
191430
192496
195005
187254
189622
189420
197764
186084
196259
186453
190603
188528
185405
187544
193160
191360
192408
195681
191553
197440
190367
195237
193544
186368
194733
187495
201059
195562
190226
191273
193288
188019
195491
188358
186667
192176
185952
191448
195165
193090
187785
189306
201717
201277
195711
192196
202320
195072
200078
194970
193447
202777
184363
187693
186811
183660
195277
200246
189296
195333
191508
191548
193381
191383
187800
193374
200184
201948
187664
198744
185833
183608
184628
202218
195318
199367
189538
191134
199793
187735
190231
197628
199100
192734
193816
185120
189122
194222
191816
201851
194414
185919
190245
186736
183948
190808
188249
194541
187947
193331
188498
188450
195359
188363
200003
191152
192929
200346
187058
185948
196994
190942
195052
190505
187313
201876
197235
194641
197788
187762
192852
184449
191328
192880
197904
195756
190027
186028
196277
200830
192937
195736
190627
193684
190265
186315
186342
185193
185847
186505
197402
202532
200415
186488
198016
191306
198698
201242
199141
200925
190478
192654
192417
194604
189880
190983
185996
195641
187391
199736
193167
199366
183917
186758
187889
201816
199003
197253
193984
187100
192473
194866
194019
201883
199131
186232
186774
197994
186512
186851
185537
187811
198737
188655
186666
187700
186434
193755
193617
183912
198054
189100
187971
192534
196452
184605
187099
195269
186321
193387
188521
189868
187702
190827
196180
191418
186272
198770
189140
198916
191785
197449
191648
196734
190958
189613
191265
192248
198320
190419
197338
184179
198086
185839
196520
186849
187105
193571
192609
200241
201455
186405
194387
190473
201619
196860
184919
190856
189527
185795
197399
187977
198081
184085
190997
183898
201875
189380
188345
191564
197239
194027
186439
199333
184195
200077
184563
185245
185436
197609
199775
185560
197694
196985
196973
190122
187883
202459
197085
187807
196346
189089
189516
202653
194358
200891
183881
185412
193610
191853
202154
191133
185139
183661
193203
189875
185633
191618
185986
184207
188533
185778
195886
190921
187141
190741
194754
193128
197579
188553
184101
187405
185015
192410
200552
184366
196563
200276
184932
197005
187893
189769
196173
195259
187253
187763
194206
190658
192859
192488
200908
186557
200214
188997
200907
191531
190521
186896
188957
194774
192195
197141
190277
190769
184107
190271
188284
191672
199333
193547
185059
190931
191289
186548
191279
192378
185272
198657
202642
196200
202142
189186
191069
188679
199774
194458
200011
186140
189202
189726
189298
188304
188608
200730
196738
194175
184124
197557
187365
187771
198475
195352
190752
185814
198267
189797
191103
193307
202763
189757
199554
199533
