frontend_retired.dsb_miss
100779
103110
97283
97293
102216
100352
101033
100752
99020
98330
100168
97917
97824
99708
103697
99158
96148
97796
100810
102843
97622
99722
94350
96847
95725
98098
95560
99624
96166
96321
95849
98404
98887
97548
99873
100208
99430
101004
96086
97721
103213
95747
95298
95184
98518
96366
95731
94451
103094
99180
101061
98414
100902
98282
101720
99036
99641
98903
101387
102140
97456
103525
96619
95373
100271
99434
101881
96538
102038
95151
100270
102504
99745
94644
95025
96783
98263
98474
100183
97635
98435
103373
100315
101294
99043
96136
101127
95834
102154
96328
103335
99445
103883
98454
95228
97449
101476
98249
98517
96351
102174
96709
96475
94695
96244
94705
95528
95793
99436
100218
100505
97330
100391
99201
101344
101520
99186
99715
96300
96130
98987
95454
94586
96408
100095
95319
95433
96235
98413
102480
96771
96097
94796
99375
99719
94332
104146
98602
101764
101811
94383
97551
101335
101814
99995
96775
97065
97791
95530
95203
99731
101353
98810
100788
95855
98718
99451
101298
101281
100610
101859
95043
94362
99881
102910
99016
98680
98251
98769
98303
96876
97239
100407
100557
104176
94582
98535
95559
102667
104189
97504
99451
95547
99998
99513
97525
97123
101433
99217
98694
98554
101842
95411
102435
100263
94939
95430
94631
98647
95428
100500
99089
99560
97543
103933
97468
99971
100758
97365
98496
96805
100592
97347
102153
100776
99563
97144
99981
100025
104177
99736
98381
99671
97705
96388
96453
96731
103697
98901
94349
99256
102271
101661
98521
97567
98556
102075
97182
100547
103454
100928
95093
95794
94809
96466
97658
99244
96686
98282
104173
97440
100204
96885
98313
101353
95308
99933
95934
97976
96273
94962
96674
95884
95162
100230
99226
95819
97003
100522
99744
100023
99879
96880
96029
101924
104095
95298
100328
99550
98308
97663
103831
96627
99092
101674
95117
98558
95472
95535
101411
98807
99479
95927
99779
95134
96802
97131
99077
102328
101890
100657
94659
94518
103168
101585
95714
99655
103035
99945
97373
95887
103003
95744
95034
94338
95067
103919
100172
98796
101060
100933
101994
98627
98522
99049
100958
98516
101289
99402
101854
97891
101746
96349
101178
101270
97747
100224
97349
98242
94544
101272
97356
98452
103690
102227
99616
96285
94386
95365
97008
103060
95909
94845
98318
101145
95252
96299
102109
98559
97409
98513
95637
100717
96857
98502
100860
100600
102050
96499
94675
98769
97889
99097
95400
95355
98723
102229
98346
95578
97830
98546
103470
97293
97014
95142
101074
97718
101381
97912
95049
98820
96975
99257
95851
100156
95205
98411
103799
101782
97611
99884
99687
94382
94727
95879
94795
101217
99527
102818
99933
103580
95216
95411
102354
103933
101382
100090
96940
98685
101289
97699
96109
98232
98362
98723
96711
102603
103492
100214
97438
96313
101968
102995
98479
97667
98513
95431
101560
98417
102596
97673
102510
96746
98597
96115
95507
99151
96471
99512
97575
103386
100962
100254
96573
99605
103722
101542
100439
103054
95117
97080
102209
100136
96037
100532
102543
98580
96040
100843
97696
97714
102517
98078
99702
99439
101631
96560
99471
96134
98879
101896
98933
94592
97707
97941
96535
101171
95756
97699
100992
96465
99074
100726
95388
95366
103389
95369
94716
97936
100584
97583
94590
97688
99572
94460
94439
98412
100711
95752
101275
98271
104154
94817
103012
94605
95071
97260
97125
95785
97170
99384
100882
96514
97015
96187
101653
100565
96761
103459
95070
101655
97487
95389
103862
98368
102549
103578
98204
97436
95868
97858
98907
97122
100066
97468
100203
102683
98840
102284
100121
102164
99881
102822
103623
100536
97036
101440
99260
98253
101193
103887
98237
101297
99675
96742
101445
98268
98109
99391
97844
95492
101771
100940
100666
97478
95092
103942
94324
101345
98865
96784
96688
98372
98164
103399
97284
98696
95411
95070
100743
100389
98486
95708
