idq.mite_uops
1165019
1105145
1085181
1144905
1114390
1108482
1149396
1102965
1165396
1128536
1140243
1106173
1118100
1141029
1122857
1085954
1098707
1184301
1168942
1110312
1153347
1088288
1158097
1095025
1138448
1114304
1174970
1122549
1090141
1186855
1097637
1106930
1106922
1103511
1113358
1137761
1109178
1085132
1097164
1142095
1144364
1122372
1144558
1145525
1107062
1122677
1143696
1150658
1181242
1117700
1150431
1178492
1104188
1124570
1123700
1188627
1115470
1129896
1123194
1107585
1137537
1099658
1135599
1111145
1107365
1146570
1134086
1195038
1134855
1110641
1103840
1121643
1132256
1128135
1156392
1100463
1162413
1186920
1131375
1129695
1167339
1143597
1157848
1101348
1108367
1137595
1175182
1111544
1106962
1116104
1110798
1155675
1130463
1168035
1189967
1138822
1124948
1094447
1127928
1136728
1169116
1149920
1087293
1165353
1113484
1145189
1114873
1184938
1085486
1196899
1128482
1133628
1115820
1131008
1101619
1131179
1183090
1089151
1091829
1154520
1161642
1106612
1190588
1181204
1139089
1150694
1100138
1178910
1157910
1089412
1174056
1184090
1092823
1180334
1147139
1102619
1104145
1102199
1096807
1166549
1170661
1125672
1090414
1146568
1111542
1193331
1127119
1094436
1112452
1125029
1174726
1119984
1113122
1118657
1171428
1133811
1125419
1190391
1105651
1114394
1111842
1176620
1099177
1153460
1177235
1102212
1185640
1122921
1094741
1117822
1111902
1148953
1155087
1110495
1191538
1115828
1094303
1138887
1160258
1138161
1088906
1123221
1154386
1121164
1133822
1153685
1115144
1087649
1092568
1109402
1104056
1120402
1131633
1130565
1124249
1185751
1161740
1096686
1163459
1133197
1115074
1185042
1107257
1090932
1087369
1124531
1182079
1116338
1127885
1100767
1192460
1133823
1184897
1109173
1140291
1086495
1091888
1094165
1097309
1130317
1139694
1134239
1119122
1116573
1132672
1117045
1157656
1192879
1084781
1086182
1121338
1123472
1183892
1134397
1134824
1108096
1172195
1128592
1169262
1098019
1180302
1113396
1140828
1131152
1146419
1138558
1137167
1110290
1129260
1113706
1189362
1155373
1121566
1144563
1165763
1098030
1099332
1122904
1189866
1092200
1115453
1117715
1185854
1094267
1122257
1129600
1116121
1120176
1173915
1177268
1164767
1084461
1164767
1134564
1179828
1169430
1167035
1142858
1142816
1176739
1106406
1150561
1095972
1137904
1102183
1170305
1102452
1185949
1127945
1185694
1197394
1145934
1176649
1129935
1143553
1135416
1196608
1149876
1141095
1112597
1189879
1132321
1155841
1128502
1102549
1186242
1120786
1176237
1140678
1117958
1103181
1179513
1181587
1117282
1108812
1099567
1116728
1088503
1107293
1172306
1121116
1190677
1137178
1178600
1180714
1119027
1120170
1121575
1145873
1155885
1106633
1155751
1168690
1093729
1119277
1098436
1087064
1133958
1193989
1170568
1097107
1175153
1104546
1180145
1169801
1088786
1170086
1173154
1089988
1126279
1110472
1117896
1136700
1141772
1186313
1104841
1176476
1195610
1153627
1144611
1165176
1098205
1191121
1105649
1113167
1163153
1129717
1124801
1160101
1117757
1099182
1170868
1163966
1086613
1178515
1125905
1136667
1126241
1094596
1166070
1161398
1114947
1119334
1148474
1156052
1155417
1181222
1132652
1163461
1122849
1180113
1173089
1152353
1108726
1132967
1173057
1144236
1159793
1170248
1122764
1116199
1183312
1179579
1155888
1165788
1160327
1180657
1117468
1154114
1140770
1095316
1100511
1127272
1188351
1098124
1123134
1168533
1197584
1099492
1085748
1116201
1120402
1099878
1120685
1186815
1124344
1182740
1125576
1154832
1181469
1140726
1154639
1183729
1105359
1140893
1136752
1181879
1098915
1115767
1120341
1161700
1163391
1107679
1186904
1101613
1098866
1097680
1098421
1156936
1086421
1098647
1160890
1152939
1129618
1091364
1083951
1146733
1121470
1123389
1105847
1106626
1192386
1174488
1190727
1152819
1086749
1100695
1154736
1130073
1162401
1175898
1163841
1122676
1102379
1121956
1158533
1121576
1146311
1141470
1096119
1197411
1187118
1154218
1158450
1093044
1114867
1132197
1123384
1147906
1175368
1127975
1152055
1100150
1184500
1151026
1101363
1180649
1108227
1100203
1192420
1188185
1116943
1186457
1157450
1135783
1138023
1140699
1135332
1109119
1166196
1111868
1123432
1134628
1127566
1171889
1124927
1186198
1147228
1161300
1118842
1111657
1112815
1105636
1164558
1176597
1084910
1160927
1151888
1092938
1130145
1108424
1179167
1103210
1117544
1150914
1116994
1128555
1137140
1084194
1134068
1161633
1177762
1094598
1095329
1092164
1183504
1094140
