idq.ms_switches
47522
44202
43431
45910
45284
47234
45951
44883
46175
43922
45857
44395
45051
43314
46138
46840
44824
43280
45306
43270
47209
44825
44423
43906
44612
44936
45365
44795
47044
44499
44119
45582
44005
44762
44043
45595
45415
44657
44719
45504
44592
45353
46341
44301
46004
46612
47619
46762
45740
45513
46242
45010
46637
44930
45333
46508
47407
46844
46429
45627
45013
44052
46798
43516
46293
46468
45317
44506
45839
44455
46067
44265
45819
47054
46511
46205
44145
43994
45873
43304
45349
46203
45435
43302
44563
47442
45702
44167
43519
43133
44493
45661
43245
44723
45470
44857
44546
46589
43282
44086
46607
46537
44672
46730
46267
45615
44272
45130
45177
44263
45410
46252
44411
45127
44136
44855
44895
47097
45582
44662
44402
45665
44945
47323
46097
45919
44255
44683
44532
44946
45509
47289
44533
44156
43301
46334
47490
46892
45297
46997
47036
45770
43271
45005
46648
43590
45096
46850
45905
46802
43840
46173
44351
43563
46557
45635
45708
44187
45385
46783
44921
45358
46375
44407
44120
44443
44631
47508
45113
44177
45868
44990
46514
46373
45242
44883
45281
47060
43326
45271
45648
44320
46368
44958
44623
43996
46799
46784
44859
43679
45631
45279
45303
44547
44192
46158
45955
47317
43727
45788
46706
44913
46782
44162
46063
44899
44644
43391
44978
46044
45808
44350
44388
45095
46033
44093
46394
45190
45068
44618
43342
46973
44696
44340
43582
44886
44895
46769
45813
44163
44038
44435
44890
44247
45836
46562
44288
45875
43316
43905
45426
46668
44169
45937
45880
44673
44983
45262
45132
44882
45862
45038
45116
45283
44615
46029
46413
44363
46618
43534
43800
46246
46701
45434
43583
44451
45331
47152
45584
45186
43491
45325
45629
47124
45708
44780
46663
43533
43279
45932
47504
46954
47086
44087
46301
46081
43638
46895
47308
47529
46423
44557
45012
44142
45140
45242
43973
46882
46136
43328
47448
43225
44700
47220
47315
44865
46181
45282
46528
45339
46111
46605
45175
43422
44398
43251
46498
45039
43162
47336
45391
43679
43388
47454
46240
45196
47040
44424
47181
45514
44907
47026
43850
44504
44070
45117
44556
46160
44497
46440
46447
43997
45268
44569
44704
43850
43524
45327
47196
45238
45953
46266
45965
46216
45801
46296
46557
44118
45098
44084
46202
47206
46839
43595
44494
43208
46487
43643
45365
47280
45313
43751
45008
44152
44215
44448
47336
44336
45878
46416
44948
45815
45382
45029
43583
45686
44510
45077
44815
44840
46349
47621
45436
47588
45521
45204
46624
44802
45448
45881
45093
45035
44214
45356
45431
44798
45601
44674
44006
45637
43904
46739
45337
45920
47146
45790
45042
44537
47046
46888
44851
44754
45130
43415
43324
45075
45550
46113
46173
44421
44741
45537
46045
46625
45769
44799
44877
43479
44305
43734
44088
46449
47386
44613
45528
46765
47077
46533
45902
44913
45733
45085
46136
45109
44702
46279
47133
44624
45515
45828
47282
45822
46771
44166
47547
45915
44865
44001
47238
43739
47639
45171
44475
47006
45958
46033
44315
47201
44868
44185
46826
47347
46446
46104
44120
46837
43394
47237
44469
44625
47668
43535
44985
45775
45319
44980
45738
45300
45156
44070
46258
47187
45828
45567
45464
47193
44880
46073
43365
45535
43503
43815
44687
47484
45210
44528
44308
44306
45666
46847
45382
44477
46078
44512
46216
44687
46474
45870
44623
43883
47005
45653
46777
45042
44126
45084
46653
45967
47298
46167
43728
45964
44297
45997
44073
43423
45132
46647
46797
46391
45702
46371
45577
44115
45741
44756
46785
45292
44658
45113
45945
43600
45569
46130
44687
44695
45247
45381
45381
45885
43572
45764
46321
45037
47009
44623
43910
46880
45205
44527
46616
45735
46303
45047
43592
47460
43182
45222
44840
45673
44309
45747
46941
45548
45513
45500
46717
45563
44153
43810
45776
44709
46615
45605
46103
44835
46794
46799
45218
46534
44082
46049
44064
47006
45014
46468
45708
43224
45306
44798
44154
43427
44862
46846
44558
45335
46144
45353
44750
46420
44777
46585
44769
46689
44467
46782
43810
46307
46624
45407
43742
45141
44662
45900
45699
47056
45600
43400
45021
44258
46206
47502
45535
47460
43542
46120
45780
45642
45526
45616
46200
44757
46377
47222
45779
46821
46338
47596
45001
46017
45521
43949
44633
46453
44817
46227
45158
47128
44972
45240
47285
44319
44100
46054
46535
46173
43737
46994
45567
46114
46783
46106
47596
43835
46455
44011
46058
45680
45338
47134
45095
46453
47563
45502
47416
45758
45139
43994
46020
44067
44760
45895
45506
46834
47005
46087
44514
44056
44280
45828
44588
45883
44029
47311
44772
46343
45183
44137
47075
47193
46314
46595
45887
45086
47058
46237
46100
46134
47543
43853
43177
46188
45924
47293
44572
47150
44233
43968
44107
46421
44713
44495
44815
46351
43707
44375
46592
47336
44311
43564
47335
47171
44178
44931
46635
45115
46580
45890
44850
46339
47466
45116
43138
43967
47449
45354
44531
44464
46217
43358
45698
45334
46528
44619
45204
44509
43600
46005
46193
44660
44385
44118
45800
46832
47588
45085
45858
45153
46165
45604
47351
44286
45616
46969
43911
46626
46114
46964
45444
47663
45284
44618
44323
45687
44832
45363
45148
45821
45089
46578
46708
43952
46849
45991
46250
47652
45945
46758
43280
45788
45925
43329
43534
47597
43886
46491
46704
46280
43881
43246
46597
46130
46293
43904
43520
47497
44657
44746
43812
45421
44731
45666
43240
45544
45946
47002
45839
43410
45598
44280
44025
46432
47568
43995
45207
43979
47413
46106
44517
46959
45755
46505
45485
45037
45070
45096
47017
46308
45076
44993
44131
45809
43988
45182
44279
46433
46150
46294
45902
46936
44133
45552
43243
44596
43308
45633
45909
45080
45455
46799
43927
45226
44607
43307
43695
45110
45494
43632
46450
44036
46602
44969
46469
43270
45328
44137
44907
44582
44446
45162
44405
45182
47163
43207
45775
46895
46603
44057
44918
46514
46233
45516
43228
45848
46018
45004
46820
44878
46672
47191
47530
44113
44466
45239
44407
46885
44942
46117
46551
46389
46736
45284
45929
44725
47400
45596
44350
46053
44777
46360
43746
45537
44813
43849
44131
45731
43844
46293
46379
46244
45302
45211
43406
45519
45068
46501
45584
46351
44564
45514
45811
44715
44351
43802
45083
44192
44345
45520
44316
45940
43326
45560
43272
47498
44651
44696
44951
45888
44777
45035
46756
45832
43896
46525
45325
43338
44842
45675
45460
45522
46660
44444
47631
46815
44357
44744
43434
46215
44089
46134
44798
44920
46106
45678
44985
43838
44470
43792
46758
43618
45609
44394
43900
47383
43727
44333
45490
44853
45330
44332
46327
44262
45284
45885
43807
45032
45706
46448
44659
43897
44412
44666
46880
46954
43971
45288
47308
43274
43654
44165
44712
46717
43665
45129
46806
46511
45900
45757
45801
46689
44959
44649
44251
46430
45017
46731
44469
45985
43536
46473
45673
43482
47187
45590
45906
44816
46219
47293
43541
45112
46295
43917
43245
46928
46329
43817
44985
44605
44157
46056
43568
46009
43921
47254
43909
46393
44117
44817
45308
46044
45696
46347
44463
45471
45086
47357
43328
44247
45449
43408
47594
44796
45724
44336
43960
44929
44699
45871
45305
43822
45026
45808
46520
45991
43571
45594
46248
43831
45933
43914
44049
46594
44516
44679
44985
46625
46549
43622
46842
45682
46198
46985
44142
44675
45259
46501
44524
46880
45578
45436
43342
46713
43973
46719
47546
45494
45335
47129
44004
43235
44312
45360
44576
44899
44867
43247
44038
44879
46381
46707
47149
45666
43175
46636
46207
44658
45701
44081
46058
44905
45205
46220
45073
44192
46518
45175
45474
46353
45772
45411
45323
44231
43856
44198
43809
44785
43919
45027
43415
47430
44518
45471
45300
44054
45603
47125
45765
44518
45699
44794
45231
45443
46079
44209
46513
46591
46295
46058
45029
44353
44657
44820
44126
44488
46245
45888
43587
46014
46008
44821
43216
45578
47232
47578
43902
45126
44474
44264
46775
44781
43720
46172
45813
43563
47493
44815
43751
46415
45553
44475
46132
46210
44470
44438
43864
45774
43762
46607
45496
46900
46488
47152
44499
46392
45708
43992
47181
46153
46718
45362
46918
45008
47482
45673
43193
44141
43981
44721
44240
44784
45027
45337
44894
46049
46663
43153
43817
44157
45147
45587
44186
44128
47348
44494
46720
44168
47144
45879
43896
45413
45263
45756
44861
44677
46854
45969
44038
44775
45048
44054
45467
45804
45970
45509
45369
44545
47383
46841
46436
44398
44476
45341
44920
45352
45014
45582
46277
46718
47139
45991
44515
44776
45831
46059
46472
45840
44130
45887
45291
45024
46065
45850
45789
45475
45352
45933
45991
47351
45899
44518
45013
44966
43224
45848
45174
46092
44321
46659
45398
43355
46070
46109
45139
45729
46886
46322
46649
43893
44765
45556
46499
46568
46643
45820
47533
45535
45330
43992
43772
47419
44555
43338
43148
47480
43604
46965
43666
44495
45185
45028
46741
46549
47487
45226
45757
46129
44816
43147
44842
43375
47104
44098
46813
46250
43134
44926
44628
47650
44400
46505
44333
44849
44847
45086
46016
46251
47121
46108
47529
46326
45106
46395
43751
46301
45146
44086
44035
46082
43691
46418
44552
45948
46096
43627
46895
43951
44978
45518
46737
47003
44496
44626
43979
43568
44338
44692
44464
46826
45529
43749
43374
45768
46573
45288
44171
45356
45256
43200
44805
43913
46807
44823
46281
46070
45774
44946
46808
45511
44151
45090
47068
44917
45439
44603
45242
47098
45256
45893
45426
45935
44623
44169
43956
44473
44749
46641
47220
45521
44405
46242
44199
45083
45724
45003
44058
44605
46164
47075
45528
45294
47203
45023
43615
44937
44628
44486
44431
46559
44520
45239
44194
44772
44630
46043
45127
47463
47401
45516
47495
44375
43192
47066
43423
47366
44992
46811
45211
43564
45451
44787
43385
44302
47447
47611
47659
44545
44256
44798
46281
46283
44219
43956
44552
45281
47502
43981
47178
47067
45197
43758
45784
44014
45998
47291
45760
45486
43463
44648
45722
46935
46022
44480
46330
44045
45727
44103
43427
45977
45180
44136
47198
45804
45825
44919
45770
43874
43377
46542
44156
45944
43186
44252
45240
45089
44398
46955
43492
44292
45380
46488
46753
45650
45042
47387
45399
45574
45408
44560
44861
45857
44943
44164
43510
43540
44103
45653
45278
44222
44751
44996
43600
45001
44776
43996
45015
45557
47378
45201
45452
46718
45257
45695
47241
44711
47469
45379
46142
45478
47196
46660
45857
45154
46162
43633
45607
43551
46168
44228
43206
45015
43205
45696
44931
46484
45613
44760
44576
46696
46452
44281
45181
44709
44758
44974
45016
44629
44633
47341
46150
46013
45834
47595
43993
43501
45957
44778
46828
46429
44429
47444
45086
43945
43328
45267
47223
45295
44816
45751
43289
43962
45260
45315
44208
43384
46548
47281
47134
44314
43933
45540
44803
45477
44892
45207
45271
44965
44138
45686
45832
45911
46463
46261
44417
46361
44192
47367
44195
47597
45555
43200
46833
45673
43810
46651
44713
45616
46123
43917
46080
46752
45364
45781
46117
45185
46040
44739
