uops_retired.slots
1588428
1549709
1550873
1573147
1492281
1504041
1527552
1523046
1594842
1605217
1487298
1583810
1525680
1557902
1508954
1515663
1530598
1514824
1517115
1514070
1525908
1525069
1506997
1508386
1499671
1518259
1533119
1522994
1511266
1543407
1554719
1528635
1520657
1537246
1536841
1513527
1527725
1533155
1517069
1507335
1514566
1512836
1506558
1537821
1527290
1531519
1514373
1500196
1540955
1501796
1508873
1522171
1515945
1485502
1519737
1516287
1501392
1517786
1506459
1511907
1510682
1513218
1521169
1522784
1523961
1541106
1500071
1512168
1504989
1533179
1537348
1510827
1524883
1518954
1515230
1519984
1545899
1524614
1542478
1527085
1533420
1514759
1525261
1521884
1519247
1605731
1515649
1508933
1520217
1490692
1514575
1527077
1509353
1521481
1519581
1500784
1544910
1513804
1525333
1513617
1517303
1523203
1516109
1519823
1524886
1521254
1531817
1514661
1509640
1517980
1534305
1519299
1526569
1517541
1517599
1514440
1513869
1518134
1505382
1531493
1522565
1531290
1517670
1522024
1521372
1533575
1528654
1512286
1515912
1516818
1507518
1509641
1511557
1529155
1513824
1532273
1503424
1505424
1512207
1509533
1493328
1524414
1514987
1522509
1522194
1522425
1518959
1500762
1510795
1541772
1504661
1530874
1506718
1511726
1501836
1527745
1522139
1507730
1501070
1502764
1484299
1524435
1509345
1502903
1528139
1506951
1509198
1519024
1512069
1501849
1528745
1510160
1504052
1510447
1503406
1520899
1502255
1523806
1481738
1513522
1508643
1518853
1481325
1509177
1512767
1510054
1507120
1524151
1519251
1527000
1523793
1521095
1524816
1507176
1518525
1507195
1509684
1536420
1518518
1516111
1491628
1532728
1518724
1514454
1517219
1516485
1516821
1525680
1533755
1517240
1496266
1517480
1533470
1498327
1512704
1509838
1510986
1510582
1481748
1519751
1532987
1518243
1521016
1514281
1510049
1520433
1508671
1513690
1506992
1513254
1505538
1527320
1513173
1510279
1518113
1517292
1513227
1517448
1498245
1526826
1475622
1519218
1510497
1506529
1513388
1521367
1523624
1514642
1520753
1473502
1518242
1514672
1527308
1507079
1465924
1473649
1534816
1543831
1525423
1520566
1510523
1529813
1528371
1525512
1527347
1501713
1514466
1518023
1516828
1520026
1517875
1502302
1515170
1504537
1520970
1516697
1528734
1526390
1515315
1520963
1513565
1518661
1523688
1526949
1518606
1498597
1516100
1520693
1506127
1492373
1504581
1514588
1529379
1532687
1518370
1519300
1518969
1496222
1510000
1516920
1538144
1532182
1512738
1522741
1546456
1525515
1515205
1498360
1522553
1518514
1535812
1537426
1534131
1552189
1519402
1514315
1491914
1487297
1487062
1504030
1497971
1486853
1513350
1480600
1523945
1487961
1523474
1540852
1480028
1503686
1482832
1503726
1505377
1500355
1536090
1464929
1509399
1522937
1492707
1494662
1481114
1485784
1500280
1482188
1512725
1509815
1494085
1504778
1510675
1488605
1468408
1512755
1501123
1480012
1480126
1500011
1485184
1485554
1506465
1496451
1484120
1495043
1489695
1503574
1485751
1476890
1484584
1480833
1490617
1498030
1485927
1512552
1511982
1509272
1487218
1495298
1526775
1489336
1481022
1490762
1481011
1506518
1502951
1489660
1498273
1495669
1495011
1480929
1520966
1481218
1483325
1484082
1503085
1481682
1494206
1499655
1503823
1478662
1490568
1505480
1500066
1496825
1484241
1504215
1479794
1480173
1526122
1500235
1494222
1509685
1521898
1503222
1500502
1504103
1512691
1523269
1489714
1487344
1495873
1490116
1470710
1524808
1500036
1490910
1486674
1479054
1483373
1479516
1488984
1484760
1501501
1507157
1490738
1499902
1497032
1539095
1525422
1517786
1513905
1493727
1510580
1524389
1506198
1521581
1536942
1511487
1513413
1516967
1528697
1517241
1479025
1487278
1514711
1513151
1519638
1513310
1528677
1505641
1520011
1519050
1504313
1517599
1507055
1515012
1521427
1531444
1521564
1528395
1539283
1501357
1509507
1523561
1543974
1499961
1518657
1523762
1515672
1517523
1526434
1493174
1515957
1518341
1516721
1518025
1499137
1482753
1517731
1515886
1494801
1519049
1525799
1526806
1521578
1524642
1503461
1477285
1527107
1510257
1523257
1519934
1523625
1508951
1519952
1520736
1518681
1541153
1515353
1528426
1518893
1518997
1533523
1517744
1519760
1532710
1515795
1508681
1500664
1518337
1535340
1517048
1521864
1515446
1540058
1515721
1495970
1514118
1530402
1529501
1526396
1495406
1501140
1519659
1532411
1542436
1527518
1503852
1511678
1533297
1523083
1519758
1526469
1546701
1535719
1523837
1521943
1545307
1523825
1520409
1506631
1521169
1519628
1520853
1522183
1522769
1502919
1526817
1520292
1514062
1505144
1527935
1526876
1527211
1501496
1494970
1487373
1518089
1523742
1518442
1516829
1506877
1495299
1517764
1496307
1533588
1519564
1507184
1524179
1495917
1528572
1510784
1512270
1492978
1491364
1492757
1500924
1524231
1523863
1519977
1521645
1511367
1536793
1516561
1523453
1528192
1544404
1508835
1522979
1490636
1501510
1509209
1496771
1522326
1525834
1533587
1516510
1496848
1532146
1547318
1528303
1518156
1531743
1522781
1513562
1513454
1525877
1520588
1537606
1529236
1531347
1531022
1529676
1519062
1507951
1527427
1515909
1517362
1528050
1525651
1540323
1532478
1531144
1519368
1530839
1516787
1512188
1514504
1521365
1512480
1524253
1518359
1517214
1520054
1502529
1519639
1518925
1525778
1514718
1526925
1521571
1509060
1487368
1537726
1517839
1512815
1545347
1520997
1526404
1496065
1496500
1494872
1496710
1503158
1534668
1534150
1519278
1525687
1531563
1543395
1525834
1529520
1521339
1516418
1515113
1519361
1523754
1534321
1535498
1520042
1511501
1519141
1486913
1517798
1509496
1548330
1514234
1469592
1515469
1540123
1522914
1535077
1518518
1541350
1510485
1505891
1489284
1508776
1513737
1524335
1523609
1521887
1518400
1513184
1517080
1515256
1534413
1498684
1493573
1527002
1527699
1534457
1493280
1497994
1528805
1530453
1514482
1540529
1519195
1517863
1500797
1494582
1527328
1524934
1506237
1521012
1522646
1517140
1521203
1515612
1480866
1516399
1521217
1506516
1500671
1515056
1516808
1521453
1517984
1516283
1524511
1518594
1543850
1520050
1519890
1525427
1523528
1532412
1523179
1503629
1515302
1513146
1519071
1527014
1509729
1472909
1492156
1516142
1503905
1520188
1519463
1512090
1537905
1521959
1494791
1512395
1524461
1521963
1499348
1520869
1513639
1503971
1515074
1520160
1512483
1533234
1504789
1514256
1521184
1501699
1537265
1514082
1519948
1501662
1521648
1522537
1524976
1510510
1503835
1525938
1481643
1501350
1526986
1504270
1516438
1518888
1500702
1514157
1500020
1515176
1498869
1511161
1499336
1531135
1531755
1527900
1519632
1527589
1512618
1519559
1517959
1522458
1519160
1476480
1514929
1524184
1511705
1505292
1514179
1493353
1483317
1500936
1506030
1579672
1520923
1500396
1529877
1540363
1526674
1518182
1524723
1513190
1532129
1485913
1490028
1539134
1534630
1533232
1523595
1538337
1530533
1508921
1529750
1529546
1521913
1529027
1529434
1514208
1544207
1529501
1532174
1504045
1512198
1497725
1520310
1519642
1508229
1524665
1533128
1524997
1534055
1512569
1528691
1523118
1522684
1527380
1522198
1514172
1489136
1493546
1503582
1498873
1521326
1537443
1531706
1525029
1529703
1507195
1531136
1497929
1502952
1511868
1528550
1526931
1521135
1496520
1521829
1533324
1472007
1498627
1521259
1521941
1515809
1516153
1495985
1520392
1517636
1527077
1498448
1504824
1500407
1505976
1538030
1518800
1520867
1514492
1500952
1503065
1531081
1518371
1507888
1500525
1526308
1518778
1501685
1524919
1514231
1516994
1494110
1504197
1509807
1519244
1521223
1498186
1490368
1493812
1528477
1524424
1518947
1517864
1524886
1524938
1475982
1482458
1521539
1523204
1485391
1498143
1521121
1509374
1486598
1494848
1492293
1486273
1507214
1476864
1524579
1497394
1515694
1517477
1501102
1485334
1494245
1486095
1497765
1493422
1491966
1485924
1518369
1508748
1527118
1477074
1485837
1498427
1502451
1506891
1484437
1473062
1486599
