cycle_activity.cycles_mem_any
1067289
1061830
1054939
1034577
1050527
973910
1034051
1043902
1015155
1013236
1024804
966712
1002009
977611
1015542
977074
1026538
1000839
1061696
1060370
1035543
1039171
1024054
1028983
1046427
1004061
977028
1057876
1035560
1019472
997169
1005562
1053275
1065520
1057579
1020598
1010087
1000683
1016946
1028944
1063122
1017247
1029494
1039789
1044236
1020317
1006079
1007493
1006438
1007457
1020485
1025064
1017824
1043748
1032015
1024423
1016905
1035280
1009063
1052187
1005321
1036085
989847
993640
1057363
995356
1012171
1019338
1056037
1021268
997465
1047331
1044708
1042481
1047709
999817
1038816
1056215
1049566
1042945
1020285
1002256
1041345
1024826
987796
1035608
1043252
1039576
1037311
1043357
1044519
1047683
1018906
1048679
1057130
1024233
1015025
1044405
1025460
1038896
1043452
1063798
1048523
1009376
1013044
1064574
1048103
1062831
1028431
1042477
1026136
997623
1047108
1044007
1006351
1023409
1015629
1020507
1049505
1040373
1027176
1040502
1043628
1029933
1061649
1006111
1012288
1010891
1018033
1022276
1050676
1017168
1016422
1003715
1027383
1023144
984009
1057449
1066124
1047449
1037299
1014630
1020036
990712
1047089
1045975
1021972
1048264
1056667
1043769
1052817
1020929
1043602
1021241
1030866
1028024
1054279
1026820
1033533
1050440
1024491
1040762
1027038
1001462
1002751
1013903
1009840
1063323
1050792
1032471
1015222
1067493
1065312
1006451
1039840
1011046
1053352
1034234
999372
1004872
1016773
1007605
1028979
1039872
1026752
1045165
982720
1014292
1020715
988115
1026938
1025790
1040473
1019510
1023446
1021811
1014724
1023577
1036552
1017710
1002373
1051624
1059252
1058725
1021594
1016691
1014979
1016712
994523
1059917
1028744
1043158
1062000
1061815
1036582
1052537
996236
1052865
999765
1004342
1014342
1006273
1062320
1002793
989308
1036552
1013285
1021158
999239
1014278
1022310
1064139
1064004
1066711
1060599
1010320
1009148
1055056
1028105
1051486
1013491
1023979
1066080
1048783
1054402
1046080
1016281
1007951
1022703
1030820
1025860
1028979
1041373
1042477
1055622
1058999
1019589
1012183
1020500
1062241
1031064
1014588
994094
1032645
1024640
1057254
1026193
1033757
1008784
1007403
1045441
1032987
