uops_dispatched.port_0
73423
74880
70651
75588
71180
71536
74835
71811
71971
74770
72097
71127
72142
71696
73619
73701
75100
73076
71373
73197
72202
73149
73845
71409
73779
71888
73939
72910
74235
72664
72024
72473
73583
73369
75874
73576
71935
70999
70932
71353
70309
73988
72816
73133
70555
71603
73881
72508
75137
71750
72375
72134
72295
72632
73635
75078
72487
73466
70551
71541
75234
76138
73851
72614
72109
72415
71117
75287
73194
73936
72522
74146
73621
72897
73302
76385
75292
74499
71514
74972
72891
73062
71854
73944
74026
75284
73718
73833
74837
71696
71722
76144
74376
73695
73320
71516
73195
72876
74304
73390
72530
72869
72268
72627
73443
72091
72716
72918
72402
71212
74690
74467
70749
72296
75334
76075
72683
71283
70505
72971
71889
72613
76518
75148
72262
71060
70527
71523
71522
73087
75745
74297
74161
71653
72571
71169
73422
73776
72602
72645
75812
74222
72678
73664
73987
72930
73245
74818
70989
71304
75341
74911
71570
74702
74611
70805
70623
71480
74811
73605
71525
73605
72794
74469
72832
71151
75772
73990
71249
70859
73432
76556
74553
72193
70171
71514
75475
75055
72410
76027
70570
72430
70411
73834
73783
74125
74177
72318
72426
72134
72559
70849
73093
73144
72126
72615
73188
73603
72520
72197
73775
74471
70926
71208
76241
73481
71203
71203
75425
75134
73858
73403
73081
72031
73714
71743
75852
74091
74555
73800
73008
73055
74585
74673
73477
72062
72142
72066
72546
74545
75907
71628
73102
72002
70436
76474
72676
72055
72959
69811
70011
71504
70527
73317
70771
71734
72508
71775
70957
73660
74085
75665
71285
70547
71855
69727
70917
72138
70427
70715
70963
69904
70415
71223
72190
73645
69664
72210
70632
71218
71647
71890
72477
70834
71468
70875
72985
74758
70760
70318
73825
73811
72000
72759
73887
71771
74239
73326
69878
73921
70578
70621
73671
74683
72919
73924
73703
71439
71108
72960
71806
72728
75394
72568
74362
72510
74566
72529
73451
70753
74125
70963
75510
71177
74830
72411
72768
72959
72428
75779
71007
71214
72622
75594
72518
72868
73403
72633
71094
72553
73947
73378
71781
71597
70197
72407
