uops_retired.cycles
227237
213215
214934
212277
224637
217810
217573
229146
218545
222262
215681
226547
215970
219471
218599
221561
214103
217028
213628
214243
216569
217827
224719
219900
214914
215721
211890
213812
226368
217356
216033
216637
211941
221992
219030
218547
215825
213729
210707
213290
219241
222570
210587
225823
215175
220559
217351
220780
219396
217183
217455
213073
220397
226633
217390
211280
210338
212066
216896
227261
224987
223596
212581
210596
215619
220701
215837
223140
216070
212222
214456
216751
216689
220775
220467
211468
211890
215947
223953
212086
215130
218055
213696
216829
220113
222517
218686
221443
216132
216095
211417
216183
213002
212565
224217
216016
212609
214839
217843
222096
221279
215592
215539
229009
216266
215507
225223
209652
214948
217128
215938
218082
218811
219389
213730
212334
211230
220553
225660
226272
220870
210881
220258
222807
223558
218746
211135
216198
225449
217217
218407
214961
212908
216416
220170
219131
213105
214113
217236
217752
218894
215359
221232
217533
218718
220734
214550
213589
216628
217531
217365
216587
222005
221795
215088
209729
210156
216737
222675
220764
212236
220309
212681
217450
226412
220659
218519
215619
212520
222458
215290
219186
218580
215164
215461
211090
218190
215657
226135
223954
220208
213496
219664
216689
221857
221245
210820
211756
211104
217380
223713
212491
208978
225655
217189
219123
218843
219673
216898
213078
216496
222676
223935
216326
215812
211149
213375
228213
217799
223878
219590
221202
211711
211411
213291
227072
223241
216912
211894
212373
214965
216122
217680
209761
216540
215971
213794
226680
220529
216079
208547
211400
215654
217969
216681
222060
220908
215655
216334
216205
219044
218724
219273
211680
218438
212676
214972
215918
220652
216425
216729
214422
215549
216741
211126
215851
216180
217094
223802
215588
222669
217823
214924
210116
209703
219868
220540
213453
217380
216135
218656
219059
214774
213324
221845
214944
220772
229219
210836
210782
229134
214316
217168
210177
218264
226908
223720
224707
216475
215276
220059
218350
226077
218635
210242
216643
211293
216527
217059
221873
218037
210951
215356
220009
210172
221261
218701
218717
216228
215013
217936
215403
214104
213028
211215
217186
218120
218754
220830
217896
215759
211343
217905
217162
221857
212123
217535
218099
219614
218880
209957
219280
222409
218731
227164
214993
217307
216059
213320
221593
219095
221718
216071
213105
216826
217701
221361
218059
209480
227388
218090
216219
213441
221313
218253
212324
224900
216187
210794
222644
221228
217337
217452
224168
217511
226641
221139
216353
214658
219235
215658
221346
209634
214182
214169
215452
213533
215134
208938
214587
215377
218391
214944
213178
223939
219157
210159
215034
210440
217162
228496
213873
212370
217507
217539
220094
216042
223279
220339
216661
217081
216276
219842
211595
213941
211979
217263
213441
214776
208602
217365
207901
215547
218271
220272
213540
214026
220621
225124
228812
208499
214729
215708
216648
220528
215673
219960
211018
224516
219040
216348
210282
219083
215030
223665
224261
213348
209634
210831
210688
218259
220599
210848
208108
220954
210511
220951
223834
209797
213914
210910
212202
222093
217005
216972
222208
213775
216733
218427
217463
221309
218646
222612
216256
216279
212800
217901
219718
211296
216418
216375
218230
217994
221951
218172
214830
222591
223291
217465
224303
219660
211874
210369
215561
222411
217246
212147
212529
215219
216815
216115
220105
218512
214842
217962
227623
217087
215695
221021
225124
216620
210943
218786
208080
216347
227257
215830
210781
215680
216914
215914
218675
227227
218016
217101
216677
218190
210041
216426
213014
219482
210535
221114
217002
214983
215936
223502
215528
222645
214973
211155
229112
219440
209470
210534
216124
212276
227940
218829
215784
211432
210136
216094
212412
223021
221287
210328
208944
215608
218841
221174
209244
216117
222182
208130
208557
219379
221530
216287
216782
223916
216466
215524
217591
217214
218101
213958
228033
217976
208862
224889
225943
221977
217434
216349
210242
221042
224034
216494
214572
214677
223835
217188
219721
219196
223012
223101
216936
215710
221021
217394
223858
219287
215020
215977
209820
215448
219734
225054
224631
210944
217326
217862
210826
219201
220928
213787
218279
216972
215430
217283
216689
217858
215627
213008
219133
219462
217846
213138
217372
222223
215842
211709
221218
217229
219729
222329
217365
217534
222302
218274
214039
215342
210363
215710
216377
220796
220333
213520
213454
219309
222892
220567
219014
213408
212903
210960
216073
214860
223099
209233
210944
222713
227407
219765
214447
211059
216515
219126
219274
220575
211157
223874
214267
208659
218280
218535
222502
211531
212153
216344
229199
218502
217140
214319
219756
217441
210203
215973
216577
215647
216187
215784
214699
215252
220053
223820
213489
212794
210368
214921
218375
212762
216352
217289
211722
210972
219388
228668
229418
214172
221309
216179
218318
210912
218003
216840
217507
218307
218237
218359
217714
213972
211992
224372
221668
210986
222451
211930
215786
220495
216086
226110
214987
219842
211032
224278
214664
228935
212653
211741
211272
222187
228721
218201
222014
218140
210852
212921
212384
222106
226082
217197
210608
212771
211975
217303
218695
219342
216666
210830
218035
221176
217966
223456
220107
214302
217462
211116
225304
222458
221960
211716
209664
216706
217738
216350
220316
218093
222414
216660
212460
225343
221811
210419
209788
217545
225083
227106
217646
214289
213035
216958
216247
213638
223777
219096
212573
217627
211307
209232
213595
213951
219140
210240
226059
224462
221885
212286
211025
214672
212857
210090
215050
219158
220471
209828
