uops_executed.core_cycles_ge_2
203808
214735
207669
211128
215398
216186
219522
220670
218112
208601
212234
215587
216925
214507
223001
212756
219219
212089
211398
223004
207488
215023
218520
215614
205139
208824
212380
220739
220269
214312
211953
208748
213142
210741
214706
214385
222719
213876
207372
211759
215816
216370
212694
213623
204459
215498
216253
209526
210926
211450
216542
209674
208747
219762
213057
214214
213362
217778
215443
217114
215730
217374
209592
208508
210323
212752
214696
212347
208961
211597
214383
215518
211872
209840
219252
209428
206838
211978
205900
215169
219695
216073
209180
203974
213626
217869
220876
215146
207202
212689
211535
205063
206443
212231
207930
215142
221393
209521
209247
215138
219912
209114
209229
212395
207129
212662
222203
220973
216340
212339
209727
204401
214623
212975
217206
212533
208037
209756
204479
205309
220637
216521
206612
203142
208593
212937
216156
215295
208360
214502
207586
206843
218861
210017
207637
214517
207372
210729
220514
214763
207910
212727
212533
210369
209118
213728
215426
215796
212965
205542
213313
206723
207949
217937
215350
205827
210113
209580
218600
217687
217834
214869
203965
209831
217149
211631
205653
206815
204472
209054
223390
216777
218117
207100
208894
212155
216888
219716
221527
214058
206290
215003
214440
212945
215930
210673
214592
210794
210296
219731
210048
208162
215254
214679
207276
219949
214314
204466
203929
214266
212144
205263
214934
217799
203432
210509
206954
216749
214516
222899
214199
218813
210505
213782
208059
212617
214525
211850
204937
211391
210623
216564
210041
210237
211427
204561
213135
221008
212547
209914
211335
204314
214543
211910
217229
211863
211350
204861
210984
208618
215307
205856
210196
211278
209572
212260
205390
209341
205589
220686
209215
206955
204648
207958
212873
217195
212854
207508
208234
210413
216154
210654
208905
207151
218598
208581
215992
206858
210924
213119
209682
213869
218815
209292
209163
209850
212046
212086
208345
208150
208490
207114
207939
215525
218207
205944
207625
212942
211465
215552
213872
218011
206221
216882
218119
218678
209249
206585
214050
214439
218061
209917
209566
208813
207913
208912
218156
209560
217739
207609
205107
210701
218832
215400
203191
204160
208396
212673
213800
213041
210004
205026
211447
213252
215415
214198
207234
206594
211328
206989
210672
218696
212595
208743
206897
207257
210758
203485
218398
204366
207119
214353
209101
214621
211221
210441
209812
211168
210703
208303
211332
213690
211246
211423
211167
215467
211656
210679
216236
206827
212184
218578
210812
211677
211476
213533
206135
214610
212008
219806
203762
211393
213255
210783
204518
209454
213562
209970
207608
212122
210029
215992
211023
211423
204066
206797
206532
210976
219660
206445
210201
217205
211310
210804
221573
211994
204341
210870
205904
213083
209684
211138
208817
208799
207001
206493
205317
218479
212199
210718
218821
206079
208806
221305
208719
212478
216368
211103
209971
215995
208814
212210
210118
211874
219428
222533
207743
212646
212528
218692
215256
210523
209784
216736
219521
205931
216821
207733
214981
209275
213422
209756
206315
216557
212723
204191
211272
207465
218055
210904
216254
219640
212404
207304
208706
223597
211072
207944
217585
206314
210406
217860
218689
207334
211894
206011
219553
223248
217924
214596
209740
209138
212522
206486
209636
211538
213590
207074
211493
210696
211508
214800
217739
207998
207934
208701
205084
222231
210083
210149
214172
215730
216342
210408
216707
211099
208230
203410
209832
213714
213193
219331
219493
209301
208909
210756
211958
217629
218001
213832
210258
211445
211880
206717
210087
218323
208337
209294
209871
213459
213558
210197
209619
214778
205728
208995
210103
213229
212870
215019
215039
207042
208027
220251
212560
209498
215185
208872
207495
212261
209302
213161
223292
206242
211994
214686
217021
206584
214367
215781
204659
212639
206548
210549
208045
209284
209133
219803
209037
210808
218901
205015
211670
209219
214775
210188
206412
210444
215885
213856
210566
206617
208684
207686
214629
210933
205897
213931
211756
207470
212388
214211
217940
220529
215663
212518
213739
218900
213938
210842
213638
213978
209678
216785
221489
214476
209531
206848
205497
210415
207168
212775
208759
207874
211039
210093
212308
207414
212731
216010
216410
213361
216184
207329
208378
209480
206627
214917
209913
212622
210700
210753
208983
205940
206602
220012
217066
204041
208856
210363
209818
210324
219880
221101
216542
209760
216763
214960
212947
209409
221167
213905
203903
209196
218075
220974
211606
213846
214372
206152
210867
208802
220573
208217
212115
212807
209877
204162
209398
213470
204971
206734
212828
214225
215140
211534
209675
206042
207753
218270
218647
213258
218547
204594
203516
214465
207373
217997
211145
213267
208410
208016
206855
214128
214511
211720
210890
207675
208758
217116
207480
205710
212943
207629
220946
216942
207954
208186
212404
212250
213331
210171
203373
212590
210859
211831
215164
208675
211899
213009
207871
220989
208318
213073
212433
210885
220672
208793
215970
213272
221685
206790
212701
212388
218526
216074
210945
209216
206884
213736
214258
211886
213984
215736
207659
209371
212093
210979
218392
214599
214529
209009
211651
207513
217556
218461
215203
209759
212805
209243
210974
220758
215519
210339
208922
205010
206713
211091
215576
214306
208943
213021
204706
211308
214789
209704
217428
205688
212801
210951
216239
216918
204405
218468
207589
204707
211629
218537
215168
203988
209666
213704
210990
203528
209100
217519
214649
208679
208139
210890
211844
215665
210270
208802
214895
211085
214391
218797
205921
204770
210829
209705
207474
207576
222819
207636
204536
210668
206317
215669
209959
207849
211411
208025
211275
205378
206702
221093
211778
206714
209338
219260
211198
211161
207166
207191
210340
217788
219605
222802
219426
211142
205874
206921
214384
218618
214721
216517
214695
208909
207387
212719
221665
214129
214872
217686
211536
209248
214911
209939
215402
212740
212029
210466
218877
214611
209204
209511
205411
214424
212696
216650
214006
209264
210420
214800
211075
211666
212062
220129
205731
212504
215310
209009
215848
216120
211317
207999
209376
218102
213632
219588
207557
204668
213006
207175
206586
216728
216472
212926
206723
204727
207269
207819
223220
211205
204573
208425
212657
213276
215785
205286
215950
209051
213388
210814
209862
213377
205345
211399
210833
213602
212098
206479
215259
208390
208957
208314
221080
207121
210916
208493
210817
204307
218453
208684
218397
205605
205368
211084
209646
208734
221901
209269
206389
210968
219725
210398
206784
210044
209228
207793
213697
212529
204509
204979
212112
213168
212936
216507
208409
215837
208671
205941
210844
209967
207115
203194
223902
211875
205881
209722
208740
212865
210255
211612
203796
215572
212946
209872
211398
207663
209079
211813
208408
212471
222677
221148
