uops_retired.heavy
274145
273774
255932
255501
256214
272011
259371
254642
255271
255078
266925
270423
262247
255126
253103
257239
253945
266711
274748
249783
274615
272691
253672
250125
271230
264012
251668
273243
272496
259153
257733
255813
275051
261032
274363
254157
261555
260150
265630
256663
260756
254240
255628
260696
259150
269330
263599
259973
259899
253730
256353
263219
265342
254186
255021
264593
268224
268175
255667
261130
258305
253995
259517
267700
268071
252965
264963
257406
263230
258994
264136
264870
262312
261260
254683
264037
265778
264911
254401
259324
254503
260044
274306
258651
267962
257284
253465
258866
266347
263321
266201
258685
253455
255743
261398
259343
265478
263791
253299
262510
253272
254904
265136
264645
259538
254830
260887
266493
263760
267432
261820
260673
265926
261672
255433
260901
256173
253608
272871
261889
256423
259907
260296
259572
265963
258084
261085
264404
274164
259041
259233
269422
251796
258567
254167
257836
261414
263806
262568
258245
256196
256902
266828
272152
252124
262277
265215
264793
259371
253274
256579
269151
260010
271488
259172
257111
260647
260038
264856
261534
254640
258225
262189
260989
262471
258624
261313
254895
260766
259026
259705
260173
262278
254043
257236
267189
259702
258103
252240
259704
258664
271861
267227
266468
267226
256590
254206
259020
270211
260957
258315
254028
260771
257032
266200
256411
260413
258772
260095
268521
265913
272221
262278
264882
254548
261745
258673
264097
253311
252946
259995
259662
267945
255232
251914
257509
263883
260633
254443
260910
271076
257489
260323
253929
258745
271535
262607
260042
259827
252655
255736
260959
262407
267966
260467
266713
255181
253535
260113
271061
268152
259267
253873
254716
255566
258791
264959
262676
253505
260890
254304
254277
266495
265309
261148
253271
262908
262233
264389
262652
261600
255031
256331
260196
263282
265186
270192
259369
262491
257066
258321
257257
265331
262785
260046
258743
252631
253457
273197
254875
260726
259618
257116
264601
259209
268416
260956
259912
251358
259613
261573
264410
269895
262533
258054
252737
263805
251485
252276
258071
252930
261833
271986
260590
269161
253262
259620
263148
261474
268789
263755
259722
261264
254710
254372
259672
266539
266342
254374
260082
261870
257797
266002
263282
263022
252461
259925
267362
258313
266560
259420
256139
254537
264051
255328
263362
264261
262024
260823
254680
260761
258799
262340
261433
260740
259159
260742
264851
262529
252296
262883
268535
262100
272208
258856
261691
260123
253722
260522
256136
264580
254817
253321
255661
260639
260253
271808
261533
250776
274417
263432
259276
254988
265609
262481
254863
268950
260725
252157
266232
265445
260128
261400
262799
261165
258210
266318
266291
259712
262208
259916
266687
254276
259571
252347
266843
257105
262105
265991
258618
258403
261640
259335
257621
269234
264108
253011
260433
252898
260156
268209
258648
254762
253298
260194
260507
258188
269822
264037
254626
253970
255082
263033
257516
263086
254593
260882
251129
258706
272518
260070
253138
256011
252902
261713
264826
270024
258331
258623
266343
253042
252004
262266
254767
267861
261251
258879
259999
258666
261591
259993
262115
269982
261969
252395
254058
259886
262125
263243
253621
251909
264616
253689
253637
256999
254245
254907
272984
259919
264704
266699
254234
260484
255823
260383
259168
270601
262387
260601
263012
259809
262818
255172
267079
259905
260948
260423
264499
262022
257359
266868
267735
254637
263111
265167
260205
254504
260611
267591
257458
255857
254328
257264
260492
254056
264678
262271
265325
260272
269370
267830
250214
260021
256823
267907
257931
268341
261900
258678
259904
272487
259657
252715
259856
260591
260201
264434
261787
272960
260089
262824
262336
262495
261797
254126
261250
254675
272751
264661
259549
266870
261253
254134
256570
269393
260038
268010
259392
252324
269612
264328
252974
254352
259889
252668
266404
263453
259997
254703
260025
258542
272669
261035
254526
253081
259723
256346
262790
254739
262471
255696
252056
251119
266187
266955
250412
265061
260437
251949
255027
266469
260436
259158
261019
262159
261545
254751
262576
252594
261869
269612
262299
266327
254272
259081
269195
259712
256534
256299
267083
253801
263598
253498
265446
267498
264710
260884
262379
261446
261266
266517
262406
260053
251446
259900
263441
262397
270342
260896
261432
261608
253185
262221
263259
257433
261943
254564
259635
260006
262017
260599
259676
256078
262550
256290
259986
259330
267367
259418
254069
264741
259883
265257
268216
261856
255438
266474
261109
262945
259413
251954
260035
261327
257135
254694
253307
261511
260773
264915
259395
255497
253952
260843
257749
261037
252242
254321
261297
269896
266006
258166
253353
262161
256139
261129
260774
259312
262872
252032
251150
260011
262051
266034
254211
257763
266242
274869
261280
260232
264490
264049
254252
261536
252472
257859
266223
265197
254199
259379
259229
261926
263258
268578
258609
254623
252906
260834
263173
252000
249598
273340
263126
259456
261516
253102
259988
261973
