frontend_retired.any_dsb_miss
107816
100470
100943
101683
105587
102538
106823
101186
104960
106612
100238
110344
102067
106390
102788
104241
102194
103433
106694
101145
101621
106603
105039
103486
100258
109616
102420
101855
107044
100888
101914
104925
102450
103132
102624
106320
101387
103817
100736
108353
105319
108719
100194
100514
102804
101194
103610
101281
103408
104982
101435
102042
100786
102511
109046
104422
101421
104614
101196
104644
107784
104634
100739
106105
100615
101312
105052
105144
104488
102747
104671
102857
103681
102921
107902
103695
103069
106181
101084
106140
107828
103983
108355
103719
106180
100295
109167
101113
101453
102521
104817
106342
107543
100952
103497
106881
101574
101314
105899
105430
110717
101103
104597
101150
102057
100542
102215
106560
103264
100576
108201
103428
101477
105077
101600
100802
105303
102645
103572
107816
105811
100957
104975
101831
109406
103746
102739
102415
104612
101217
103243
102217
101590
106672
101997
105651
102302
104314
102597
101565
108516
103208
100868
103102
103801
103090
101405
104866
102484
105488
103004
103057
101759
104000
100197
104130
103857
100815
101286
108498
105272
102016
100617
110243
103528
104323
100443
101128
101450
107067
101160
102596
106277
105797
101061
100560
101007
103240
103842
106840
100451
100438
104395
104472
100794
101666
102248
100650
104269
101448
100556
102908
100692
106622
102598
101723
106490
103258
100588
108644
101070
105687
105326
107998
103521
102368
107336
105712
103891
100469
100626
102015
103956
107193
104512
105307
104062
109016
103523
103948
106511
101089
105939
108317
101408
103115
102199
103219
101717
101600
101694
107443
101093
106956
101620
102586
108289
104354
100673
104919
104153
103004
101328
101558
102226
105254
105283
110211
104345
100318
108408
101139
101615
100523
105390
104503
101316
105802
102405
106992
101751
105045
101771
101712
102753
100837
107902
102302
100270
102477
100798
108625
100306
101092
103922
107387
107263
101370
101206
102379
100192
105567
103948
102621
103300
100719
101357
104165
107577
100847
101245
102672
101839
102688
100904
101425
104972
102611
100640
103425
108094
101955
109039
106758
103425
105399
101731
100749
105049
102603
102716
101995
103180
102508
104740
107218
101719
105438
108805
101916
109992
101012
102229
108757
102601
101152
100225
107814
101849
100991
105196
101688
107820
109355
101063
103349
105804
103067
101335
101409
103079
104721
102036
108121
100451
103529
107359
101941
109485
103318
103541
100225
101378
104024
100615
110552
100883
102392
107209
101381
103099
101336
104928
101636
106893
100499
101780
100931
107003
107395
103087
104884
101058
103119
103674
107351
103530
101830
106932
100931
110684
101356
100441
107714
102488
100355
104011
102458
100860
103036
101386
102525
109012
105956
100598
106818
101069
102995
104693
104461
101237
102514
102525
108773
108376
101851
103939
102042
107690
100941
105575
100532
106935
103224
100811
100490
100714
101946
105659
101527
101177
102264
106932
104782
103533
100887
103880
104399
102569
103333
102436
100664
104175
109664
100615
