idq.mite_uops
594707
587454
597463
589776
606064
592240
586629
619927
590531
586757
584986
587988
606853
586059
585194
583056
589046
615221
619682
584913
591403
592657
611160
597837
598446
633064
597613
593200
583581
611846
588015
592620
596749
611654
606203
599401
579151
604152
624927
621859
632719
607101
584863
595071
599386
612566
626181
597127
583612
595770
580661
613057
608351
594410
619186
612740
599062
600444
583797
590811
616633
633351
609673
620706
594087
591009
590447
626151
585650
621266
616605
595456
598933
608506
610900
628841
587975
584208
610715
593381
602881
590014
584881
609924
616838
591258
595775
582810
591455
609934
626148
617634
631699
597271
587260
617369
583368
580391
576417
595503
581887
583892
580726
577182
590974
617901
603204
615580
574970
586460
593631
589563
582405
609075
580043
586762
593443
575388
606721
588736
622024
619625
633487
574707
601644
584635
586379
583277
596934
602275
620852
602890
600371
608949
577792
590356
605743
604070
578745
628330
608639
582182
597361
578718
575781
609030
582786
596128
587600
578786
590417
581151
617261
617088
590441
589444
600397
577683
628146
584932
609823
619789
604066
608203
582059
588365
583566
604362
609477
630948
600329
582859
584198
632489
582118
582400
604330
574426
612326
599149
608108
599323
583528
618734
623178
587769
577725
574626
586285
602390
575408
615956
584177
575565
588680
618273
611150
573936
602927
583316
628798
590534
580345
581673
620803
575991
577657
608685
630550
578935
621566
602761
578558
584026
593441
581390
574161
623500
586996
609939
631685
576172
598481
617822
574650
575841
613651
598488
592088
584677
598059
605025
598117
606708
627040
627509
584401
592545
588793
589008
588058
580735
601401
632959
592926
599943
607157
586227
612032
589468
578288
584145
592385
593869
584595
587508
602562
609137
600210
611580
583751
574384
598317
625351
580819
600697
590201
618591
627770
595528
597485
616666
591941
590577
601767
619005
575827
583485
586507
586994
591724
617030
575963
622775
588510
619550
615394
591434
581856
582042
577446
600412
609596
591874
619507
614042
577396
614848
601968
589706
599745
605809
629438
580604
592949
586126
626317
604858
588341
590838
585752
576535
607355
588872
588910
590035
610802
610744
592611
608202
595936
595838
604036
607121
609540
611963
588283
584222
584819
606268
603801
605360
596675
620775
616511
597692
613314
618271
612376
613175
590207
605261
613234
594072
602664
599266
605360
589696
615106
601297
605084
576042
581705
576261
581558
621410
583500
579478
579095
591305
580505
586481
585741
628114
616949
580466
579493
575414
596538
585573
633929
598794
599537
624152
574368
630913
586591
588286
633411
582786
601598
577529
601057
579421
592421
628639
603913
615280
592534
576602
591015
576500
579621
574381
596487
610355
631287
584546
605413
586320
580786
610579
584539
618181
613203
581074
591748
615187
583280
581425
617649
585872
579869
586561
620656
595001
620357
598930
594071
578831
593682
596533
578696
579568
593240
614482
622520
584471
614611
583907
594880
591283
608871
608824
582502
588571
581748
600382
615315
618397
619911
578836
584887
623081
587345
577774
600316
578640
593185
587066
586447
580828
585300
599726
577933
589556
578089
578134
589681
596305
584842
606645
598191
609044
583130
575029
576248
575847
575188
609880
603706
603267
602623
598412
577610
601892
587018
578763
580595
585292
575053
608617
578602
598152
587429
594206
626006
607560
576564
628261
599251
575645
580654
585829
614222
624108
586429
599709
592453
584555
598070
610255
621519
597494
590162
611994
616184
602316
594746
600654
574445
605407
622419
592715
606823
606673
598858
590305
581500
631858
583570
580112
575517
599873
592669
619137
592720
592638
597195
623176
609752
584459
633661
590694
579635
604520
605191
584305
612798
613447
602784
598626
628795
633923
593676
609243
617412
596223
592846
583945
592366
595355
574798
605642
580185
583935
585731
574088
584634
577567
584450
584069
595581
596988
603123
606733
616939
588784
626141
584747
592871
629113
585094
595900
603782
630757
590160
590913
586504
589064
609151
615028
592292
611787
591256
589922
605516
624536
631532
596729
583787
616934
585243
585629
584775
623424
582300
583521
590833
604232
587001
600908
621932
631807
605112
596972
594825
596523
602536
603667
591784
599107
577395
591499
588960
587226
592294
601945
628486
603660
584858
589881
590422
579230
599204
616100
576663
584064
609095
621795
578434
592893
593374
576294
611844
577703
582732
579133
596771
595400
582764
580385
599241
578559
606682
595449
582758
583985
617227
631323
606469
576805
579961
600707
612271
579190
587927
580979
578085
575425
578612
607043
630053
634033
588058
604330
581256
620304
580450
619458
583408
627075
610879
582200
578160
579065
585176
598600
627682
611879
583857
576925
627445
593934
594226
575890
578385
599811
584802
603533
592450
588305
586858
627852
575444
580157
580464
599798
582882
581647
592008
590116
614107
604916
597695
581727
576314
593893
574578
589199
631350
588072
575167
627488
618537
619654
590930
589059
590733
588352
606458
585482
633911
591049
582417
585836
586600
575640
607103
611057
587720
577524
583289
594454
612245
628876
619359
587011
623314
587689
606772
606136
586583
579896
587849
609181
609533
577935
604328
598729
598565
588747
624936
599171
574178
595370
612194
591298
597598
612455
616194
611337
574738
584340
625315
600963
606888
591682
590239
595446
582442
598776
601010
600827
575825
584889
628003
602027
609448
579537
615109
581112
594544
609002
584374
591376
619179
602670
631853
580727
613094
597112
612950
588279
592281
581929
604975
607242
583712
613924
626654
606660
591165
583018
602868
627816
593852
599451
591373
611257
604612
582007
597109
604674
599390
598938
588553
614568
608873
597707
588525
592831
621637
623491
584747
628867
619679
587053
595573
601088
599298
584304
614263
626113
621652
581956
591140
584895
606448
631985
614349
588171
592480
593027
612826
