idq_uops_not_delivered.cycles_0_uops_deliv.core
448704
450758
474687
451624
464600
437385
465839
480324
440159
448870
472049
475322
462998
459992
437949
446172
461210
447042
442013
473147
468214
441275
478621
450854
467458
436825
471108
458107
462495
450280
448543
450058
477827
455089
441781
447084
458899
481026
457890
451760
463057
446623
473046
446022
464664
456482
462267
447146
438240
473140
439244
439689
444488
475057
467381
469914
451505
467336
464598
447046
466663
444225
453718
443632
467274
453798
443595
473657
447051
468994
447643
442545
481813
438668
480458
453815
444286
477250
462557
461468
463789
474211
437037
441693
441679
475420
453840
476807
476119
447876
437121
460552
459883
464094
461598
451531
449254
450870
456346
478198
473896
441014
454960
457601
471832
437533
479747
456513
455575
471866
459286
473166
460219
453375
437322
471204
449197
481184
480197
469562
477869
455593
442460
461008
471907
464345
442054
464809
449695
438778
467188
454929
463390
466000
466887
475823
441258
461017
455787
469972
459377
457386
445356
452628
464621
451589
442144
470505
456320
462647
437539
475227
457102
461167
481391
454629
462922
457159
453633
467132
471645
449464
443764
453585
463987
463406
462758
452634
457153
479541
475842
463691
457623
440996
468527
478445
481636
474969
457941
457648
470238
450828
441149
451285
447632
468500
467468
449656
476269
446537
462885
470942
449206
458750
441356
438261
455169
461171
467201
474447
441007
442797
450610
478386
468644
458679
442225
441851
455758
457607
479739
464838
439980
445930
448565
455399
459311
443718
472491
452794
446784
472838
458447
444281
438363
457128
453236
456978
446859
472978
446040
468643
441227
442433
442272
473975
443669
452958
436469
454903
476631
436356
437898
436856
467099
470334
455362
456782
469536
438457
476527
472034
456768
461482
476001
442432
468710
451847
464389
475653
447935
448824
455732
461098
447580
447026
446052
481518
481172
448167
452904
453605
447525
442492
448650
453037
452409
459480
438534
453781
451962
464603
450760
449256
443644
464134
443632
456955
478002
472871
447792
462873
470914
438676
472764
457244
457627
457710
447117
462877
478241
455944
446674
443655
460095
444343
472856
438663
470649
448246
452851
448374
439368
454701
438288
467507
440692
443352
451826
449524
458932
459708
452858
450316
457015
456811
440377
442153
452093
443372
474919
436867
439201
473686
444409
468929
441965
441835
470699
445082
448158
463946
447755
439420
438174
469004
448671
445541
452837
477734
446926
465196
454884
440039
465526
470143
454169
478186
448381
476797
463146
461814
454279
465298
460197
449799
442251
452621
460163
452589
438137
446385
443033
463570
449465
470360
444902
442402
446228
447347
478475
466515
451848
460421
446791
457510
451326
468067
446384
479830
441766
437186
446835
451367
464955
470052
448432
456870
437589
475951
442923
456623
446269
442394
467012
460452
469857
471012
445862
446464
447766
468673
439819
457064
475716
446510
443441
447140
443323
452842
443461
464161
461070
459825
441508
446520
437379
441680
466530
446743
451070
442994
455892
447407
437638
463397
442232
436581
462042
454747
444615
451686
446580
437791
466155
439197
461344
448430
440062
438410
464678
447442
442275
449698
472826
455648
436717
440318
450700
469245
469538
454703
461914
445196
451336
447447
461840
445137
481563
444256
452113
470838
458586
450350
437622
436735
441489
472993
439034
465421
446796
455069
448999
466618
458200
445814
467118
465371
467926
456309
470484
474780
461106
445739
473602
472940
441404
463188
479935
463332
468783
450482
475342
468735
468751
478542
469745
480708
449669
455996
473659
458129
458912
468268
438395
479577
438560
478732
462256
469227
461370
469446
470445
442161
479615
471157
456669
475487
467276
475164
446982
468938
469570
449544
451266
476391
474023
460207
447119
463621
467450
442333
469982
461767
460246
475358
445413
476909
457859
473613
448467
466918
469996
460893
449305
469553
461826
445250
449600
458864
469628
461867
456782
449480
469758
467117
451485
460201
449120
447647
474282
456415
456292
449357
473513
460214
456168
458214
451822
450170
437805
468560
459325
464782
454361
454126
439037
443450
461189
463906
478436
479709
468850
446561
461923
449529
453915
449725
461185
481083
448313
447505
467982
443549
479389
467058
459869
476600
462406
472021
460371
472685
438862
472064
480087
462594
453762
