idq_uops_not_delivered.cycles_fe_was_ok
287667
278066
270256
273048
272476
269993
264745
267297
289836
278010
284226
277043
269441
279301
277998
280332
286243
285690
267146
280297
291937
270335
268320
275083
271694
266990
281473
271176
266625
267120
264902
272683
269372
270073
265295
286174
266606
270477
268314
283417
264924
272108
265801
291620
267958
276929
269106
273230
272558
281046
270928
275749
267463
279907
276068
281137
290219
283477
267400
268327
286885
269515
282467
286365
285808
273020
279387
275768
271073
278560
279714
269538
276259
264749
290447
284456
280446
271640
270262
277239
282702
267454
283991
280873
267636
286302
275522
290908
267430
274446
271550
278889
282404
289964
283203
270729
284864
269800
281074
270423
269757
266985
272760
274406
285280
272078
278653
290448
267874
287608
277280
266626
264674
269368
285465
269001
286115
270197
281313
274929
279371
279774
276580
275821
277325
279854
266585
291208
291233
277108
270975
286015
272224
275128
272706
267752
268494
272466
289542
289779
278406
264929
272614
278492
271233
266094
291777
281560
280141
279341
276019
272852
267379
280443
273184
285473
286046
283889
274024
280294
267508
270466
288448
276701
274162
283488
291898
266897
284502
268788
281860
273803
279927
285270
290399
271096
268552
281612
270714
272900
270847
290422
277941
269945
273192
270509
288639
265472
276005
273614
270542
288720
266697
278338
271572
267106
282398
282115
265162
279684
275126
270161
274206
275863
266897
269620
291865
284192
266965
266502
274356
268812
278724
287667
272488
279514
287681
287783
285745
269865
274111
281086
265004
265960
268598
282057
280299
284830
289847
279243
275481
265035
275716
266976
275151
289056
278058
275981
277841
282471
267166
279069
291712
275433
272410
269324
271446
274919
276081
278218
276258
271915
269946
265670
269927
265113
289590
290768
278813
279837
269423
291892
269015
271169
280377
266735
264678
277504
267461
269253
272534
267929
285746
283414
285346
277905
282187
277459
264955
268306
288938
284809
268213
279068
288367
269075
270773
274199
286463
283431
277022
276104
270364
289664
271863
290103
275525
287061
268614
269399
271133
282409
268835
268986
271343
265003
282938
286733
282194
270210
284396
268843
271943
283742
283697
277935
275115
265416
266753
265905
282908
270206
274953
288261
283930
274748
267195
266991
273793
265585
269904
267000
268425
276661
289114
288545
275823
273315
278353
268925
269091
270526
271022
269904
266667
267034
286153
283266
271766
275848
284879
267702
285740
266257
291092
281794
283618
270355
290335
282356
278250
290250
291702
276593
273303
283378
269293
280916
266134
266741
287983
273690
289086
276613
272648
275233
265581
290401
266537
267153
290649
268926
267982
269599
268393
275273
276266
274237
281239
265194
264548
288651
271075
289539
265062
273750
266074
286840
268371
278046
284392
268386
264914
289567
268859
265592
272930
266525
277860
279538
270608
267584
290964
265983
288584
268473
291589
288338
271558
274781
291650
266483
291707
289965
277422
269554
269955
271353
289305
291830
264603
286592
290647
272290
285043
265622
268879
267972
271410
271027
265797
267124
281283
273329
267097
268699
272874
275702
269352
274240
283714
265100
285274
270472
275304
268796
286021
266570
276247
283572
268307
274169
292293
279665
270074
277968
271716
264567
284033
267098
265124
282572
285909
270732
279166
267744
274845
277382
292103
276277
278681
268324
269782
291100
274246
275540
284909
273423
265865
285645
269263
268813
267588
272452
270082
266317
291430
268920
265238
270852
268862
267141
291714
264699
266914
275359
289703
267004
274764
276267
274342
269198
274399
265595
279688
278701
265067
278869
291170
280461
276061
267443
276584
267985
282701
283308
268947
270125
267217
285470
286587
271568
265631
273442
267636
266050
272561
271263
270112
268538
269105
264529
289173
287317
288374
284132
277276
280946
277253
286788
280359
280828
289456
272908
268727
265830
268842
284825
267662
271237
266231
268569
275470
266768
271403
270797
286592
273924
280073
287054
273927
264624
268867
277521
270478
277317
264616
287190
283646
266379
275929
274191
267756
277394
264497
275185
264647
285171
265611
284815
269239
291452
264748
282340
274868
273445
266888
273424
268783
265667
267220
285445
273404
281342
273400
276213
274552
280241
285487
271693
275776
285155
265903
266106
266443
264541
275703
274640
270494
289201
265324
267068
274188
278177
271059
266781
272694
282752
274596
288180
283356
268578
271091
279241
288112
273348
269609
271547
284258
267462
265138
270133
283078
287153
269795
267444
265559
291319
265188
274093
285208
280226
268273
267160
272418
281127
289705
267002
286242
272091
269525
286882
281092
280677
276775
288127
266807
276034
267702
280801
265271
279755
264830
268908
291630
277084
287883
266256
266843
287929
266475
287718
291129
284392
292166
281766
268443
266088
267641
266237
290604
278860
281836
274935
272867
278475
277105
269164
265031
266163
269070
270135
281383
281498
282673
269239
283318
268658
279070
275263
278450
287862
272989
267066
270082
275551
274571
269917
280193
275499
276942
285870
282504
275465
266044
268300
265534
265620
291239
276690
281763
282180
271315
267325
268186
278417
277970
274758
270096
268606
270513
277144
288068
283178
274804
291864
269058
272309
278694
265502
290697
275371
275323
285953
288554
274603
288608
270531
287807
284574
267172
287345
271002
273269
264917
288863
275300
284422
281644
289742
266881
267459
269649
268458
272589
281812
270935
268616
291572
282325
285179
266262
283042
278164
267424
268939
290877
269277
272299
290542
275638
264797
271602
266372
266167
288594
270223
267144
279681
283758
286618
267790
268432
267615
278878
