idq.mite_cycles_ok
24426
24949
25557
25025
25072
25609
24296
23785
23657
24994
23641
25351
23590
25001
23861
23736
23560
24294
23424
24559
23535
25422
23513
23620
23680
23589
24671
24776
23845
23425
24108
23651
23828
24161
24356
23372
25106
23567
23658
24326
24026
24912
24611
24221
24257
24207
23935
24611
23935
23414
24687
24087
23981
25130
24791
23598
23919
23515
23503
25602
24454
25639
24601
23619
23808
23530
24664
23763
24823
24086
25342
23629
23619
23395
23721
24304
25197
25587
25144
23936
24988
23627
25518
24040
23415
24963
23350
24634
23575
24701
25002
23619
24897
24176
25115
23621
23546
24695
23365
23305
24874
24634
25569
23302
23402
23800
24267
24198
24040
23491
23565
25469
23372
24558
25361
24430
23679
23934
23732
23987
24488
25346
25053
24056
23609
23846
24739
24543
25431
23462
24586
23726
23365
25596
24553
24243
24339
24236
23431
23642
24281
23267
25319
23472
23470
23350
23514
23259
24618
23334
23503
24033
23274
23545
23726
24131
25362
23912
24416
23335
25399
23831
23229
25091
24521
23260
23230
24154
23307
23257
24070
23681
25241
24035
23665
23613
23965
24739
24641
23981
25220
24641
23289
23499
24981
23604
24228
25106
24033
23237
25615
24640
24078
23283
23222
24884
24363
24713
23591
24858
25069
24978
25206
24168
23643
23275
23275
23681
23860
23379
25310
23682
23397
23567
25558
24469
23839
24730
25228
25077
24480
23237
25468
23426
23702
25017
23315
23951
23898
25185
23646
23943
23635
24882
23527
24317
23394
24042
23431
23582
23687
23289
23726
23305
24890
23467
24191
25286
24034
23544
24492
25120
23628
23452
24559
23237
23327
24094
25498
23245
23567
24484
24008
25248
23825
24791
24116
25384
25023
24377
24040
23808
23584
24875
23786
25069
24739
23746
25092
24648
24205
24634
25002
23251
24896
23779
23572
23676
23575
23430
25066
24274
24566
23554
24291
23657
23636
23307
24025
23794
23830
23979
24543
23575
24528
25447
23725
23344
23535
24446
25219
23555
23455
24505
24243
23485
23381
23897
23914
24485
24679
23786
24641
24800
25294
23374
24678
24327
23724
23987
23837
24101
23470
23987
23489
23373
23635
23544
23628
23426
23543
24041
23836
23755
23343
24191
23771
24537
24806
23748
23530
24904
24447
23854
25242
23996
25459
23222
23447
23644
25633
23448
23469
23561
23559
23889
24150
24012
23327
24933
23500
23544
23252
24009
24536
23574
24114
23266
23560
23555
24432
23632
24170
23424
23964
23319
25625
23245
23446
23936
24055
23649
24372
24535
23664
23440
23655
23576
23431
24550
24212
24845
23988
23695
23531
24648
25106
24228
23735
25594
23499
23817
23695
23921
25437
24551
25008
25391
24091
24348
23941
23552
23921
24355
24198
25573
23424
23762
23868
24744
23815
23800
24327
23463
23244
23817
24431
23635
24655
