mem_inst_retired.all_stores
98924
100103
101527
95602
96940
95594
95505
95569
98296
95144
98246
95997
96233
103272
95018
102629
99446
102867
100767
96714
100992
99441
96066
97160
99749
98319
100556
101619
96422
94528
95311
96210
101524
99596
97920
96122
98565
98170
95277
99461
96132
96583
96198
99737
100052
101131
103286
103594
102992
103165
99731
102339
101507
102137
99687
102230
102342
100584
102205
103649
102500
99723
99245
102786
99504
102295
99595
101429
99703
103081
98448
101482
101955
99568
98873
100613
99649
100721
96251
97848
97130
97091
96469
100776
95281
96432
97608
97046
96429
96317
100107
98779
99284
96204
98905
101397
95276
97563
96087
98641
96252
98829
96562
95292
96642
99947
99271
96623
100677
98887
98694
96066
95502
96186
96196
97849
100362
98315
99070
99112
95421
96288
95262
95343
100819
99447
101315
96878
96446
102299
95240
98019
99796
95521
99144
95395
99266
95712
98649
96571
96498
96385
102498
96211
96087
98735
99374
99771
98860
97874
94425
95365
101262
97663
98534
99770
99296
97343
98105
96166
97222
100291
99411
99411
97340
98570
98849
96842
96241
101748
96848
95625
95976
96247
100591
100582
98666
97964
94689
95867
96236
98233
97628
97836
94641
99300
99871
98929
96117
98378
97697
95251
100783
96667
96178
95216
100471
102042
97970
101742
96773
95237
96139
100530
96091
95992
97268
95786
96908
96031
97147
94404
97778
96232
95604
98634
98118
99574
102055
99555
102567
100320
98746
100959
101933
99095
101165
100984
99313
103383
103022
101291
94284
96386
99891
100506
96029
98295
96456
97029
100654
100798
100943
97369
98155
99371
97509
98239
100187
96482
95207
98394
97558
99095
98495
99896
97213
100288
96151
101634
97063
99013
96277
98064
95224
96975
99110
96432
98485
101343
101317
100450
95176
96252
98299
97077
97684
98114
99070
96352
99041
99415
99139
97928
98287
94690
98004
101674
96787
98313
95216
100126
97388
95190
99362
96253
94525
96168
99741
95331
96066
98134
98799
98154
96445
100732
96131
98616
99038
101008
97974
96012
96817
98006
97949
98717
97088
97199
95527
97043
99158
99254
100657
97859
94591
95370
96347
95837
98874
100347
95471
98600
95746
98795
98083
98750
95883
101247
97914
98725
95246
95751
95705
95287
95978
95956
97884
98302
96054
96062
99701
97929
101776
100057
99852
102288
102512
103232
102975
101974
99648
101086
98732
100115
102322
98743
102252
103115
99941
100023
101273
100575
102683
99710
100186
99315
100936
103106
102409
99963
99830
102386
101628
99605
103218
101293
97468
98032
96482
101367
96392
95617
95412
98165
96076
95988
96303
99576
98705
97902
96287
96003
98094
97870
95195
95207
97898
98248
99536
100631
97698
96067
98648
98905
95991
95215
96989
99089
96992
99100
95444
94375
97051
98946
98004
97679
100141
102546
100142
100056
99609
98782
102851
100851
101340
103022
101717
100669
102779
99666
96010
98909
98755
97664
95126
97559
101365
102476
99279
101552
102772
102166
102720
100672
100083
102411
97225
99932
98860
101968
98199
100548
95806
95950
98669
95421
97418
97983
98949
97465
99120
98979
99240
99080
95978
97893
101352
95701
95215
98274
99105
100044
98304
97929
95751
102306
95470
101726
98835
97813
96046
99265
96217
98399
100167
96702
96487
100717
95252
98985
99060
96477
100116
95233
98670
100265
96142
95271
98385
99151
96408
96443
97949
99445
98326
99194
96402
95549
102028
99977
99630
94644
99031
94334
98102
94725
98273
97931
99129
102018
98303
96140
95573
100256
98840
99089
96477
96436
94460
98075
98773
98775
103023
101530
100509
101296
102276
102003
102327
98791
98580
96057
96057
94894
98854
95647
96943
96788
99145
95932
98980
94928
95736
96457
98157
98284
98310
95286
98112
96662
96477
98749
99800
98920
99724
98011
97927
98861
98954
100141
95428
97438
98053
100842
95546
94515
97513
97828
100296
97127
100637
96418
95752
95476
98799
100246
98751
95149
99014
95431
101293
95716
96858
98109
101800
99405
96255
96456
96647
99455
100556
99316
96575
97664
97258
98694
98783
98810
97408
96264
99084
101900
96331
96016
99245
98675
98482
96532
95186
99375
97824
96969
95396
96387
99697
99372
94074
98886
100983
96432
95572
96813
103720
100051
98835
103307
102328
99694
101790
100918
99046
101477
102113
100155
96847
95876
95993
94855
96701
96268
96468
97889
95142
94861
96060
99271
98292
96547
97755
99157
98790
97097
95840
98349
101593
98299
96147
99051
96692
95677
96848
99008
