mem_load_retired.l1_hit
151477
151497
149172
149646
152396
154464
148397
148531
150850
146913
152611
148941
148285
153731
155188
148373
150536
148531
150357
156038
150862
148833
149852
150182
151737
151887
150747
150693
150296
151986
147719
154383
150714
156934
156611
147445
147584
150887
151212
157004
149917
149152
149928
149623
151187
149476
150261
156830
149939
149717
149050
158421
156603
147669
148888
157060
151997
146157
149214
155068
156235
147475
149256
148843
149096
146823
152911
147438
149596
148176
157939
153509
153930
146398
149332
148481
158460
148071
152585
146884
156257
152789
148067
153920
150883
147457
148930
148728
152379
153506
147511
152426
151529
158579
150887
148322
148811
156127
156481
158659
157076
157106
146718
151493
154191
148669
156966
153718
153060
146648
156941
157977
157936
147466
148568
146583
155059
155391
147749
149170
149279
145574
153572
147475
150965
155685
148634
151309
149714
155665
154252
149407
149063
148311
151662
155892
155737
155078
149621
157260
158114
156945
156415
146277
153878
151730
149449
149377
148701
155438
154225
148961
153197
152999
151945
147880
146793
149039
153461
151642
151642
147993
153858
156294
148685
156045
149505
155176
153890
145379
148129
151443
155119
154229
155658
156237
146708
149099
148361
157528
148474
148696
155950
148495
148026
152960
150630
153084
146807
154612
148038
146631
146563
148717
148519
146824
154190
147539
148830
155819
148468
153172
148751
147281
148310
148848
153034
153712
146951
149287
147148
146290
149339
148177
146292
151523
153611
152518
146464
150165
154151
147070
151304
148856
148033
145363
148266
148478
147525
153077
149475
157821
146030
154695
149678
157977
153253
152611
147130
148762
154267
147366
147444
146635
153221
153186
146416
147808
148393
149621
149692
148050
147152
149603
149395
148732
155294
147662
148948
158350
150019
148621
152399
147484
155423
148516
155870
147220
155300
156297
153779
154077
149217
155223
152896
149331
147054
154837
148182
155668
149351
150654
149387
158303
148767
147877
149800
149072
148276
151963
146235
152972
150050
155375
147194
149558
156336
151486
152955
149366
154995
149301
151674
148017
150165
147378
147943
148209
152708
156701
147825
149321
148633
149597
148103
148606
148641
148914
147684
155261
147813
148989
149001
149261
155805
150288
148324
155483
149514
147687
154860
157775
154641
150186
146447
147427
148159
148603
150728
149259
157079
155738
148325
148844
153158
148757
155240
147360
150262
148797
155993
148850
155996
146702
148027
158481
149390
148546
153964
153655
147983
149153
148706
155304
148382
148698
155252
158001
151747
149684
150918
153999
155198
149608
156098
156819
156527
151667
156919
155100
148196
151534
157481
156957
150536
150046
151026
153888
149899
151925
150012
149858
147630
152993
155014
148613
148066
153168
157373
150271
148799
149602
158751
148222
148421
154573
148841
155984
154417
153337
152523
150929
149188
156430
156329
149208
152879
147363
155443
148664
156109
147244
153668
147179
156075
148761
157795
147040
148868
148831
149049
152984
151550
156967
149833
149457
155838
153108
156170
149395
148418
149119
148869
148610
149007
148561
153904
152815
151410
148536
148598
148963
146821
149215
153181
153032
153131
155939
150647
149312
148752
148522
149495
154123
150166
146935
149128
150282
147897
156942
148936
149927
147563
148556
146427
156220
155098
149291
148843
149499
148904
149441
152628
156089
149187
148803
156193
156068
155902
149864
148138
149517
149100
149619
149671
158663
156426
155081
148855
148369
149378
149878
153415
156801
149152
148121
149853
150124
146568
149295
149581
149891
155312
151147
155954
155708
148799
150009
153451
147842
154676
151956
149432
149015
149712
147659
155107
147235
157754
156834
149781
156195
157203
151449
149183
150403
155753
149611
155154
153413
150001
150336
148777
149592
148595
150101
156326
153883
149867
149021
149594
155560
149634
156957
152559
154368
147648
149006
149759
148939
149806
147454
157860
145440
149039
147762
154384
147338
149276
147525
154976
146839
150145
148925
156492
147058
153054
148745
150375
153865
148630
148240
147504
150048
148515
154890
158196
153823
148656
150504
147985
155134
149533
149239
153641
153929
149730
155882
157105
156748
152462
151903
155821
155908
156313
147472
152185
146916
149040
156564
156034
155719
149323
156911
148918
148034
155268
152879
149236
149394
149657
149542
146455
148695
147862
155453
157173
149339
147654
148382
147628
153902
152888
155656
155848
153522
157753
157226
158287
157577
157125
156720
157318
157632
157923
156350
157705
157842
157961
157644
157943
155941
157367
158533
157492
155918
157296
157384
157307
158748
156748
156175
157988
155748
157382
